athlete_id,first_name,last_name,gp,gs,minutes,goals,assists,points,shots,sog,gwg,pk_goals,pk_att,yc,rc,gk_ga,gk_gaa,gk_saves,gk_sv_pct,gk_shutouts
fh_81afebbd76f7,Lola,Williams,16,16,677,1,2,4,3,2,0,0,0,,,,,,,
fh_b7972c1deb59,Finja,Wunner,17,5,486,1,1,3,2,2,0,0,0,,,,,,,
fh_f3e9d62e1586,Hailey,Hatfield,16,1,316,1,0,2,8,6,0,0,0,,,,,,,
fh_e0b336de9b69,Catherine,Hudak,17,17,856,1,0,2,11,6,0,0,0,,,,,,,
fh_fe1bbbed6f9b,Alyssa,Laubach,16,0,278,1,0,2,4,4,1,0,0,,,,,,,
fh_974b9aefe46b,Delfina,Magro,17,16,825,1,0,2,5,3,0,0,0,,,,,,,
fh_1ee672e111f0,Anna,Muscat,16,14,814,0,2,2,9,4,0,0,0,,,,,,,
fh_258de8155700,Louise,Pert,13,12,696,1,0,2,2,1,0,0,0,,,46,3.91,150,0.765,0
fh_7f0ed8ac0ad0,Maddie,Huffer,17,16,842,0,1,1,9,4,0,0,0,,,,,,,
fh_92b5d17798f2,Emma,Cociña,4,0,46,0,0,0,0,0,0,0,0,,,,,,,
fh_db7d008064f6,Olivia,Cranston,1,0,0,0,0,0,1,0,0,0,0,,,,,,,
fh_a4a81884f8ef,Lauren,Hills,9,0,63,0,0,0,0,0,0,0,0,,,,,,,
fh_4a984b8b0e91,Elise,Horne,4,0,20,0,0,0,0,0,0,0,0,,,,,,,
fh_77c3a2c032d3,Jen,Kemp,17,17,1012,0,0,0,9,4,0,0,0,,,,,,,
fh_5e946c5a3481,Rachel,Kosowski,3,0,15,0,0,0,1,0,0,0,0,,,,,,,
fh_75fccb763b4e,Hailey,Leisering,3,0,45,0,0,0,0,0,0,0,0,,,2,2.67,1,0.333,0
fh_b990d05743a0,Morgan,Lippa,15,0,257,0,0,0,0,0,0,0,0,,,,,,,
fh_845f8335bfad,Helena,Moon,11,0,77,0,0,0,1,0,0,0,0,,,,,,,
fh_8221fed3c892,Emerson,Polkowski,17,17,934,0,0,0,0,0,0,0,0,,,,,,,
fh_bad06938b415,Skylar,Sarge,10,0,119,0,0,0,0,0,0,0,0,,,,,,,
fh_0f7e1f245de6,Morgan,Smith,5,0,16,0,0,0,0,0,0,0,0,,,,,,,
fh_2162e9fe1ad7,Gianna,Urcinole,5,0,49,0,0,0,0,0,0,0,0,,,,,,,
fh_8c063a86242b,Rhyden,Wheldon,9,4,219,0,0,0,0,0,0,0,0,,,15,3.34,45,0.75,0
fh_ae0f3759f769,Floortje,Leunisse,20,20,1007,9,6,24,71,40,5,1,1,,,,,,,
fh_ba06681a7d97,Hailey,Bianchino,19,18,998,4,4,12,11,8,0,0,0,,,,,,,
fh_2802d6de079c,Julia,de Leeuw,20,19,1170,5,2,12,42,19,1,0,0,,,,,,,
fh_8c5ea4e52767,Felicitas,Herrero,17,9,528,6,0,12,14,7,0,3,3,,,,,,,
fh_6c08eb028f9e,Natalie,McGivern,20,17,930,4,1,9,14,6,2,0,0,,,,,,,
fh_a713a776b0f1,Julie,Povel,20,15,809,2,3,7,23,11,0,0,0,,,,,,,
fh_9b1ff7e4055b,Victoria,Gonzalez-Lopez,20,12,695,1,3,5,10,8,0,0,0,,,,,,,
fh_419988081c59,Romy,Matthies,20,20,1191,1,1,3,3,2,0,0,0,,,,,,,
fh_76094f6c7983,Erika,Parker,20,19,1049,0,3,3,0,0,0,0,0,,,,,,,
fh_7127362c7a1d,Victoria,Bruno,20,1,291,1,0,2,4,4,0,0,0,,,,,,,
fh_993a77016e60,Noor,van Duin,20,20,1178,1,0,2,9,7,0,0,0,,,,,,,
fh_9b82b44febef,Juliana,Gonzales,12,0,96,1,0,2,1,1,0,0,0,,,,,,,
fh_b9f406d1b61a,Kayla,Sykes,15,1,182,1,0,2,7,5,0,0,0,,,,,,,
fh_b861ff396a5e,Claire,Evans,20,20,1207,0,1,1,3,1,0,0,0,,,,,,,
fh_49166251faa5,Abby,Reenock,14,5,351,0,1,1,1,1,0,0,0,,,,,,,
fh_14e1ac9494e5,Sam,Black,4,1,106,0,0,0,0,0,0,0,0,,,4,1.76,7,0.636,0
fh_35e1dfa39d39,Mia,Bolster,4,1,89,0,0,0,0,0,0,0,0,,,,,,,
fh_d4695e70a9a2,Maddie,Ciancitto,3,0,25,0,0,0,0,0,0,0,0,,,,,,,
fh_c14b7c60c167,Saar,van Dalen,19,19,1117,0,0,0,0,0,0,0,0,,,43,2.37,90,0.677,4
fh_429445433b38,Ava,DePietro,5,0,32,0,0,0,0,0,0,0,0,,,,,,,
fh_1150f26818a1,Lauren,Frye,2,0,14,0,0,0,0,0,0,0,0,,,,,,,
fh_8543df678516,Amelia,Gonzalez,10,0,109,0,0,0,0,0,0,0,0,,,,,,,
fh_c8b0cad905be,Riahna,Pollard,16,0,301,0,0,0,5,4,0,0,0,,,,,,,
fh_9a37645a3a57,Lotte,Haagmans,16,15,863,21,10,52,97,69,3,0,1,,,,,,,
fh_eed4abc42e71,Tess,Termars,16,15,788,7,7,21,41,31,0,0,0,,,,,,,
fh_adbfe46faf26,GiGi,Ranoldo,16,14,644,8,4,20,18,15,0,0,0,,,,,,,
fh_9132ad0d9f28,Juana,Laskowski,16,15,810,1,6,8,14,5,0,0,0,,,,,,,
fh_9480ac22e473,Guusje,Vermeulen,17,17,760,2,2,6,10,6,0,0,0,,,,,,,
fh_fe2a5bcc655d,Georgia,Dudon,17,17,895,2,0,4,7,5,0,2,3,,,,,,,
fh_708623d4bc54,Caitlin,Meeker,16,11,469,0,1,1,3,3,0,0,0,,,,,,,
fh_df2a88f0426d,Emma,Capparelli,1,1,60,0,0,0,0,0,0,0,0,,,3,3.0,11,0.786,0
fh_bcab4d24d3bb,Anne,Daaman,1,1,60,0,0,0,0,0,0,0,0,,,,,,,
fh_b54808c745b7,MingGe,Daley,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
fh_cb3c890b1ed7,Caitlyn,Guilfoil,1,1,32,0,0,0,0,0,0,0,0,,,,,,,
fh_4e4870de196b,Maria,Ippolito,1,0,33,0,0,0,0,0,0,0,0,,,,,,,
fh_679d78cc7355,Ella,Miura,1,1,30,0,0,0,0,0,0,0,0,,,,,,,
fh_0a0534ab1203,Victoria,Nazar,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
fh_4f2ece0a7522,Hayden,Roddis,11,3,399,0,0,0,1,0,0,0,0,,,,,,,
fh_d39298b2e1d3,Rosa,Witvliet,1,1,60,0,0,0,0,0,0,0,0,,,,,,,
fh_9918e4f721e2,Havana,De Roeck,18,17,899,5,1,11,42,22,1,0,0,,,,,,,
fh_80cb56d87735,Siena,De Roeck,15,15,869,5,1,11,18,10,1,2,2,,,,,,,
fh_edce93e30873,Makayla,Strickulis,18,17,828,2,3,7,47,25,1,0,0,,,,,,,
fh_422d82342546,Isa,Houben,18,18,919,2,2,6,8,7,0,0,0,,,,,,,
fh_450cdbc28f41,Delaney,Wojnarowicz,9,0,58,2,1,5,3,2,0,0,0,,,,,,,
fh_562d637e04ea,Siobhan,Landers,10,3,302,2,0,4,6,4,0,0,0,,,,,,,
fh_0accae7b6a31,Karleigh,Mirabile,16,1,274,2,0,4,4,3,0,0,0,,,,,,,
fh_39c3e0069ea5,Maia,Kimball,10,2,197,1,1,3,7,4,0,0,0,,,,,,,
fh_5fd258d65aa3,Emma,McGrory,8,7,353,1,1,3,5,4,1,0,0,,,,,,,
fh_00c614f9db35,Ellia,Delisle,3,0,22,1,0,2,1,1,0,0,0,,,,,,,
fh_6be81a107195,Sadie,Elion,15,1,226,1,0,2,4,2,0,0,0,,,,,,,
fh_c7866859017c,Sarah,Latham,18,18,772,1,0,2,3,3,1,0,0,,,,,,,
fh_9c8d7c855c0f,Mary,Collins,18,16,972,0,1,1,8,3,0,0,0,,,,,,,
fh_fbc68bae11fb,Hannah,Bickford,17,7,486,0,0,0,15,10,0,0,0,,,,,,,
fh_854d5296306a,Madison,Darmstadt,14,3,322,0,0,0,0,0,0,0,0,,,,,,,
fh_993cfb384520,Skylar,Fiske,18,17,1001,0,0,0,0,0,0,0,0,,,,,,,
fh_c680e6f950d1,Ailish,Kilbride,2,0,27,0,0,0,0,0,0,0,0,,,,,,,
fh_af0509505501,Megan,McDowell,2,0,30,0,0,0,0,0,0,0,0,,,,,,,
fh_2f2d37522bb5,Jill,Miller,17,7,704,0,0,0,2,0,0,0,0,,,,,,,
fh_1fd119271f5e,Isabelle,Morton,18,18,1078,0,0,0,0,0,0,0,0,,,54,3.0,105,0.66,2
fh_abdba09df09b,Julieta,D'Antonio,18,18,1024,0,0,0,20,6,0,0,0,,,,,,,
fh_dcf12954c3ee,Olivia,Prior,18,6,586,0,0,0,3,2,0,0,0,,,,,,,
fh_c7f99c8c720e,Emma,Beaujouan,15,15,665,2,1,5,5,5,0,0,0,,,,,,,
fh_c99fd1a64e8c,Erin,Smith,15,15,852,1,1,3,11,9,0,0,0,,,,,,,
fh_6bb4c8d7dbf6,Eliza,Caven,13,9,618,1,0,2,8,4,0,0,0,,,,,,,
fh_e927a15b06b0,Jalia,Cooper,15,14,663,1,0,2,8,7,0,0,0,,,,,,,
fh_dcfefc226480,Brynna,Courneen,15,15,709,0,1,1,7,5,0,0,0,,,,,,,
fh_81444de45925,Carina,Ramirez,15,15,849,0,1,1,7,3,0,0,0,,,,,,,
fh_e6704b375d9b,Taylor,Amstutz,11,0,106,0,0,0,0,0,0,0,0,,,,,,,
fh_50221b84ba2e,Allie,Brown,15,15,869,0,0,0,0,0,0,0,0,,,,,,,
fh_75ce6bc50bed,Brooke,Foucault,4,0,24,0,0,0,0,0,0,0,0,,,,,,,
fh_a1c205e5410b,Jordan,Gagliastro,15,8,439,0,0,0,3,2,0,0,0,,,,,,,
fh_0daa3588c2ff,Ashley,Gambino,13,6,405,0,0,0,2,1,0,0,0,,,,,,,
fh_183ec565ad90,Emma,Hulslander,9,0,64,0,0,0,0,0,0,0,0,,,,,,,
fh_3340ebbb40db,Rae,Kline,8,4,258,0,0,0,0,0,0,0,0,,,41,7.53,46,0.529,0
fh_43abea72c569,Ali,Kowalski,10,0,86,0,0,0,0,0,0,0,0,,,,,,,
fh_497c362acefa,Brooke,Kowalski,7,0,51,0,0,0,0,0,0,0,0,,,,,,,
fh_36cb4238a210,Cara,Lambert,3,2,112,0,0,0,0,0,0,0,0,,,15,8.03,17,0.531,0
fh_bd50ea0e51ea,Kristen,MacAuley,13,1,246,0,0,0,0,0,0,0,0,,,,,,,
fh_3adc76167be5,Maddie,Mandia,5,0,20,0,0,0,0,0,0,0,0,,,,,,,
fh_bbe40726e841,Anne,Marie Martin,11,9,515,0,0,0,0,0,0,0,0,,,46,6.18,96,0.676,0
fh_8dc15187dd77,Sydney,Moda,13,2,294,0,0,0,2,0,0,0,0,,,,,,,
fh_e8ad498772f8,Lauren,Schoonmaker,15,10,465,0,0,0,2,1,0,0,0,,,,,,,
fh_651859147dbd,Riley,Schoonmaker,14,14,771,0,0,0,0,0,0,0,0,,,,,,,
fh_ae5ffbc5fa8d,Angela,Simou,6,0,48,0,0,0,0,0,0,0,0,,,,,,,
fh_cd529909f3a5,Hailey,Sullivan,12,0,101,0,0,0,0,0,0,0,0,,,,,,,
fh_4d1ca9bf27ac,Liz,Trentmann,4,0,64,0,0,0,0,0,0,0,0,,,,,,,
fh_6cb1174acef8,Abbie,Volfman,15,11,580,0,0,0,0,0,0,0,0,,,,,,,
fh_5fe8cb83cf99,Sofia,Marciano,19,19,1010,19,2,40,79,64,3,0,0,,,,,,,
fh_c48cf342e264,Cruz,Cánepa,19,18,1071,1,17,19,5,3,0,0,0,,,,,,,
fh_77ac536bb6bd,Kylee,Hager,19,8,513,6,2,14,17,12,2,0,0,,,,,,,
fh_ab897bf04729,Emilee,Myers,19,19,1065,5,2,12,23,15,4,0,0,,,,,,,
fh_aa3711c723ec,Gianna,Lambert,17,4,473,4,1,9,12,11,1,0,0,,,,,,,
fh_4b808b2b2179,Addie,Sholly,19,15,938,4,1,9,15,12,1,2,2,,,,,,,
fh_bd79a64dc11a,Madison,Waldspurger,19,19,1136,3,3,9,62,42,1,0,0,,,,,,,
fh_6df20c0a4298,Brooklyn,Widdess,19,4,437,3,1,7,8,8,1,1,1,,,,,,,
fh_93f4c33cab32,Grace,Reed,18,15,545,3,0,6,9,7,0,0,0,,,,,,,
fh_e416aaebad80,Josefina,Sayal Aguirre,19,19,1112,0,3,3,1,0,0,0,0,,,,,,,
fh_9689f36f95be,Hannah,Capo,16,9,415,1,1,3,10,7,1,0,0,,,,,,,
fh_041bb19e407b,Morgan,Smeltz,15,0,172,1,1,3,5,5,0,0,0,,,,,,,
fh_295170a6f743,Avery,Bradburn,18,3,343,1,0,2,7,4,0,0,0,,,,,,,
fh_b63c16654788,T,Ciaccia,18,4,361,0,2,2,13,7,0,0,0,,,,,,,
fh_84231fdb5bac,Chloe,Butz,19,13,643,0,1,1,17,10,0,0,0,,,,,,,
fh_1d879bbfc01a,Madilyn,Donmoyer,19,19,1096,0,1,1,2,2,0,0,0,,,,,,,
fh_e9cbb1fd27c9,Hailee,Adams,8,0,83,0,0,0,1,1,0,0,0,,,,,,,
fh_76a02cd1f5f3,Piper,Almy,1,0,2,0,0,0,0,0,0,0,0,,,,,,,
fh_4408fbc80a33,Delaney,Amole,6,0,67,0,0,0,2,2,0,0,0,,,,,,,
fh_06f9b5404a05,Julia,Barto,11,1,109,0,0,0,1,0,0,0,0,,,,,,,
fh_4af0239d0a51,Anna,Commero,5,0,20,0,0,0,1,1,0,0,0,,,,,,,
fh_fde0c01c55fe,Mia,DiGenova,19,19,1143,0,0,0,0,0,0,0,0,,,26,1.37,81,0.757,10
fh_a93569751ce4,Ryan,Engleman,8,0,25,0,0,0,0,0,0,0,0,,,,,,,
fh_18b4553c4f38,Maguire,Sturgis,16,16,948,9,5,23,61,44,2,0,0,,,,,,,
fh_8dcea0f073e0,Kendall,Brady,16,14,700,6,0,12,27,14,0,0,0,,,,,,,
fh_5dd05594c9aa,Saskia,Williams,16,15,736,4,2,10,17,11,1,0,0,,,,,,,
fh_eb1bfab488ea,Martina,di Gregorio Giralt,14,4,476,4,1,9,12,11,2,0,0,,,,,,,
fh_6f904eef4403,Marissa,MacLean,15,15,852,1,6,8,13,10,0,0,0,,,,,,,
fh_2b30f128a5fd,Megan,Schienbein,16,16,890,2,4,8,32,21,0,0,0,,,,,,,
fh_08a869f2b9cf,Julia,Carrozza,16,16,778,2,3,7,9,6,0,0,0,,,,,,,
fh_c70b25672b59,Rachel,Egan,16,16,850,2,2,6,9,7,0,0,0,,,,,,,
fh_210ea5e1ddd7,Jocelyn,Monti,16,16,908,1,4,6,4,2,0,0,0,,,,,,,
fh_c38d43c6cc73,Kendall,Blomquist,15,12,575,2,0,4,17,12,1,0,0,,,,,,,
fh_e44ae1b714ae,Alexa,Birch,16,0,408,0,1,1,2,1,0,0,0,,,,,,,
fh_cf2a50ef3054,Judy,Rodolakis,5,0,62,0,1,1,0,0,0,0,0,,,,,,,
fh_6ab30bc40fce,Madison,Clark,1,0,15,0,0,0,0,0,0,0,0,,,0,0.0,3,1.0,0
fh_3869012b993a,Ainsley,Clough,1,0,18,0,0,0,0,0,0,0,0,,,,,,,
fh_daa4b0568a0b,Carolina,di Gregorio Giralt,1,0,23,0,0,0,0,0,0,0,0,,,,,,,
fh_7b256998267f,Ava,Huntley,2,0,32,0,0,0,1,1,0,0,0,,,,,,,
fh_d2a6d022e9e6,Maeve,Kiernan,16,15,814,0,0,0,4,1,0,0,0,,,,,,,
fh_45de0ad328de,Coley,Leo,10,1,148,0,0,0,2,1,0,0,0,,,,,,,
fh_fad04dc9269a,Mia,McCloskey,16,16,967,0,0,0,0,0,0,0,0,,,41,2.58,123,0.75,1
fh_ad9ac70f5dd4,Charlotte,Powers,4,0,54,0,0,0,0,0,0,0,0,,,,,,,
fh_ba96cba8db45,Hadley,Rand,1,0,10,0,0,0,0,0,0,0,0,,,,,,,
fh_ae3c25980acb,Meredith,Schepens,15,1,269,0,0,0,1,1,0,0,0,,,,,,,
fh_f37f29abde39,Izzy,van der Spuy,11,1,255,0,0,0,0,0,0,0,0,,,,,,,
fh_5c77a5e6b545,Maya,Zahlan,1,0,46,0,0,0,0,0,0,0,0,,,,,,,
fh_3972be898739,Katie,Gibb,19,16,972,5,11,21,12,9,2,0,0,,,,,,,
fh_40a0c4c278c7,Lena,Thedrian,16,16,956,8,5,21,27,18,2,0,0,,,,,,,
fh_d480dc6027f5,Lea,Good,19,14,754,4,8,16,29,19,0,0,0,,,,,,,
fh_252c275b99ef,Stella,Malinowski,17,15,664,5,6,16,25,14,2,1,2,,,,,,,
fh_367a46c5238c,Josephine,van Wijk,19,19,984,5,3,13,40,22,0,0,0,,,,,,,
fh_815b07c7cb84,Rosalie,van Gool,17,17,1012,4,2,10,27,11,1,0,0,,,,,,,
fh_6196e5c3b023,Lauren,Kurek,19,9,539,4,1,9,20,15,0,0,0,,,,,,,
fh_910bc6eeb03b,Maddie,Evans,19,7,610,3,0,6,18,13,1,0,0,,,,,,,
fh_f38420670a09,Linda,Nova,18,7,573,2,2,6,16,13,1,0,0,,,,,,,
fh_009a09a341c2,Mia,Freeman,19,7,737,2,1,5,12,9,0,0,0,,,,,,,
fh_cb7582c5597f,Kiley,Gallagher,19,14,753,2,1,5,6,3,1,0,0,,,,,,,
fh_ffb315f43b53,Laila,Pasic,15,5,516,2,0,4,12,10,1,0,0,,,,,,,
fh_82b657ae4dcb,Olivia,Krey,15,4,364,0,2,2,2,0,0,0,0,,,,,,,
fh_e498ec09077b,Catalina,Rubel,9,0,179,1,0,2,5,2,0,0,0,,,,,,,
fh_62d7cd9b3e8b,Makenzie,Switzer,19,19,1169,0,2,2,6,3,0,0,0,,,,,,,
fh_40e621b50efd,Ellie,Barton,13,0,112,0,1,1,2,1,0,0,0,,,,,,,
fh_02bfbf854540,Ines,Araujo,9,0,191,0,0,0,0,0,0,0,0,,,,,,,
fh_851b48fff3ab,Raffi,Fragomeni,19,19,1178,0,0,0,0,0,0,0,0,,,28,1.43,74,0.725,7
fh_718b564aa671,Naomi,George,12,0,152,0,0,0,2,1,0,0,0,,,,,,,
fh_603be2227dfb,Peyton,Guinter,13,0,118,0,0,0,1,0,0,0,0,,,,,,,
fh_fa2a38db944d,Emma,Maher,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
fh_a0f2dba7bf2e,Feline,Reusken,16,11,607,0,0,0,0,0,0,0,0,,,,,,,
fh_a087d444efb0,Kiki,Mes,17,17,958,5,5,15,30,20,2,0,0,,,,,,,
fh_b374f16a9363,Ella,Stephenson,17,17,940,4,0,8,29,16,0,2,3,,,,,,,
fh_781d6c193016,Aubrey,Ide,17,10,688,3,1,7,27,16,1,0,0,,,,,,,
fh_a566e704c4e6,Madison,Noh,16,16,706,3,1,7,11,7,0,1,1,,,,,,,
fh_877bd009fc0e,Maddie,Kandra,17,10,655,3,0,6,11,8,0,0,0,,,,,,,
fh_1f2592e030fc,Lela,Boermeester,17,17,820,2,1,5,8,6,0,1,1,,,,,,,
fh_39f13006a388,Zoe,Day,17,17,927,2,0,4,11,4,1,1,1,,,,,,,
fh_90fc59fdd5c2,KK,Sauve,17,17,949,1,2,4,9,5,0,0,0,,,,,,,
fh_aee9cdb845e0,Jordan,Kells,17,0,394,0,2,2,3,1,0,0,0,,,,,,,
fh_93d1eeafef44,Riley,Thurston,17,14,651,1,0,2,7,5,0,0,0,,,,,,,
fh_976977479589,Annie,Bibus,17,17,930,0,1,1,0,0,0,0,0,,,,,,,
fh_564f787d1bd0,Renee,Blake,6,0,58,0,0,0,0,0,0,0,0,,,,,,,
fh_0324ddcb498b,Gracen,Brant,9,0,101,0,0,0,5,3,0,0,0,,,,,,,
fh_55dcf3ceac63,Kate,Burgess,17,17,1014,0,0,0,0,0,0,0,0,,,,,,,
fh_4d9a1b99dc8d,Lily,Burnside,1,0,0,0,0,0,0,0,0,0,0,,,,,,,
fh_7299fa1924bc,Viola,Diorio,4,0,18,0,0,0,0,0,0,0,0,,,,,,,
fh_8f68188d4504,Samantha,Hillman,7,0,49,0,0,0,0,0,0,0,0,,,,,,,
fh_94facb89414b,Katie,McCaffrey,2,0,16,0,0,0,0,0,0,0,0,,,,,,,
fh_4282c4b4ccd9,Evelyn,Melograna,2,0,8,0,0,0,0,0,0,0,0,,,,,,,
fh_80f4a4e1f961,Katie,Murphy,3,0,59,0,0,0,0,0,0,0,0,,,,,,,
fh_1045dba54e9d,Jordyn,Pepper,13,0,252,0,0,0,4,4,0,0,0,,,,,,,
fh_573aeec19543,Georgia,Reynolds,12,0,199,0,0,0,2,1,0,0,0,,,,,,,
fh_eb1817a82a9d,Carly,Smith,17,17,811,0,0,0,15,7,0,0,0,,,,,,,
fh_4a54d2779186,Annabelle,Strange,6,0,66,0,0,0,0,0,0,0,0,,,,,,,
fh_35c3f93d31a8,Jordan,Reicher,18,18,750,13,1,27,51,33,4,0,1,,,,,,,
fh_f31c5c6fb45b,Agustina,Roffo,18,17,806,8,2,18,16,12,2,0,0,,,,,,,
fh_e287ed643b4c,Sophie,Willemse,18,18,913,5,6,16,26,12,2,0,0,,,,,,,
fh_bab1bf8f4d8f,Ninthe,Botman,18,18,672,6,2,14,26,16,2,0,0,,,,,,,
fh_71ef2f61ba3a,Lotti,Süme,18,18,1109,3,5,11,27,15,0,0,0,,,,,,,
fh_879b5af0340b,Emilia,Winkler,18,18,1020,1,9,11,15,6,0,0,0,,,,,,,
fh_a4a65106b5db,Olivia,Morraye,17,17,990,1,5,7,10,5,1,0,0,,,,,,,
fh_a774d9d7661c,Sarah,Steinman,13,8,549,2,2,6,8,5,0,1,1,,,,,,,
fh_77798374954c,Alyssa,Freeman,18,18,666,2,1,5,17,12,0,0,0,,,,,,,
fh_bde0965e630f,Kaleigh,Missimer,2,0,2,2,0,4,3,3,0,2,3,,,,,,,
fh_10fd3fea6a8d,Elle,Ridge,18,18,816,2,0,4,7,5,1,0,0,,,,,,,
fh_6c8f6d06994d,Kendall,Varty,18,0,357,1,2,4,5,2,0,0,0,,,,,,,
fh_fcc83c8f7beb,Maura,Read,3,0,22,1,0,2,2,2,0,0,0,,,,,,,
fh_4add11ca253c,Mia,Edwards,18,12,900,0,1,1,9,3,0,0,0,,,,,,,
fh_e0cc2a4d90c8,Maddy,Snyder,17,0,350,0,1,1,1,1,0,0,0,,,,,,,
fh_8cccbc22ea48,Kylie,Briggs,16,0,207,0,0,0,3,2,0,0,0,,,,,,,
fh_58bd43bd6637,Riley,Clouse,5,0,29,0,0,0,0,0,0,0,0,,,,,,,
fh_514635b88f4d,Skylar,Duffy,6,0,52,0,0,0,0,0,0,0,0,,,,,,,
fh_05e8de71e0f5,Jill,DuVarney,12,0,174,0,0,0,5,3,0,0,0,,,,,,,
fh_17e630e15477,Pauline,Gineste,17,17,1049,0,0,0,0,0,0,0,0,,,20,1.14,66,0.767,4
fh_cd251d3664af,Emma,Guydish,15,0,261,0,0,0,6,2,0,0,0,,,,,,,
fh_9b345713a085,Teagan,Harmon,1,1,60,0,0,0,0,0,0,0,0,,,0,0.0,5,1.0,1
fh_33b408cbd74d,Ashley,Huddleston,18,0,463,0,0,0,7,3,0,0,0,,,,,,,
fh_84827ecd8b70,Sydney,Huddleston,3,0,3,0,0,0,1,0,0,0,0,,,,,,,
fh_a33fe7f3eed9,Kira,Leclercq,17,17,1004,13,6,32,67,33,3,4,4,,,,,,,
fh_ce24f980a880,Reese,Czajkowski,17,17,902,10,2,22,61,32,2,0,0,,,,,,,
fh_7c47dd166998,Nicky,Punt,17,17,1006,2,12,16,14,5,1,0,0,,,,,,,
fh_fb0a383ddb34,Ryane,Fisahn,17,14,731,5,0,10,16,11,2,0,0,,,,,,,
fh_31d657a05c7e,Sally,Hunter,15,15,814,2,6,10,6,5,0,0,0,,,,,,,
fh_c6b56ec90069,Gianna,Puorro,13,13,641,3,2,8,12,6,1,0,0,,,,,,,
fh_33e7611f4c0a,Gracie,Kothari,17,17,1014,3,1,7,15,8,1,0,0,,,,,,,
fh_b0d63fe334b4,Katie,Lintz,17,5,449,3,0,6,11,8,0,0,0,,,,,,,
fh_b43e21a706d5,Bella,Notaro,17,11,733,1,4,6,29,15,0,0,0,,,,,,,
fh_821addc55f34,Alexandra,Shizas,16,2,282,1,0,2,4,3,0,0,0,,,,,,,
fh_3e269eb4dfcb,Saskia,de Koster,15,2,347,0,1,1,1,1,0,0,0,,,,,,,
fh_1f8fd8bd968b,Jip,Zwaard,17,16,1018,0,1,1,12,4,0,0,0,,,,,,,
fh_1738d13e32b0,Sarah,Althouse,17,17,1009,0,0,0,0,0,0,0,0,,,,,,,
fh_e466d300c064,Mallory,Clark,6,0,25,0,0,0,0,0,0,0,0,,,,,,,
fh_926adcf5789e,Julia,Corropolese,3,0,18,0,0,0,0,0,0,0,0,,,,,,,
fh_ce705cfcc261,Vivienne,Lachaux,5,2,55,0,0,0,0,0,0,0,0,,,,,,,
fh_e6dc9b8315cd,Paige,McMeekin,6,0,11,0,0,0,0,0,0,0,0,,,,,,,
fh_32bfa986b653,Nicole,Moran,3,1,15,0,0,0,0,0,0,0,0,,,,,,,
fh_1d5ef322abc5,Elodie,Nevitt,8,0,68,0,0,0,0,0,0,0,0,,,,,,,
fh_b30312e257d0,Brooke,Parker,14,9,598,0,0,0,0,0,0,0,0,,,,,,,
fh_36774f4e6fad,Lauren,Sanford,2,0,2,0,0,0,1,1,0,0,0,,,,,,,
fh_ace3d58821dd,Mary,Sylvester,16,10,628,0,0,0,1,1,0,0,0,,,,,,,
fh_223c9e8610a0,Abby,Zanelli,2,0,5,0,0,0,0,0,0,0,0,,,,,,,
fh_18b6dafd9d32,Caroline,O'Brien,19,19,867,15,7,37,64,43,4,0,0,,,,,,,
fh_b948cc3408e0,Molly,Driscoll,19,16,656,5,4,14,18,13,1,0,1,,,,,,,
fh_15e5cb01d464,Nicole,Lauro,19,19,835,6,0,12,29,15,2,0,0,,,,,,,
fh_44c70b2ac04f,Maggie,Driscoll,19,19,961,2,4,8,15,10,0,0,2,,,,,,,
fh_ca242a82cfd2,Delfi,Coulo,18,15,683,1,4,6,25,18,1,0,0,,,,,,,
fh_70a16b34659f,Bella,Bergner,19,3,537,1,2,4,11,7,0,0,0,,,,,,,
fh_ea45922e2e75,Megan,Wetzel,19,19,941,0,4,4,5,0,0,0,0,,,,,,,
fh_4718bae46412,Rachel,Turer,18,17,930,1,1,3,12,8,0,0,0,,,,,,,
fh_b5e524625bf5,Martu,Coulo,19,19,880,1,0,2,20,11,0,0,0,,,,,,,
fh_6dd97d109adb,Natalie,Epperson,17,1,410,1,0,2,8,4,0,0,0,,,,,,,
fh_067167a48bf3,Alex,Purcell,17,16,923,0,2,2,20,8,0,0,0,,,,,,,
fh_5eac02d21019,Shea,Freda,19,19,1128,0,1,1,0,0,0,0,0,,,,,,,
fh_4670482ccb06,Bella,Cloutier,4,0,88,0,0,0,0,0,0,0,0,,,,,,,
fh_ae4793ad4095,Olivia,Hammer,19,0,346,0,0,0,3,1,0,0,0,,,,,,,
fh_c73208ed68f7,Mallory,Hudson,19,0,377,0,0,0,3,1,0,0,0,,,,,,,
fh_d29985e2df64,Lily,Johnson,19,3,560,0,0,0,0,0,0,0,0,,,,,,,
fh_6d41c08c5000,Lucy,Johnson,19,2,350,0,0,0,6,4,0,0,0,,,,,,,
fh_6bf2e2c9320e,Celia,Nocivelli,14,2,174,0,0,0,0,0,0,0,0,,,,,,,
fh_06154f35e566,Sophie,Ortyl,17,17,1013,0,0,0,0,0,0,0,0,,,,,,,
