athlete_id,first_name,last_name,mp,sets,kills,errors,ta,pct,assists,digs,aces,serve_errors,block_solos,block_assists,blocks,recv_errors,points
vb_9d43c8f9c05a,Laney,Burns,25,94,5,4,37,0.027,459,169,38,14,0,0,0.0,0,43.0
vb_ccd1405b305b,Molly,Stayer,20,69,0,0,0,0.0,6,30,24,24,0,0,0.0,2,24.0
vb_51b1f112f1fd,Kennedy,Caldwell,11,29,15,17,61,-0.033,1,6,0,0,3,7,10.0,0,21.5
vb_8f2bbc2982f0,Makayla,Neelands,24,89,276,121,808,0.192,21,277,42,35,9,12,21.0,29,333.0
vb_c273fcc756b2,Kate,Flaherty,24,83,0,0,11,0.0,24,73,0,5,0,0,0.0,23,0.0
vb_ea0b7ebf7e5d,Klaresajane,Sivas,24,80,1,1,10,0.0,28,186,19,29,0,0,0.0,2,20.0
vb_03707b9802a7,Olivia,Ruehle,11,19,0,0,0,0.0,4,21,0,0,0,0,0.0,3,0.0
vb_2dba8768be08,Maggie,Koster,25,94,127,49,323,0.241,4,20,0,2,13,57,70.0,1,168.5
vb_5842884e92a5,Derin,Çetin,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_5f26ae8838b4,Reilly,Parent,25,94,345,177,973,0.173,8,238,27,55,11,27,38.0,41,396.5
vb_4b070bcbc7ff,Elles,van Kollenburg,13,39,38,20,104,0.173,5,19,0,0,2,9,11.0,0,44.5
vb_f506011aceb9,Faith,Schneider,21,77,157,70,510,0.171,17,143,12,21,4,26,30.0,23,186.0
vb_cb4911a9cfc9,Emma,Hiott,25,94,133,63,345,0.203,1,27,0,0,4,32,36.0,0,153.0
vb_b6eca7b560fa,Josephine,Bailey,15,50,11,3,46,0.174,0,14,0,0,5,21,26.0,0,26.5
vb_4a57fd732058,Christina,Lockett,2,5,2,3,9,-0.111,1,0,0,0,1,1,2.0,0,3.5
vb_cc46f3eae034,Macee,Anway,5,15,0,0,0,0.0,0,2,2,1,0,0,0.0,0,2.0
vb_4e3d3a836d9b,Marisa,Markou,17,56,4,3,30,0.033,291,90,8,19,0,2,2.0,0,13.0
vb_f7058acb8148,Kalina,Powell,6,13,0,0,1,0.0,3,21,1,3,0,0,0.0,2,1.0
vb_835affe773b4,Finley,Kearney,28,117,188,89,450,0.22,4,18,0,0,25,71,96.0,1,248.5
vb_98a3970b69ed,Grayson,Kinsman,19,69,45,29,138,0.116,4,32,7,19,12,51,63.0,0,89.5
vb_0d3f2538c944,Julia,Shaw,6,12,17,15,64,0.031,0,15,0,3,2,1,3.0,1,19.5
vb_0551dbc41272,Raegan,Stader,27,100,269,120,853,0.175,0,120,2,6,5,25,30.0,19,288.5
vb_9a0a60b17a6e,Haley,Fledderjohann,27,112,4,1,38,0.079,106,574,25,40,0,0,0.0,28,29.0
vb_230a7478ef71,Katelyn,Stanley,9,15,0,0,0,0.0,0,2,0,2,0,0,0.0,0,0.0
vb_86389b48422d,Addy,Turek,7,27,34,11,86,0.267,0,11,2,8,3,24,27.0,0,51.0
vb_190f5bfc9266,Kylie,Barto,22,90,7,2,46,0.109,404,147,15,31,0,0,0.0,0,22.0
vb_1785cd3e4916,Lauren,Fjerstad,28,114,37,35,170,0.012,14,299,37,47,1,0,1.0,29,75.0
vb_035873ee9313,Natalie,Karrick,27,108,138,90,451,0.106,432,175,37,55,7,33,40.0,0,198.5
vb_c6d868632fed,Claire,Bickett,26,91,251,122,882,0.146,7,178,7,9,5,26,31.0,20,276.0
vb_f1951a7bce4e,Anne,Wadle,3,3,0,0,0,0.0,0,0,0,0,1,0,1.0,0,1.0
vb_e03089136f78,Julia,Rodriguez,7,27,12,9,57,0.053,0,14,4,12,1,24,25.0,0,29.0
vb_b224cc996691,Taylor,Haupt,15,34,76,48,266,0.105,3,77,2,6,5,3,8.0,14,84.5
vb_2a4335bec55e,Alaina,Ceo,6,15,0,0,0,0.0,1,2,1,2,0,0,0.0,0,1.0
vb_13c215753742,Karlee,Berchtold,23,87,125,56,413,0.167,4,29,0,0,14,32,46.0,0,155.0
vb_3440abca8e73,Emily,Klopp,25,84,117,59,384,0.151,2,33,0,0,9,43,52.0,0,147.5
vb_a3645cb89e6b,Alaina,Whitlinger,10,22,41,34,149,0.047,3,50,4,17,0,5,5.0,8,47.5
vb_95a6c8037f95,Ella,Hukel,21,69,0,1,3,-0.333,9,36,18,28,0,0,0.0,0,18.0
vb_396547cb4756,Ana,Cate Loftus,18,49,72,46,283,0.092,11,137,13,17,2,5,7.0,22,89.5
vb_76f45a1b2e76,Hailey,Admire,2,3,0,1,4,-0.25,0,0,0,0,0,0,0.0,0,0.0
vb_6d81aabc951d,Madison,Fox,31,102,25,6,98,0.194,410,173,17,27,0,0,0.0,0,42.0
vb_b3f804461e38,Bailey,Corrigan,25,69,129,78,411,0.124,10,161,17,16,4,22,26.0,38,161.0
vb_2829d92f9105,Anna,Sommer,31,108,289,58,640,0.361,9,85,4,9,27,99,126.0,0,369.5
vb_0b30c51f791a,Kira,Bostick,31,108,7,2,33,0.152,121,482,30,24,0,0,0.0,44,37.0
vb_2ed572bbdbe6,Sidney,Hogan,31,109,14,3,72,0.153,609,262,22,20,0,0,0.0,1,36.0
vb_f882aff1ee82,Camie,Mitrovich,7,10,0,0,4,0.0,31,13,2,2,0,0,0.0,0,2.0
vb_0ea1a755184e,Avery,Pearson,26,78,88,38,226,0.221,4,19,0,0,10,48,58.0,1,122.0
vb_8337bab13c4a,Tucker,Patterson,22,49,57,46,196,0.056,0,27,0,0,0,14,14.0,0,64.0
vb_c08850cdbb3d,Leilani,Brown,8,16,14,7,45,0.156,0,4,3,2,1,8,9.0,0,22.0
vb_576fafa910b3,Chloe,Duzenack,29,89,176,109,530,0.126,5,114,8,14,6,30,36.0,13,205.0
vb_5e86c74858fd,Lexi,Rogers,29,89,185,118,638,0.105,18,253,15,10,1,16,17.0,52,209.0
vb_7f24c5a020d4,Alli,Bishop,31,104,244,88,662,0.236,4,49,0,1,5,74,79.0,0,286.0
vb_c3f38bde7a54,Hayley,Laskowski,9,19,14,8,43,0.14,0,7,0,0,1,7,8.0,0,18.5
vb_dc2a0c7b24bd,Natalie,Harris,28,105,0,1,20,-0.05,135,564,38,13,0,0,0.0,16,38.0
vb_f979933c7aab,Rachel,Mueller,28,105,6,8,29,-0.069,16,241,24,21,0,0,0.0,25,30.0
vb_bc24cf3cd5fd,Avary,Polavin,22,66,173,82,510,0.178,3,32,0,4,1,16,17.0,12,182.0
vb_5703e8eaac53,Sam,Fisch,28,105,367,136,813,0.284,3,44,0,0,10,72,82.0,0,413.0
vb_f8f3453366d9,Kalyn,Schueller,5,9,8,3,19,0.263,1,9,1,3,0,1,1.0,4,9.5
vb_399f6d4e21d6,Gracyn,Meyer,1,1,0,0,0,0.0,0,0,0,0,0,1,1.0,0,0.5
vb_6b0d59212051,Delanie,Voss,5,7,5,4,22,0.045,0,5,0,1,0,1,1.0,0,5.5
vb_9c1d5dff7afb,Lucy,Russ,27,100,16,6,63,0.159,803,257,41,38,1,6,7.0,0,61.0
vb_8bd2c1d042c4,Sierra,Kilbourn,28,85,161,59,389,0.262,2,24,0,0,5,30,35.0,1,181.0
vb_b4cb9e6ff3d7,Hallie,Neill,2,2,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0.0
vb_d151ea536a52,Lily,Ray,28,89,5,5,34,0.0,367,133,26,22,0,2,2.0,0,32.0
vb_c9190e23b127,Audrey,Musselman,1,1,1,0,2,0.5,0,1,0,0,1,1,2.0,0,2.5
vb_51602901483e,Monica,Lukasiewicz,9,23,13,8,36,0.139,2,2,0,0,3,14,17.0,0,23.0
vb_bd0825572221,Delaney,Molloy,9,14,0,0,1,0.0,1,12,1,2,0,0,0.0,2,1.0
vb_fd5832125847,Mariena,Coon,28,98,112,37,279,0.269,5,43,0,6,21,75,96.0,0,170.5
vb_5804a539a822,Maia,Olson,27,94,117,51,311,0.212,5,52,27,31,14,79,93.0,0,197.5
vb_dac59756c73d,Marisa,Lootens,24,67,14,4,40,0.25,8,84,15,29,1,1,2.0,8,30.5
vb_21779ff20a0b,Abby,Alms,15,45,86,44,272,0.154,2,31,0,0,1,6,7.0,8,90.0
vb_61799711554e,Ava,Irvin,28,105,339,140,1010,0.197,4,225,30,47,4,41,45.0,32,393.5
vb_f6469ffbbe48,Felicity,Pratt,27,88,114,98,442,0.036,14,165,20,47,1,10,11.0,44,140.0
vb_169e127fe2fa,Emma,Levingston,27,73,106,76,397,0.076,2,29,0,2,5,11,16.0,15,116.5
vb_96bdc963a49c,Rylie,Widener,16,36,0,0,2,0.0,3,40,9,7,0,0,0.0,13,9.0
vb_d3825c98a63b,Sophia,Saxon,21,63,6,2,34,0.118,237,103,16,20,0,0,0.0,0,22.0
vb_9df53fb7ae99,Aubrie,Lay,3,3,1,3,4,-0.5,0,0,0,0,0,1,1.0,0,1.5
vb_ee81dbdadbd7,Audrianna,Green,15,45,38,28,159,0.063,3,16,0,0,4,12,16.0,0,48.0
vb_6db62829faf8,Mary,Grace Foster,31,120,317,112,927,0.221,281,175,21,17,5,28,33.0,0,357.0
vb_86eaa9596bbf,Reese,Regner,29,111,17,2,71,0.211,572,213,18,30,2,2,4.0,1,38.0
vb_031bcf97385e,Meg,Paparella,26,97,215,150,716,0.091,19,208,43,59,6,9,15.0,43,268.5
vb_b5415c1f156a,Ellie,Foco,25,79,109,53,370,0.151,1,34,0,1,4,17,21.0,2,121.5
vb_ffd4039d070d,Maeve,Allen,28,90,1,2,13,-0.077,13,140,20,13,0,0,0.0,19,21.0
vb_392b62f004b3,Samarin,Kipple,31,121,7,3,33,0.121,140,591,23,39,0,0,0.0,27,30.0
vb_e49b9a8d083d,Cydney,Mitchell,26,84,119,49,326,0.215,5,45,8,17,19,33,52.0,0,162.5
vb_59fcce972987,Holland,Williams,26,69,111,56,289,0.19,0,2,0,2,23,27,50.0,0,147.5
vb_3b44ff0f0712,Rhaia,Davey,26,101,235,65,552,0.308,13,38,10,15,34,34,68.0,0,296.0
vb_8a73e1873832,Cassidey,Wiley,3,3,2,1,5,0.2,0,1,0,0,0,1,1.0,0,2.5
vb_1acfb115904c,Mara,McDougal,30,105,26,14,87,0.138,14,306,20,14,0,0,0.0,18,46.0
vb_8d9af936a047,Faith,Keifer,30,104,10,7,49,0.061,530,167,24,17,0,1,1.0,1,34.5
vb_9a70e2c61cb1,Melia,Gorrell,28,96,1,0,3,0.333,8,92,10,7,0,0,0.0,8,11.0
vb_7c41ad593366,Giana,Mutersbaugh,12,23,0,0,1,0.0,2,18,2,3,0,0,0.0,2,2.0
vb_800a4970e179,Cami,Black,17,59,189,86,531,0.194,4,63,2,5,5,14,19.0,6,203.0
vb_a4153caee6ba,Olivia,Batch,26,80,195,104,763,0.119,13,201,15,8,2,21,23.0,21,222.5
vb_e2ec41945705,Myleigh,Smell,2,2,2,4,20,-0.1,0,1,0,0,0,0,0.0,0,2.0
vb_782c52bb1097,Camryn,Matus,30,108,297,126,778,0.22,59,139,24,20,10,57,67.0,2,359.5
vb_8e4df0df3540,Avery,Henschen,8,16,10,2,19,0.421,1,6,0,1,0,0,0.0,1,10.0
vb_cf5864f2b981,Bella,DeBarr,29,93,165,68,470,0.206,2,89,8,8,0,17,17.0,18,181.5
vb_d6ae5f3567c5,Kendall,Kupper,25,82,2,0,13,0.154,59,293,7,9,0,0,0.0,18,9.0
vb_19e3232b5588,Megan,Platt,28,88,2,0,15,0.133,39,298,0,5,0,0,0.0,15,2.0
vb_9fafa54a2cdd,Katie,Wilking,29,102,265,57,647,0.321,11,53,0,3,14,68,82.0,1,313.0
vb_1778c97b9e24,Lexi,Duplessis,28,96,42,10,165,0.194,563,79,3,6,2,32,34.0,0,63.0
vb_50723b221b7b,Autumn,King,11,16,7,8,34,-0.029,0,0,0,1,0,4,4.0,0,9.0
vb_38c35de829b2,Ava,Dickerson,18,37,33,13,85,0.235,4,10,3,2,3,21,24.0,0,49.5
vb_0c4f57821433,Lainey,Simmons,6,9,4,5,18,-0.056,0,1,0,1,1,2,3.0,0,6.0
vb_e635cfd2ca56,Aleithia,Wilson,26,85,94,54,291,0.137,6,15,2,3,4,49,53.0,0,124.5
vb_9c4f4f9a0b90,Emma,Manser,7,7,6,4,20,0.1,0,0,0,1,1,3,4.0,0,8.5
vb_139b92925714,Sophia,Barber,11,19,17,11,82,0.073,3,24,2,2,0,2,2.0,10,20.0
vb_461c67c0b00b,Josie,Schroder,14,27,38,18,119,0.168,2,8,0,0,0,5,5.0,0,40.5
vb_f26d55646928,Diya,Mishra,24,93,348,157,915,0.209,24,263,34,55,7,20,27.0,49,399.0
vb_426c85306aff,Thalita,Marangon,24,92,180,77,581,0.177,15,161,20,22,4,34,38.0,15,221.0
vb_012d7a664d2e,Olivia,Zamis,26,93,120,67,346,0.153,2,40,8,11,16,72,88.0,2,180.0
vb_76823deb31ac,Hillary,Cheung,27,96,5,5,30,0.0,481,182,41,25,0,0,0.0,1,46.0
vb_45d988e04900,Olivia,Ip,18,62,113,56,329,0.173,2,29,0,0,0,38,38.0,0,132.0
vb_f4ba0e29b365,Caroline,Sele,29,112,182,98,563,0.149,15,48,7,11,7,49,56.0,0,220.5
vb_2f34502300e8,Grace,Xu,9,24,0,0,7,0.0,95,46,0,0,0,0,0.0,0,0.0
vb_c9a1ea98dce1,Adelee,Kaiton,29,102,209,139,655,0.107,12,241,26,64,1,13,14.0,45,242.5
vb_43c95c2c410e,Kennedy,Cheung,28,105,1,0,8,0.125,45,172,0,2,0,0,0.0,13,1.0
vb_ff25f32c5e09,Klaudia,Barbarossa,29,110,0,2,16,-0.125,69,254,25,22,0,0,0.0,26,25.0
vb_8dc2a7047639,Gabi,Spellings,22,81,105,35,274,0.255,16,61,22,23,14,44,58.0,3,163.0
vb_f958e58d9880,Gaby,Miriki,9,23,24,11,69,0.188,1,6,0,1,6,22,28.0,0,41.0
vb_b89daa5ce31b,Monika,Brinlee,10,31,6,9,33,-0.091,3,11,0,0,2,18,20.0,0,17.0
vb_9ce14bfd077c,Ellie,Maxwell,28,108,32,7,93,0.269,485,183,38,24,0,0,0.0,2,70.0
vb_c969c91675c0,Frances,Smith,10,21,18,21,65,-0.046,3,19,5,9,0,3,3.0,8,24.5
vb_ab97dbe2f89c,Gracen,Hartman,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_b6219eb1b445,Lily,Marchand,27,92,2,0,14,0.143,43,180,21,30,0,0,0.0,25,23.0
vb_b2f7444268e0,Alex,Koontz,24,83,184,144,662,0.06,15,205,17,31,1,24,25.0,25,214.0
vb_59d817e31e84,Amiera,Smith,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_ff7725be1a99,Avery,Budrys Rini,27,93,253,136,813,0.144,20,237,31,50,2,21,23.0,45,296.5
vb_e7e5daca3c09,Marianna,Oyola-Rivera,27,93,78,36,279,0.151,743,248,39,36,3,19,22.0,1,129.5
vb_7d7e3b5d4290,Savannah,Kitchen,27,93,56,47,180,0.05,5,30,0,0,14,49,63.0,1,94.5
vb_42e16d31b3e8,Brooke,Bednarski,7,10,1,1,4,0.0,1,11,2,5,0,0,0.0,1,3.0
vb_75586642757d,Mia,Arndt,27,93,1,2,11,-0.091,30,152,0,1,0,0,0.0,21,1.0
vb_4626dd19dfca,Te'Jah,Montgomery,26,90,0,0,1,0.0,2,23,18,24,0,0,0.0,0,18.0
vb_94fac7aaafe5,Nicole,Reasbeck,27,93,287,143,849,0.17,59,215,30,27,6,35,41.0,18,340.5
vb_ecce54fc94e8,Patricia,Calero-Irizarry,27,93,96,73,296,0.078,4,22,0,1,9,56,65.0,1,133.0
vb_d81e6f669fa7,Sara,Faith,11,21,26,33,122,-0.057,0,8,0,0,3,6,9.0,0,32.0
vb_8d40f8d83110,Marcella,Erichsen,10,24,22,14,71,0.113,3,34,1,6,1,3,4.0,4,25.5
vb_d766f945855e,Brooklyn,Comfort,32,122,6,5,65,0.015,82,552,19,30,0,0,0.0,22,25.0
vb_2bd0f3c4214c,Amberianna,Shorter,21,64,2,2,16,0.0,3,93,0,2,0,0,0.0,19,2.0
vb_e138cdc70f94,Jamya,Fondren,11,16,9,5,29,0.138,0,5,1,4,0,3,3.0,1,11.5
vb_d2d30da3f626,Bailee,Schmitt,32,120,6,2,31,0.129,17,185,35,14,0,0,0.0,23,41.0
vb_3f13347d58ef,Megan,Neeb,32,121,373,206,1147,0.146,15,286,34,53,13,21,34.0,53,430.5
vb_2c49c409e0ae,Avery,Watts,31,118,97,51,285,0.161,5,57,42,36,16,48,64.0,2,179.0
vb_10c98887cf2e,Madison,Kelly,15,31,0,0,2,0.0,2,14,6,18,0,0,0.0,4,6.0
vb_1e72152ada2a,Layla,Escobedo,11,24,0,0,3,0.0,21,23,3,9,0,0,0.0,1,3.0
vb_8b096c0152d4,Madyson,McBrayer,31,105,274,152,892,0.137,8,172,34,49,9,13,22.0,36,323.5
vb_06cb27f645f3,MC,Brown,15,36,44,42,205,0.01,1,28,0,3,3,6,9.0,4,50.0
vb_4b9e55ac4527,Skye,Letson,32,122,369,145,962,0.233,5,53,0,4,16,57,73.0,2,413.5
vb_914b908f3e19,Kinsley,Kennedy,32,122,31,12,244,0.078,1119,299,47,28,4,14,18.0,1,89.0
vb_3f1d1342185e,Sydney,Barrett,31,118,164,99,418,0.156,3,35,0,2,32,53,85.0,2,222.5
vb_b7ab53087329,Grace,Letterman,3,7,0,2,2,-1.0,17,4,2,2,0,0,0.0,0,2.0
vb_ed68d6c3b9db,Alexis,Sison,24,80,215,106,624,0.175,23,246,23,27,6,20,26.0,26,254.0
vb_0dea1095092a,Ana,Parella,26,89,134,61,315,0.232,9,37,22,27,14,45,59.0,0,192.5
vb_6dee128f6272,Lauryn,Forand,6,11,0,0,5,0.0,41,15,2,4,0,0,0.0,0,2.0
vb_4a3fe397402a,Grace,Ippoliti,21,58,2,1,11,0.091,7,114,4,7,0,0,0.0,20,6.0
vb_c64671d6af1d,Ellie,Cusmano,4,5,11,7,26,0.154,0,5,1,1,1,0,1.0,1,13.0
vb_e11dce4ac2aa,Regina,Salazar,5,13,6,5,41,0.024,0,3,0,0,1,5,6.0,0,9.5
vb_3ff9647728f4,Gianna,Felipe,26,94,1,5,50,-0.08,71,329,47,27,0,0,0.0,31,48.0
vb_5848b663b292,Anna,Cascapera,14,32,69,56,241,0.054,11,77,17,21,1,7,8.0,27,90.5
vb_0e397047a869,Alenna,Williamson,24,75,147,65,384,0.214,8,38,6,10,13,29,42.0,0,180.5
vb_c7b38ccb4aef,Kaylee,Dickerson-Holly,10,16,16,22,82,-0.073,2,30,4,11,1,1,2.0,7,21.5
vb_42ee47435291,Ava,Baty,13,35,9,3,25,0.24,122,49,6,6,0,8,8.0,0,19.0
vb_6dc574d08148,Lauren,Emke,13,32,45,16,104,0.279,1,7,5,2,3,15,18.0,0,60.5
vb_683861cb765b,Maddy,Howell,10,29,46,19,113,0.239,0,7,0,0,5,18,23.0,1,60.0
vb_045226568671,Madisen,Jones,23,72,194,68,485,0.26,4,63,12,23,3,19,22.0,12,218.5
vb_14ca4656e12b,Luba,Butcher,26,93,192,115,564,0.137,16,150,27,36,8,33,41.0,23,243.5
vb_3fb5223c7b1f,Kaitlyn,Jewett,26,96,30,6,116,0.207,697,187,69,44,3,7,10.0,1,105.5
vb_e699c2326194,Kylie,Hutchinson,24,92,6,8,47,-0.043,25,199,26,31,0,0,0.0,27,32.0
vb_c00df6c1445d,Kayla,Sheasby,27,102,7,7,74,0.0,100,498,35,26,0,0,0.0,34,42.0
vb_edcb37547f04,Mary,Trowbridge,24,63,104,94,414,0.024,5,56,3,2,0,8,8.0,12,111.0
vb_efc1ba4548e4,Samantha,Siedlecki,27,96,161,64,422,0.23,5,25,6,9,18,50,68.0,1,210.0
vb_a9674bc12e72,Sarah,West,5,6,6,3,11,0.273,0,0,0,0,0,0,0.0,1,6.0
vb_42d260035571,Autumn,Dailey,27,99,93,54,247,0.158,7,20,1,5,13,55,68.0,0,134.5
vb_63f6fccc888b,Rachel,Jaskier,13,23,33,32,116,0.009,2,8,1,5,0,3,3.0,3,35.5
vb_1ab1b6b40989,Morgan,Barcone,17,29,30,21,95,0.095,0,8,0,3,1,10,11.0,0,36.0
vb_f67dafd1ba43,Adeline,Houser,19,36,42,45,161,-0.019,1,17,1,3,1,3,4.0,9,45.5
vb_5f9d14fcb849,Keely,Shearer,26,96,19,10,100,0.09,426,201,68,51,0,1,1.0,6,87.5
vb_c66c45ba6832,Cassandra,Bellmore,25,95,107,78,403,0.072,361,161,32,71,2,29,31.0,2,155.5
vb_5f21445752b6,Mikayla,Martinez,27,103,3,1,17,0.118,10,70,29,19,0,0,0.0,5,32.0
vb_f894a71346d6,Samantha,Mehler,27,85,62,58,235,0.017,19,28,2,0,4,21,25.0,4,78.5
vb_93ba9cde512c,Isabella,Eskierka,24,91,395,196,1058,0.188,19,213,43,58,5,42,47.0,32,464.0
vb_63bfb23929c3,KC,Burke,10,24,2,2,10,0.0,3,48,6,9,0,0,0.0,5,8.0
vb_49d915a7c284,Liya,Girma,25,91,261,167,819,0.115,20,230,49,47,2,8,10.0,46,316.0
vb_7b2331ea77bb,Darby,Collyear,25,93,185,94,456,0.2,3,56,0,0,1,43,44.0,0,207.5
vb_53fc432ed566,Taylor,Murray,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_f8df850df83a,Kyleigh,Ganz,25,92,144,77,457,0.147,15,37,0,2,4,27,31.0,0,161.5
vb_c8d88277afa0,Katie,Salphine,25,88,91,55,244,0.148,1,21,1,4,3,42,45.0,2,116.0
vb_70605d16c99a,Melina,Morillo,15,34,15,9,41,0.146,5,13,8,19,2,16,18.0,1,33.0
vb_432203b4d44b,Elena,Stavroulakis,12,22,0,1,12,-0.083,5,22,1,1,0,0,0.0,5,1.0
vb_932972bc422f,Iris,Mulvey,24,90,221,109,720,0.156,14,227,31,31,0,15,15.0,28,259.5
vb_61535c0096d8,Maggie,Lyon,14,25,12,14,58,-0.034,0,10,3,7,2,4,6.0,5,19.0
vb_db6a58d8ead1,Anabella,Almeida,25,93,15,7,59,0.136,399,135,42,38,0,0,0.0,2,57.0
vb_c167596288c2,Emily,O'Brien,25,92,13,10,59,0.051,396,189,18,7,0,0,0.0,0,31.0
vb_523d8ccd72c5,Jen,Longway,8,12,0,1,3,-0.333,3,15,1,1,0,0,0.0,7,1.0
vb_65113c60b31c,Cathryn,Todd,2,2,0,1,2,-0.5,0,3,0,0,0,0,0.0,0,0.0
vb_cad48c5760e4,Sanaia,Estime,19,51,40,16,119,0.202,9,44,8,14,5,24,29.0,0,65.0
vb_dae77dcd072e,Bridget,Ryan,23,85,7,8,60,-0.017,73,379,19,16,0,0,0.0,45,26.0
vb_67ea3d3d9210,Lindsay,Pedersen,9,20,9,4,22,0.227,0,2,0,1,0,7,7.0,0,12.5
vb_e98547cd5586,Sadie,Weiss,21,67,123,67,520,0.108,67,133,29,24,0,1,1.0,25,152.5
vb_77c707a1df57,Marcella,Pena,21,67,84,76,357,0.022,15,218,21,39,0,1,1.0,58,105.5
vb_a46be98425fe,Samaya,Lucas,1,3,0,0,6,0.0,0,2,0,0,0,0,0.0,1,0.0
vb_82aedc63ad62,Natalia,Leite,21,67,49,60,239,-0.046,267,134,27,36,0,5,5.0,3,78.5
vb_0c1d1ea846f3,Isabella,Colon,14,27,1,1,9,0.0,28,22,5,9,0,0,0.0,3,6.0
vb_0b55de5d2bc4,Kimberly,Wheeler,13,38,6,19,51,-0.255,0,5,0,1,2,3,5.0,1,9.5
vb_6df2f058bc10,Darlene,Baez,20,64,6,5,19,0.053,5,182,14,24,0,0,0.0,75,20.0
vb_db637b2e79b6,Claudia,Moses,17,51,55,31,204,0.118,7,20,1,0,8,7,15.0,0,67.5
vb_30cda6741f8d,Gianna,Winns,2,2,1,0,1,1.0,0,0,0,1,0,0,0.0,0,1.0
vb_4902c4a788dd,Adrianna,Pinzon,20,64,30,57,181,-0.149,7,31,9,29,0,0,0.0,13,39.0
vb_eb00f9e8da2f,Maya,Brown,21,67,83,89,422,-0.014,11,172,31,23,0,2,2.0,37,115.0
vb_6a556a56fc6d,Eleanor,Peck,17,36,2,6,15,-0.267,0,8,0,4,0,0,0.0,4,2.0
vb_8231fa7dce47,Jamie,Shoemake,20,68,83,75,365,0.022,6,136,25,32,0,2,2.0,75,109.0
vb_7d2d1b56b9ec,Melody,Chen,1,3,2,0,7,0.286,0,1,0,0,0,0,0.0,2,2.0
vb_4fe0717e8698,Eden,Shih,22,73,9,10,63,-0.016,430,118,14,23,0,12,12.0,11,29.0
vb_434db8c2b637,Gabriella,Prieto,22,74,3,4,16,-0.063,16,123,16,44,0,0,0.0,39,19.0
vb_b7c8091fd63d,Joanna,Doyle,22,66,83,49,256,0.133,5,19,5,8,8,34,42.0,1,113.0
vb_686b562ef3ec,Kelsy,Padilla,22,74,137,107,516,0.058,9,138,25,27,1,7,8.0,37,166.5
vb_75e60137b58e,Colleen,Russell,21,71,156,92,429,0.149,17,113,27,29,14,20,34.0,25,207.0
vb_4f0562e81d12,Maggie,Hughes,20,68,92,67,317,0.079,1,80,15,7,7,41,48.0,7,134.5
vb_e7599dbf4abc,Kathryn,Quintiliano,17,31,2,7,21,-0.238,35,25,10,7,0,1,1.0,0,12.5
vb_bf597abdc4e3,Lexi,Szymanski,14,31,2,10,26,-0.308,7,40,6,7,0,0,0.0,4,8.0
vb_f29cf15dd860,Delaney,Martin,27,100,173,76,638,0.152,49,194,22,30,3,13,16.0,52,204.5
vb_da7bb1280c4a,Abby,Reese,24,89,65,35,319,0.094,345,187,12,38,4,22,26.0,2,92.0
vb_f71a03ef42c9,Shannon,Rudge,27,104,220,102,700,0.169,61,280,29,13,1,18,19.0,47,259.0
vb_ddff06e76126,Brooklyn,Beeler,1,1,0,0,0,0.0,0,0,0,1,0,0,0.0,1,0.0
vb_f0159c4196b4,Kalli,Lewkowski,25,97,218,65,577,0.265,5,39,16,12,6,30,36.0,2,255.0
vb_0c5bcd337581,Karli,Fegan,27,102,0,3,23,-0.13,12,392,29,19,0,0,0.0,46,29.0
vb_876608362379,Caroline,Carens,27,104,315,104,675,0.313,9,58,8,11,32,68,100.0,2,389.0
vb_1871075a753e,Grace,Braselton,26,97,145,74,464,0.153,4,57,1,1,6,34,40.0,1,169.0
vb_da89f8f1cf50,Maddie,Taitano,15,40,40,19,117,0.179,77,47,6,5,1,17,18.0,1,55.5
vb_b906fa366c38,Giuliana,Graczyk,27,104,11,4,70,0.1,543,207,48,35,0,0,0.0,0,59.0
vb_72b7959c3d67,Chloe,Aalfs,3,5,4,3,17,0.059,1,12,2,1,0,0,0.0,2,6.0
vb_c75e2a4f36c7,Katerina,Rigan,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_11f9ad6b9c62,Felicity,Adams,5,6,2,1,5,0.2,0,1,0,1,0,0,0.0,0,2.0
vb_97c6af07100d,Sophia,Santacroce,27,99,42,23,162,0.117,719,162,48,53,1,12,13.0,0,97.0
vb_03f752116e5d,Bailey,Koopman,27,99,164,50,370,0.308,5,35,24,44,7,58,65.0,1,224.0
vb_d905002fedd8,Trinity,Ricevuto,27,97,16,14,71,0.028,19,151,17,11,0,2,2.0,41,34.0
vb_d7f2fa06f2c8,Carlie,Tretera,19,56,1,0,2,0.5,6,51,9,9,0,0,0.0,10,10.0
vb_552ea540d0a0,Sierra,Nausieda,25,92,7,4,49,0.061,95,459,32,33,0,1,1.0,40,39.5
vb_6b48f7b44399,Madison,Bruner,11,15,3,2,11,0.091,1,1,0,1,1,2,3.0,0,5.0
vb_269f85bfa047,Emerson,Lane,6,8,2,3,8,-0.125,1,0,2,2,0,1,1.0,0,4.5
