athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
bb_620305a08fa5,Jimmy,Mathis,3,2,7,2,2,0,0,0,1,2,0,0,0,0,0.286,,,,,,,
bb_16021315d305,Ty,McCoy,12,9,35,8,9,0,0,2,6,15,3,6,5,5,0.257,,,,,,,
bb_3110eeb806a7,RayShawn,Riley,7,6,24,2,6,1,1,0,1,9,1,5,1,1,0.25,,,,,,,
bb_e54207ca6f30,Karson,Leatherwood,17,9,30,5,6,0,1,1,4,11,2,12,2,2,0.2,,,,,,,
bb_0b12d8edbd22,Douglas,Randall,11,4,15,4,3,0,0,0,1,3,1,3,1,1,0.2,,,,,,,
bb_28230576c9c9,Cole,Chapman,3,1,5,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_bbccb9cb6aef,Knox,Wilson,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_23a9de530cc3,Dane,DeLugo,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_9c2547c09633,Caden,Ramsey,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_1fb459f8ba83,Evan,Giles,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_eca87faf9bfd,Caleb,Reynolds,,,,,,,,,,,,,,,,80.1,3.02,8,2,0,86,
bb_b9c4644c9888,Jack,Kimsey,,,,,,,,,,,,,,,,62.2,5.74,4,2,0,48,
bb_b89b4d6d95cd,Jeron,Flores,,,,,,,,,,,,,,,,51.0,7.76,5,3,0,39,
bb_4116dc568e1c,Tabor,Martin,,,,,,,,,,,,,,,,1.0,0.0,0,0,0,0,
bb_da06a88ec344,Jace,Martinez,,,,,,,,,,,,,,,,17.1,4.67,2,0,0,9,
bb_0dcb5b05e81b,Bo,Bolton,,,,,,,,,,,,,,,,11.0,5.73,1,1,0,10,
bb_c412930f3c4c,Garrett,Keller,,,,,,,,,,,,,,,,39.1,6.41,3,3,4,33,
bb_ce9b17d36926,Bradley,Fletcher,,,,,,,,,,,,,,,,21.1,7.17,1,0,0,16,
bb_0b5634f3603b,Tanner,Liming,,,,,,,,,,,,,,,,1.0,9.0,0,0,0,1,
bb_e5c24f4ebe77,Kannon,Baird,,,,,,,,,,,,,,,,27.1,9.22,2,1,0,22,
bb_ffd0c855783b,Ethan,Cloudt,,,,,,,,,,,,,,,,19.0,9.95,0,4,3,23,
bb_7d223fb4890e,Grant,Winkle,,,,,,,,,,,,,,,,2.0,13.5,0,0,0,1,
bb_abf591832f97,Ian,Bamburg,,,,,,,,,,,,,,,,5.1,15.19,0,0,0,6,
bb_75b68337e6a5,Guy,George,,,,,,,,,,,,,,,,5.2,15.88,0,0,0,1,
bb_f45d06f2985f,Noah,Cervantes,,,,,,,,,,,,,,,,1.2,27.0,0,0,0,3,
bb_8d5764eeb1c1,Van,Brady,,,,,,,,,,,,,,,,1.0,36.0,0,0,0,2,
bb_2ccb15557a16,Jackson,Ciccone,33,33,128,27,46,9,2,2,28,65,15,14,10,11,0.359,,,,,,,
bb_e14d12a97d3b,Jeremy,Mangiameli,33,32,115,32,41,10,0,4,33,63,15,20,3,5,0.357,,,,,,,
bb_341bb30296ae,Alek,Popovich,33,32,133,23,44,12,1,4,30,70,10,10,1,3,0.331,,,,,,,
bb_39d53d33c88d,JJ,Romatzick,36,34,138,35,42,7,2,2,24,59,13,11,10,14,0.304,,,,,,,
bb_b5e026982e87,Nico,DiGioia,33,30,110,28,33,6,0,1,17,42,17,24,7,7,0.3,,,,,,,
bb_bf36a8d4e0af,Patrick,Joseph,34,29,94,12,27,2,1,0,11,31,11,14,0,0,0.287,,,,,,,
bb_6f992c127555,Cameron,Boardman,30,27,86,17,23,3,1,2,18,34,13,15,4,9,0.267,,,,,,,
bb_e1e447e3eafc,Zaynn,Godbee,29,22,74,15,19,8,1,2,16,35,11,28,0,0,0.257,,,,,,,
bb_cf96d64a0f13,Ryan,Knight,31,28,88,20,19,4,2,0,16,27,22,16,4,4,0.216,,,,,,,
bb_472cb37f69a6,John,Russell,21,17,65,12,22,7,0,3,18,38,5,8,2,3,0.338,,,,,,,
bb_37afe0a16d2a,Alyis,Godbee,6,2,15,4,5,3,0,0,5,8,1,5,0,0,0.333,,,,,,,
bb_66b0bd1be2b8,Joe,Guglielmino,5,1,6,4,2,0,0,0,0,2,2,3,1,1,0.333,,,,,,,
bb_e14438087517,Evin,Curtiss,9,5,19,7,6,1,1,1,6,12,5,7,0,0,0.316,,,,,,,
bb_bfae38164f02,Jayden,Gaither,9,4,17,3,5,0,0,1,3,8,1,3,0,0,0.294,,,,,,,
bb_4cf7b950c80f,Sean,Newman,7,5,23,5,6,1,0,0,2,7,2,4,0,0,0.261,,,,,,,
bb_2984324d1976,Peyton,West,13,5,24,5,6,0,0,0,4,6,5,4,0,0,0.25,,,,,,,
bb_569306f2a53b,Josh,Kaplan,19,12,40,6,9,2,0,0,3,11,6,8,2,2,0.225,,,,,,,
bb_5f3e1a66ddd4,Tyler,Shannon,20,16,56,6,9,0,0,2,11,15,4,24,0,0,0.161,,,,,,,
bb_77ba588c008c,Jon,Melarczik,3,1,7,1,1,1,0,0,0,2,0,3,0,0,0.143,,,,,,,
bb_f1455f058506,Ben,Schulz,14,7,22,3,2,0,2,0,2,6,8,12,1,1,0.091,,,,,,,
bb_628194ca98eb,Joe,Dooley,,,,,,,,,,,,,,,,45.2,2.17,4,2,0,28,
bb_8cbcddcdae5a,Anthony,Bubba,,,,,,,,,,,,,,,,68.1,3.42,8,2,0,63,
bb_94a282ab5caa,Tyler,Blumetti,,,,,,,,,,,,,,,,1.0,0.0,0,0,0,2,
bb_ed4a114b4389,Michael,Featherstone,,,,,,,,,,,,,,,,25.1,2.84,1,1,4,32,
bb_b5b8efdf5f48,Joseph,Ferrucci,,,,,,,,,,,,,,,,8.2,3.12,0,0,0,7,
bb_af53eecff69e,Michael,Greco,,,,,,,,,,,,,,,,18.1,3.44,2,0,0,18,
bb_5da4506b877a,Julian,Rondon,,,,,,,,,,,,,,,,27.2,3.9,2,0,3,52,
bb_0e09dbfa7dd0,Sam,Smith,,,,,,,,,,,,,,,,13.0,4.85,0,0,0,6,
bb_cca5aaa4a83a,Logan,Smalley,,,,,,,,,,,,,,,,20.0,5.4,2,2,1,17,
bb_312536d3cafc,Logan,Huzi,,,,,,,,,,,,,,,,8.2,6.23,0,1,0,6,
bb_6e955b7bf19b,Justin,Gouin,,,,,,,,,,,,,,,,35.2,7.32,1,3,0,32,
bb_f8c528f14281,Jeffrey,Blake,,,,,,,,,,,,,,,,24.0,7.88,1,2,0,22,
bb_a0781f850544,Sean,Stanley,,,,,,,,,,,,,,,,10.2,8.44,0,1,0,10,
bb_f1b6969acc2f,Mike,DeRosa,,,,,,,,,,,,,,,,3.2,14.73,0,0,0,4,
bb_4b73e3f47ad2,Evan,Gentile,,,,,,,,,,,,,,,,10.0,16.2,1,1,0,7,
bb_df3351d9a385,AJ,Formato,,,,,,,,,,,,,,,,3.2,19.64,0,0,0,5,
bb_4bc11a6c56b9,Peter,Morrissey,,,,,,,,,,,,,,,,0.2,54.0,0,0,0,1,
bb_fca1fad021be,Miles,Prusek,36,36,140,36,53,14,2,8,39,95,17,28,12,14,0.379,,,,,,,
bb_73433e6182c3,Mauro,DeCillis,35,34,103,36,39,4,0,4,20,55,28,30,42,46,0.379,,,,,,,
bb_860b04b42755,Jackson,Sgro,36,36,139,34,44,14,0,9,41,85,24,18,4,6,0.317,,,,,,,
bb_55692293cd3f,Luke,Treese,36,36,132,30,37,7,2,6,22,66,25,32,9,13,0.28,,,,,,,
bb_5cf3db4fba7c,Will,Schroen,35,35,118,28,30,3,0,3,18,42,15,27,7,7,0.254,,,,,,,
bb_d02a885321d8,Ryan,Field,28,27,98,18,22,4,0,1,14,29,18,21,0,0,0.224,,,,,,,
bb_634ba718c99c,Ethan,Goldstein,16,4,3,3,2,0,0,0,0,2,1,1,1,1,0.667,34.0,6.35,1,3,1,19,
bb_284c73865dcb,Sam,Dorian,21,19,68,13,26,5,0,1,17,34,16,10,6,7,0.382,,,,,,,
bb_5347b98cd206,Luke,Shane,6,3,13,2,4,0,0,0,1,4,1,2,0,0,0.308,,,,,,,
bb_8d0430644d64,Sammy,Angel,21,12,39,9,11,2,0,0,10,13,9,10,3,5,0.282,4.2,17.36,0,1,0,6,
bb_2f91a921398a,Sam,Schaeffer,17,17,59,11,14,2,0,2,9,22,6,19,4,5,0.237,,,,,,,
bb_1aac5eab57a6,Tommy,Belman,16,14,48,6,11,3,0,0,7,14,6,12,2,2,0.229,,,,,,,
bb_b686b29c8a9f,Kaden,Van Kempen,20,17,65,9,13,3,0,1,7,19,5,18,0,1,0.2,,,,,,,
bb_74a6cf76c0de,Jack,Phiel,24,11,46,13,8,2,0,2,10,16,8,24,7,12,0.174,,,,,,,
bb_a5cf6f42e1c9,Cole,Roman,25,25,82,14,12,2,2,0,13,18,13,30,3,5,0.146,,,,,,,
bb_7d743e2696e6,Calvin,Chen,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,,,,,,,
bb_d078a7dce326,Sam,Cohen,,,,,,,,,,,,,,,,54.2,4.45,5,3,0,65,
bb_b7d12e99531f,Alex,Jenkinson,,,,,,,,,,,,,,,,46.0,6.46,1,4,0,35,
bb_88f943fba3fa,Drew,Doyle,,,,,,,,,,,,,,,,20.2,4.79,2,1,3,24,
bb_8e0cc35f0926,Jack,Couture,,,,,,,,,,,,,,,,11.2,5.4,0,1,0,7,
bb_82066d1cb768,Aidan,O'Sullivan,,,,,,,,,,,,,,,,9.1,5.79,0,0,0,9,
bb_930252ae70f6,Andrew,Schindler,,,,,,,,,,,,,,,,10.1,6.1,1,0,0,5,
bb_6a12ed7f5662,Will,Singer,,,,,,,,,,,,,,,,17.1,7.27,1,0,0,9,
bb_7b00bfc14564,Colin,Lewis,,,,,,,,,,,,,,,,21.1,7.59,1,2,0,31,
bb_f9bc5ddb88f2,Kiran,Sen,,,,,,,,,,,,,,,,7.2,8.22,0,0,0,6,
bb_af803c78ffeb,David,Bertz,,,,,,,,,,,,,,,,11.0,9.0,0,1,0,7,
bb_395953800d1f,Adam,Naegelen,,,,,,,,,,,,,,,,15.0,9.6,0,2,0,11,
bb_13af46c4de0b,Leo,Barta,,,,,,,,,,,,,,,,7.1,9.82,0,1,0,8,
bb_a4f5b5837127,Miles,Flack,,,,,,,,,,,,,,,,15.2,10.91,2,2,0,13,
bb_294c375579a8,Ben,Pew,,,,,,,,,,,,,,,,6.2,17.55,0,0,0,7,
bb_4d16c543866d,Sean,McCann,,,,,,,,,,,,,,,,1.0,18.0,0,0,0,1,
bb_fca52cd3b635,Holden,Pawlak,,,,,,,,,,,,,,,,1.0,45.0,0,1,0,0,
bb_2a7201b4d18e,Joey,Haynes,39,39,142,41,54,9,2,0,23,67,18,11,21,24,0.38,2.1,7.71,0,0,0,1,
bb_6dc3c8106dfe,Shane,Pray,33,25,83,17,30,5,0,0,9,35,7,14,2,2,0.361,,,,,,,
bb_9442ec026573,Jude,Khoury,31,27,92,13,33,5,1,1,18,43,13,12,11,13,0.359,,,,,,,
bb_497bbd4ebd64,Patrick,Evans,39,38,125,31,44,6,0,2,20,56,22,19,12,15,0.352,3.2,7.36,0,1,1,5,
bb_b19d42652685,Harley,Hoag,38,38,126,27,44,8,1,0,23,54,15,11,8,11,0.349,,,,,,,
bb_b38e6bd2a07d,Reed,Lesmeister,39,37,127,31,42,7,2,2,23,59,23,27,8,8,0.331,,,,,,,
bb_2a3a61962914,Chase,Porter,35,19,80,17,26,6,1,0,24,34,4,11,7,8,0.325,,,,,,,
bb_97b657f122c3,Dustin,Hendrix,32,23,83,6,26,3,0,2,20,35,5,17,1,2,0.313,,,,,,,
bb_a357d160c2c0,Alex,Ellison,36,34,118,18,34,6,1,0,16,42,9,17,7,8,0.288,,,,,,,
bb_31c499bc2ed7,David,Earsing,39,32,89,14,19,4,1,0,10,25,14,21,6,8,0.213,,,,,,,
bb_f48fee29205a,Luke,Schaller,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1.0,,,,,,,
bb_d6c9fa6221ad,Mason,Eckman,6,2,11,4,5,0,0,2,6,11,1,1,0,1,0.455,,,,,,,
bb_d28ca20f0ff8,Logan,Hoyt,16,5,19,3,6,1,0,0,4,7,2,5,1,1,0.316,,,,,,,
bb_1aebb8a064e1,Woodley,Fisher,14,0,13,1,4,1,1,0,5,7,0,6,0,0,0.308,,,,,,,
bb_77aaf76b4c21,Aiden,Hamilton,15,0,7,2,2,0,0,0,0,2,0,3,1,3,0.286,,,,,,,
bb_fa9fa76af42e,Austin,Wasily,23,12,44,8,11,2,3,0,7,19,8,9,1,1,0.25,,,,,,,
bb_3c61ef4a939b,Garrett,Brink,19,5,23,5,5,1,0,0,5,6,3,6,1,1,0.217,2.0,4.5,0,0,0,1,
bb_ca2e5f964ddc,John,Watson,24,14,44,9,8,2,0,0,6,10,6,9,1,1,0.182,,,,,,,
bb_fcac9a93ee76,Ian,Wasielewski,11,1,13,3,2,1,0,0,0,3,3,6,0,0,0.154,,,,,,,
bb_f5c2885c50d1,Alex,Rumfola,9,3,1,0,0,0,0,0,0,0,0,1,0,0,0.0,29.2,5.16,4,1,0,21,
bb_982f56ce05b2,Billy,LoBello,26,0,1,13,0,0,0,0,0,0,1,1,8,9,0.0,1.1,27.0,0,0,0,1,
bb_6b64a10df11c,Jackson,Amann,13,0,0,3,0,0,0,0,0,0,0,0,1,1,0.0,,,,,,,
bb_9c439c6477f7,Gregory,Lowry,,,,,,,,,,,,,,,,72.0,3.38,6,3,1,53,
bb_3acff6cc2965,Andrew,Johnson,,,,,,,,,,,,,,,,66.0,5.18,3,5,1,66,
bb_9a6b88f0629f,Brody,Hopkins,,,,,,,,,,,,,,,,1.0,0.0,0,0,0,2,
bb_c3fa1327b0ac,David,Alessi,,,,,,,,,,,,,,,,13.0,4.15,0,0,1,3,
bb_230be98a16cd,Tyler,Noel,,,,,,,,,,,,,,,,24.0,5.25,2,3,0,14,
bb_7adacbc5b2aa,Ryan,Hilton,,,,,,,,,,,,,,,,17.2,5.6,1,1,2,18,
bb_c208d05273a1,Jase,Burdon,,,,,,,,,,,,,,,,27.1,6.26,3,1,0,17,
bb_04ab98cd94ea,Jacob,Kim-Kubiak,,,,,,,,,,,,,,,,19.2,6.86,1,2,0,10,
bb_03fd81ab6089,Ronald,Mort,,,,,,,,,,,,,,,,15.1,7.63,1,0,1,9,
bb_f801be9d0163,Andre,Borges,,,,,,,,,,,,,,,,7.2,9.39,1,0,0,1,
bb_45bd6c46ca25,Andrew,Cole,,,,,,,,,,,,,,,,4.0,11.25,0,0,0,4,
bb_84ea609c33a0,Johnray,Hasfurter,,,,,,,,,,,,,,,,1.1,27.0,0,0,0,2,
bb_31f65dd17dcd,Lucas,Cordero,,,,,,,,,,,,,,,,0.0,99.0,0,0,0,0,
bb_28a13a022b02,Luke,Snider,36,36,131,20,46,9,2,3,25,68,14,22,3,6,0.351,,,,,,,
bb_4bd29ad8ec53,Matthew,Trimble,31,31,118,21,38,3,0,3,22,50,6,7,1,3,0.322,,,,,,,
bb_14246bd75a5c,John,Bender,32,26,99,15,30,6,1,4,15,50,6,17,5,7,0.303,,,,,,,
bb_bc7650d7b177,Logan,Gallentine,35,32,116,22,34,6,2,1,21,47,15,25,6,7,0.293,,,,,,,
bb_b1b2146d4a35,Ben,Yoder,35,35,115,15,31,3,0,0,12,34,10,28,5,5,0.27,,,,,,,
bb_623063871e51,Kian,Drummonds,33,30,99,13,24,4,0,2,13,34,9,27,1,3,0.242,,,,,,,
bb_67675b96e21f,Ethan,Ryan,31,31,114,17,27,2,0,0,7,29,18,23,7,8,0.237,,,,,,,
bb_be9154e46b85,Justin,Yarber Jr.,7,0,1,3,1,0,0,0,0,1,0,0,3,3,1.0,,,,,,,
bb_db64d95a7f37,Nathan,Johnson,8,1,11,1,4,0,0,0,0,4,0,3,0,0,0.364,,,,,,,
bb_ac95d765bc8e,Tyler,Fernandez,22,22,80,14,27,3,1,3,16,41,11,11,2,2,0.338,,,,,,,
bb_d70792743a48,Brady,Trem,17,17,60,8,18,3,0,0,8,21,1,8,1,3,0.3,,,,,,,
bb_84fbaf0f0da8,Max,Alexander,6,1,7,1,2,0,0,0,0,2,0,1,0,0,0.286,,,,,,,
bb_0e7f3ebbc29a,Andrew,Fawver,18,14,50,8,14,2,2,1,7,23,3,11,0,0,0.28,8.0,10.13,0,2,0,6,
bb_427b0907d6f8,Brady,Isgro,20,14,54,7,15,4,0,0,6,19,4,15,2,3,0.278,,,,,,,
bb_fee485329861,Drew,Mason,19,16,55,10,15,0,0,1,8,18,3,14,4,5,0.273,,,,,,,
bb_ae61a2cc62f1,Gavin,Palchick,2,2,4,0,1,0,0,0,0,1,1,0,1,1,0.25,,,,,,,
bb_20dc34c7d841,Walter,Argrett,8,7,25,0,5,1,0,0,5,6,0,4,1,1,0.2,,,,,,,
bb_abb80cd2e129,Lex,Lear,10,7,26,6,5,1,0,0,1,6,3,8,2,2,0.192,,,,,,,
bb_2822cef4f7c0,Aidan,Anders,10,7,19,0,2,0,0,0,0,2,1,4,0,0,0.105,,,,,,,
bb_588c3e277515,AJ,Caggiano,5,2,9,1,0,0,0,0,0,0,0,3,0,0,0.0,,,,,,,
bb_0ff33b51c981,Martwon,Shannon,5,1,6,0,0,0,0,0,0,0,0,3,0,0,0.0,,,,,,,
bb_32174e385081,Jimmy,Rockow,6,3,6,0,0,0,0,0,0,0,1,2,0,0,0.0,,,,,,,
bb_548b8ef8275a,Julian,Ferrino,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_851273208798,Kenny,Mikalauskas,2,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0,,,,,,,
bb_ad5c5a76ee7c,Jelani,Carr,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_a7ec302f43d7,Nicolas,Chernitsky,,,,,,,,,,,,,,,,64.0,4.92,5,4,0,69,
bb_c85f5d092626,Tyler,Leasure,,,,,,,,,,,,,,,,41.2,6.26,3,3,0,39,
bb_2822af045c7a,Braeden,Kinnaird,,,,,,,,,,,,,,,,48.2,6.47,2,5,0,29,
bb_32d653e32d74,Cody,Horvath,,,,,,,,,,,,,,,,26.0,1.73,2,1,4,28,
bb_15be7501440c,Nick,Licursi,,,,,,,,,,,,,,,,14.2,2.45,0,1,0,7,
bb_ab155fc0b6c8,Andrew,Pawley,,,,,,,,,,,,,,,,20.1,3.54,1,0,0,9,
bb_bd09ef590b03,Kalib,Ruch,,,,,,,,,,,,,,,,4.1,4.15,0,1,0,5,
bb_55f3e111140f,Jimmy,Rey Gonzales,,,,,,,,,,,,,,,,10.2,5.06,0,1,0,8,
bb_bd144b51256e,Timothy,Johnson,,,,,,,,,,,,,,,,7.0,5.14,0,0,0,5,
bb_a7c50b90d7a4,Shea,Sievers,,,,,,,,,,,,,,,,32.2,6.34,2,2,0,21,
bb_ea0b7b858d8a,Caleb,Shreve,,,,,,,,,,,,,,,,9.2,6.52,0,0,0,9,
bb_c9984e431643,Owen,Cooper,,,,,,,,,,,,,,,,4.2,9.64,0,0,0,3,
bb_5b2d03a8b350,Jacob,Breen,,,,,,,,,,,,,,,,3.1,13.5,0,0,0,0,
bb_935b759639eb,Tyler,Milnes,,,,,,,,,,,,,,,,5.1,20.25,0,2,0,5,
bb_8eb4369fdde5,Owen,Wolfenberger,,,,,,,,,,,,,,,,3.2,24.55,0,0,0,1,
bb_f24d3ef479a1,Savian,Wilkins,,,,,,,,,,,,,,,,1.1,40.5,0,0,0,0,
bb_dad01a32ffb2,Rhett,Robbins,37,36,138,29,45,7,4,1,22,63,13,21,6,6,0.326,,,,,,,
bb_09088de168c9,Sean,Seely,37,36,123,25,39,7,1,0,25,48,14,15,11,13,0.317,,,,,,,
bb_566386b7afa3,AJ,Haines,37,37,122,26,34,7,0,1,28,44,26,25,13,14,0.279,1.0,27.0,0,0,0,0,
bb_da51bac9b87a,Ty,Broughton,35,35,117,18,31,4,0,0,18,35,16,19,4,4,0.265,,,,,,,
bb_b4a0fdb9ab16,Amrit,Brown,38,35,119,23,31,9,1,1,13,45,22,9,1,1,0.261,,,,,,,
bb_e615756b23db,Kamari,Chisolm,36,34,118,31,30,4,1,0,14,36,23,21,22,24,0.254,,,,,,,
bb_21e893292861,Quade,Gannon,32,28,85,10,14,4,0,2,17,24,7,30,0,0,0.165,0.2,0.0,0,0,0,0,
bb_7c68bbca3e3d,Wes,Brine,5,1,5,1,2,0,0,0,2,2,0,1,1,1,0.4,,,,,,,
bb_3cf527e3f9bb,Jonathan,Tyndall,30,29,91,22,27,4,0,2,13,37,11,29,8,9,0.297,,,,,,,
bb_385dfa55c385,Jason,Rivera,23,21,69,9,20,2,0,1,7,25,8,14,0,0,0.29,0.0,0.0,0,0,0,0,
bb_5835bcf264a1,Alex,Miller,4,1,4,0,1,0,0,0,3,1,2,0,0,0,0.25,,,,,,,
bb_5e60b4532eab,Deshawn,Branch,14,8,30,7,7,0,1,0,2,9,7,7,3,4,0.233,,,,,,,
bb_82edbb7cfeea,Aiden,Tesche,12,4,13,2,3,1,0,0,1,4,0,6,0,0,0.231,0.1,54.0,0,0,0,0,
bb_2f80fafc7581,Colin,Moeller,11,4,19,1,4,0,0,0,5,4,1,3,1,1,0.211,,,,,,,
bb_01d2e7d1fcf3,Blaine,Smith,20,7,29,6,6,0,1,1,7,11,4,18,0,0,0.207,,,,,,,
bb_403679910f8b,Landon,Vile,21,17,62,6,12,1,0,1,8,16,3,16,2,2,0.194,,,,,,,
bb_68f0f8f75e62,Cole,Sims,22,14,52,5,10,2,0,1,7,15,5,17,0,0,0.192,,,,,,,
bb_275d23093d92,Easton,Kite,14,3,11,3,2,1,0,0,2,3,0,4,0,0,0.182,,,,,,,
bb_43810deaeadc,Harrison,Ludington,23,11,42,7,6,2,0,1,3,11,1,8,1,1,0.143,12.1,8.76,1,0,1,19,
bb_567445db4b7a,Michael,Janicki,13,5,22,2,3,0,0,0,1,3,2,6,0,0,0.136,,,,,,,
bb_809e4872c39b,Conner,Decker,12,3,15,1,2,1,0,0,1,3,0,0,0,1,0.133,6.2,22.95,0,1,0,5,
bb_b3dea1efb5a2,Matt,Hilscher,8,1,8,1,1,0,0,0,0,1,3,4,0,0,0.125,,,,,,,
bb_2992c2c7bb40,Ryland,Weaver,11,6,20,1,2,0,0,0,1,2,5,3,0,0,0.1,,,,,,,
bb_ebc18de45773,Aedan,Messier,8,2,11,3,1,0,0,0,0,1,3,1,1,1,0.091,,,,,,,
bb_8f88e95672e4,Jasper,Wilfrid,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
bb_c24207350e46,Skylar,Albright,,,,,,,,,,,,,,,,60.2,4.15,2,3,0,45,
bb_2ccbf5d4959a,Finn,Scott-Daniels,,,,,,,,,,,,,,,,42.0,6.43,2,4,0,30,
bb_aa8b210c779e,Mason,Potter,,,,,,,,,,,,,,,,29.2,2.73,2,2,1,17,
bb_721a2c97079f,Mason,Salisbury,,,,,,,,,,,,,,,,5.1,5.06,0,1,1,8,
bb_7c03bb163232,Aaron,Heller,,,,,,,,,,,,,,,,32.2,5.23,2,3,0,19,
bb_97785f6f2abf,Mason,Sawyers,,,,,,,,,,,,,,,,37.0,5.84,4,3,0,28,
bb_4f3b44a7f8f7,Tyler,Knill,,,,,,,,,,,,,,,,13.0,6.92,1,0,0,6,
bb_1ab9f4d51d2f,Liam,Moriarty,,,,,,,,,,,,,,,,7.1,8.59,2,0,1,8,
bb_f39ddf94cd95,Declan,Sullivan,,,,,,,,,,,,,,,,10.0,9.0,0,1,0,6,
bb_68c7cc863a92,Declan,Musselman,,,,,,,,,,,,,,,,27.0,11.0,1,3,2,36,
bb_e56d5710053d,Austin,Ferreira,,,,,,,,,,,,,,,,19.0,11.37,0,1,0,19,
bb_a0b1d6e9bbfa,Tim,Rio,,,,,,,,,,,,,,,,26.0,13.5,0,3,0,12,
bb_5b4f46baa4b3,Jim,Ledford,,,,,,,,,,,,,,,,6.0,16.5,0,0,0,2,
bb_f210c8cdf686,Nader,Gulamhusein,38,38,136,31,50,9,0,1,20,62,27,26,6,7,0.368,0.0,0.0,0,0,0,0,
bb_7f469e76cbd2,Jace,MacKenzie,40,40,125,29,45,4,2,1,25,56,23,19,5,6,0.36,,,,,,,
bb_5c1b3ee55398,Landon,Prestage,34,33,112,21,37,8,1,3,24,56,18,19,0,0,0.33,,,,,,,
bb_87c23ad8cd96,Joshua,Lile,40,39,146,25,43,7,0,8,41,74,12,48,3,3,0.295,,,,,,,
bb_ca549a195042,Huston,Cornish,32,32,114,27,32,7,0,2,22,45,15,14,6,8,0.281,,,,,,,
bb_168184dbc26b,Maddux,El-Hakam,1,0,2,0,1,1,0,0,2,2,0,1,0,0,0.5,,,,,,,
bb_f1867d9f55f1,Ryan,Pullen,7,2,10,1,4,0,0,0,2,4,4,3,0,1,0.4,,,,,,,
bb_ef39dfbf91da,AJ,Tapia,15,13,37,5,13,2,0,0,8,15,8,3,0,1,0.351,,,,,,,
bb_db567b5416ed,Braden,Franks,29,27,104,27,36,5,1,3,20,52,8,17,4,4,0.346,,,,,,,
bb_ba4ad8dd3929,John,Garza,25,25,88,12,29,4,0,1,17,36,9,8,0,1,0.33,,,,,,,
bb_7ba43e4f8e7e,Hunter,Pope,29,26,93,14,26,10,0,4,21,48,10,25,1,1,0.28,0.1,135.0,0,0,0,0,
bb_a7354bf7bc82,Skyler,Fields,13,7,26,9,7,0,0,2,6,13,6,8,0,0,0.269,,,,,,,
bb_7d523a37d480,Colby,Chapman,24,22,66,10,17,5,0,2,11,28,10,9,1,1,0.258,,,,,,,
bb_b7b68823acd0,Jacob,Hill,12,2,16,3,4,1,0,0,4,5,3,8,0,1,0.25,,,,,,,
bb_b61ac5d17d09,Ty,Phillips,26,20,49,9,12,0,0,0,6,12,6,2,1,1,0.245,31.1,11.78,2,3,0,18,
bb_946006be8b34,Manuel,Chaco,7,4,13,3,3,2,0,0,3,5,4,2,0,0,0.231,,,,,,,
bb_f437dc69aa38,KT,Smalls,6,1,9,5,2,0,0,0,2,2,0,2,0,0,0.222,,,,,,,
bb_403241888198,Eli,McNair,23,15,46,10,10,1,0,0,5,11,12,17,4,5,0.217,,,,,,,
bb_54d358ac1065,Braiden,Hurlbutt,8,4,15,4,3,0,0,1,2,6,3,3,0,0,0.2,,,,,,,
bb_325cc6b6fd81,Ben,Marasco,11,6,24,3,4,0,0,0,2,4,2,5,0,0,0.167,0.1,27.0,0,0,0,0,
bb_396a0681395f,Kenze,Holubec,6,1,6,2,1,0,0,0,0,1,1,0,0,0,0.167,,,,,,,
bb_dee0ee634d8c,Wilson,Russell,14,5,14,6,2,0,0,0,2,2,3,4,2,3,0.143,7.1,6.14,0,0,0,6,
bb_29a8687e4fcc,Kyle,Hemenway,14,2,11,8,1,0,0,0,0,1,1,5,0,0,0.091,,,,,,,
bb_185753c05d98,Joshua,Norris,9,4,20,4,1,1,0,0,2,2,2,12,1,1,0.05,,,,,,,
bb_93920416fbe4,Trace,Garcia,,,,,,,,,,,,,,,,42.2,5.7,2,3,2,35,
bb_0d1f74691820,Brant,Wilson,,,,,,,,,,,,,,,,54.2,7.08,3,5,0,36,
bb_77dfcc1fa751,Luke,Watkins,,,,,,,,,,,,,,,,50.2,7.11,2,7,0,50,
bb_0107f065155c,Brandon,Taylor,,,,,,,,,,,,,,,,2.0,0.0,1,0,0,3,
