athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
sb_5fa5362d0bdb,Jaibriel,Terrell,55,54,162,42,52,6,3,0,16,64,20,20,18,23,0.321,,,,,,,
sb_2536ad28aff0,Ayana,Frank,55,55,147,31,46,3,3,1,26,58,19,14,5,5,0.313,,,,,,,
sb_c9b76200d614,Bailee,Williams,44,35,96,19,29,6,2,5,24,54,10,19,3,3,0.302,,,,,,,
sb_f77aa920ee2a,Arianna,Cox-Cole,44,34,98,25,29,8,5,1,20,50,14,9,12,16,0.296,,,,,,,
sb_57b3312c5881,JaNiyah,Boykin,45,39,97,19,26,2,2,0,9,32,8,25,6,8,0.268,,,,,,,
sb_89eb7d32ed11,Tiffany,Bruss,25,13,36,4,11,8,1,0,12,21,1,6,1,1,0.306,,,,,,,
sb_c92eb51c6c50,Brooke,Ramsey,39,34,109,24,33,8,0,3,20,50,13,13,13,13,0.303,,,,,,,
sb_f89d2d4cd651,Addison,Giles,38,30,91,7,26,8,2,0,15,38,3,9,3,3,0.286,,,,,,,
sb_69053163b694,Meshayla,Pettaway,39,26,76,18,20,3,4,0,9,31,11,11,8,8,0.263,,,,,,,
sb_451a1e8f2b10,McKenzie,Owens,36,15,49,11,11,0,0,0,5,11,2,13,3,4,0.224,,,,,,,
sb_dfbf0534dce7,Braylin,Cook,35,28,66,6,13,0,0,4,16,25,8,22,3,4,0.197,,,,,,,
sb_f0d5f2258b78,Sharon,Parker,13,3,16,1,3,0,0,0,4,3,1,2,1,1,0.188,,,,,,,
sb_ef54810a1620,Jayla,Stewart,33,17,49,11,9,0,0,1,1,12,10,14,1,1,0.184,,,,,,,
sb_7cbf283c61b8,Angelina,Knox,13,2,6,5,1,0,0,0,0,1,2,0,3,4,0.167,,,,,,,
sb_5f67804c435c,Gabbie,York,13,1,13,2,2,0,0,0,1,2,3,3,1,1,0.154,,,,,,,
sb_0373effc2597,Jordyn,Ferrandino,13,6,18,2,2,0,0,0,1,2,1,3,1,1,0.111,,,,,,,
sb_5755673a0c3d,Kyndra,Waldon,10,6,11,2,0,0,0,0,1,0,4,5,0,0,0.0,,,,,,,
sb_a06fb72cf9ad,Mason,Quinnie,29,10,3,0,0,0,0,0,0,0,0,2,0,0,0.0,69.2,6.43,5,8,0,18,
sb_776544c25bb0,Kohana,Pousson,36,14,1,0,0,0,0,0,0,0,0,0,0,0,0.0,139.0,3.27,12,7,2,117,
sb_e984a07c275f,Amanda,Cintron,34,16,0,0,0,0,0,0,1,0,0,0,0,0,0.0,89.0,8.42,5,7,1,40,
sb_b1a4a4016e9c,Kaitlyn,Hill,,,,,,,,,,,,,,,,52.0,8.48,1,8,0,12,
sb_ecd00194416f,Laila,Clark,50,50,152,42,65,14,3,9,51,112,8,15,21,23,0.428,,,,,,,
sb_dcddc0a47708,Abigail,Mitchell,52,51,144,37,56,12,4,10,51,106,14,22,7,10,0.389,,,,,,,
sb_a80ca7db41b3,Asia,George,52,51,151,48,58,8,6,5,20,93,19,19,32,33,0.384,0.0,0.0,0,0,0,0,
sb_7521489cdce0,Katiana,Maldonado,47,45,102,31,34,2,0,0,9,36,13,11,27,30,0.333,,,,,,,
sb_33ca4364e935,Ava,Wallace,52,52,144,27,42,7,5,0,24,59,9,23,14,17,0.292,,,,,,,
sb_402a18a69bb3,Prestaisha,White,50,49,131,22,37,5,2,5,25,61,9,20,2,2,0.282,2.0,7.0,0,0,0,3,
sb_3c19f6ed5f68,Keira,Miracle-Tilford,39,28,71,18,17,3,2,1,6,27,3,8,5,6,0.239,,,,,,,
sb_7caacd7a6d60,Kira,Manganello,45,39,80,13,18,2,0,2,9,26,9,13,3,3,0.225,,,,,,,
sb_3e75ef81a68c,Jordynn,Jennings,24,4,11,0,4,0,0,0,0,4,2,3,0,0,0.364,59.1,2.95,10,2,2,26,
sb_178956546ff7,Izabell,Astran,38,21,77,8,21,5,0,1,15,29,3,17,3,3,0.273,,,,,,,
sb_e5797474a06b,Ariel,Burton,35,23,74,10,19,0,0,3,16,28,2,6,7,7,0.257,,,,,,,
sb_b29c4eceac22,Jaicee,Massey,35,27,72,14,18,0,0,1,6,21,3,9,11,15,0.25,,,,,,,
sb_bb188027bb71,Hayley,Hinds,17,10,13,0,3,0,0,0,2,3,0,3,0,0,0.231,45.0,5.13,2,3,0,16,
sb_7cb2b7379a15,Darbie,Richard,17,1,16,1,3,0,0,0,2,3,1,5,1,1,0.188,,,,,,,
sb_9cef2600dea8,Calli,Schell,33,24,58,11,9,0,1,0,2,11,7,14,3,3,0.155,,,,,,,
sb_5ced772df5f9,Madison,Clark,22,5,25,4,3,2,0,0,3,5,3,5,0,0,0.12,,,,,,,
sb_d26b9b559a1d,Emma,Rogers,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,17.1,7.67,0,0,0,3,
sb_652c0186a63c,Aaliyah,Zabala,33,21,3,0,0,0,0,0,0,0,0,2,0,0,0.0,146.1,1.77,18,6,1,110,
sb_ad34bd846236,Karyme,Leal,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_f9c0dcd5e12b,Kira,Johnson,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
sb_4dc36797cea6,Kayhlen,Boring,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
sb_f15b17a9e965,Chakirrious,Parker,18,15,1,0,0,0,0,0,0,0,0,1,0,0,0.0,67.2,3.52,7,4,0,20,
sb_c154b8e23f42,Ziya,Donaldson,35,33,87,17,32,5,0,1,23,40,16,10,4,5,0.368,,,,,,,
sb_58a72f9e6465,Logan-Ray,Gaspar,40,38,102,14,37,4,2,0,17,45,10,5,4,8,0.363,,,,,,,
sb_6841c54dc60c,Cadashia,Collins,37,36,92,10,33,6,0,0,18,39,15,4,3,3,0.359,,,,,,,
sb_e334c9713c59,Ahsunte',Specks,32,28,88,23,28,7,0,3,12,44,8,11,10,10,0.318,,,,,,,
sb_aa5af1d42f1b,Kamryn,Broussard,39,36,106,26,31,10,1,1,14,46,16,9,6,7,0.292,,,,,,,
sb_bff04ef73ffe,Tavia,Leadon,38,30,90,16,26,2,1,0,19,30,9,3,3,3,0.289,,,,,,,
sb_ea7deadb658e,Z'Natria,Evans,35,30,87,14,22,3,1,1,17,30,10,11,4,6,0.253,,,,,,,
sb_808afdc37b30,Hailey,Hughes,38,34,93,13,22,6,3,0,9,34,3,18,3,4,0.237,,,,,,,
sb_d84f23d75531,Zoe,Roland,8,4,4,1,2,1,0,0,3,3,0,0,0,0,0.5,41.1,6.27,3,4,0,9,
sb_4399b0998b6f,Malaysia,Ponder,11,5,13,3,5,0,0,0,2,5,2,0,2,2,0.385,,,,,,,
sb_b13bbc17d773,Katelynn,Walls,14,13,42,11,16,3,0,0,1,19,4,6,10,10,0.381,,,,,,,
sb_ca14df2af838,Kendyll,Turpeau,15,5,12,4,4,0,0,0,1,4,6,3,4,4,0.333,,,,,,,
sb_ef4012b14cb6,Hailei,Harrell,27,18,29,6,8,2,0,0,4,10,4,1,3,3,0.276,65.0,10.02,4,7,0,21,
sb_9183fb726b3a,Christalyn,Higgins,12,10,15,1,4,0,0,0,2,4,0,5,1,1,0.267,,,,,,,
sb_b7ee6731c980,Jaidan,Richard,31,19,20,3,5,0,0,0,2,5,2,6,0,0,0.25,120.2,6.85,4,12,1,39,
sb_3171db51445e,Kayliana,Cash,10,3,8,1,2,0,0,0,1,2,1,2,2,4,0.25,,,,,,,
sb_5274fe403c7b,Shunese,Specks,10,1,4,2,1,0,0,0,1,1,2,1,0,0,0.25,5.0,16.8,0,0,0,0,
sb_28b2a94dd09d,Toni,Purchas,27,15,47,12,11,1,0,0,3,12,4,7,1,1,0.234,,,,,,,
sb_2eed3e1de80e,Aliyah,Dugars,8,2,9,4,2,1,0,0,1,3,0,1,1,1,0.222,,,,,,,
sb_227e4d8bd5ed,Jada,Carhee,29,18,41,11,9,1,0,0,1,10,9,9,11,11,0.22,,,,,,,
sb_ef4b55041a16,Alexis,Hope,25,21,39,3,6,0,0,0,4,6,3,1,2,2,0.154,,,,,,,
sb_252601ad6903,Kamille,Carter,19,8,34,0,3,0,0,0,4,3,2,6,1,2,0.088,,,,,,,
sb_c05384def05f,Erin,Gibbs,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,24.1,8.92,3,3,0,7,
sb_9bf1552a859e,Janiah,Wilson,34,31,81,17,26,3,1,2,21,37,15,10,5,6,0.321,1.0,14.0,0,1,0,0,
sb_ed971269661a,Shakaidria,Hubbard,33,30,71,16,21,1,1,0,3,24,11,12,10,12,0.296,,,,,,,
sb_5dc33aa2ff02,Ariana,Gonzalez,38,35,99,12,29,6,2,0,20,39,3,9,3,4,0.293,,,,,,,
sb_74e3b8a4af85,Ryen,Gaddis,44,41,120,22,35,6,5,0,18,51,12,32,11,13,0.292,,,,,,,
sb_01f7540bb27e,Lyric,Perry,40,37,90,21,26,6,1,8,24,58,19,27,2,2,0.289,,,,,,,
sb_7230b629ce1c,Janai,Mathis,34,30,83,10,20,6,0,1,12,29,10,10,0,0,0.241,,,,,,,
sb_60cc979215b7,Kiya,Jones,33,29,61,11,9,1,0,0,4,10,5,15,1,1,0.148,,,,,,,
sb_a783e35d408f,Kaydrian,Fields,32,25,42,6,15,0,0,1,11,18,3,6,0,0,0.357,72.0,5.06,5,8,0,22,
sb_b5a915fd672a,Angelina,Rivas,31,28,84,13,27,2,0,1,9,32,7,13,3,3,0.321,,,,,,,
sb_6fb1cfd62626,Chasney,Cooper,24,15,50,12,15,1,0,0,10,16,8,10,7,10,0.3,,,,,,,
sb_7274752b3539,Rheagan,Montgomery,24,21,61,7,18,1,0,0,9,19,2,5,0,0,0.295,,,,,,,
sb_f94957170211,Morgan,Young,12,2,11,1,3,0,0,0,1,3,0,5,0,0,0.273,0.0,0.0,0,0,0,0,
sb_9c494cc5d402,Alyssa,Jones,20,16,43,3,11,1,0,0,3,12,3,4,0,0,0.256,,,,,,,
sb_11acf7e68908,Allyncia,King,17,12,36,4,9,1,0,0,4,10,1,7,0,0,0.25,,,,,,,
sb_e217bd517bde,Kamea,Seunarine,20,10,28,8,7,0,0,1,7,10,4,3,0,0,0.25,20.2,8.81,2,2,0,7,
sb_4caf1fbfcf52,Naiyestlie,Ware,14,10,23,2,5,2,0,0,4,7,4,5,0,0,0.217,,,,,,,
sb_ccff05d752db,Danika,Bryant,26,17,39,8,8,2,0,3,7,19,1,12,0,0,0.205,47.1,7.25,1,3,0,49,
sb_b86e3eac95e2,Marissa,Lariz,20,10,22,6,3,1,0,0,3,4,3,14,0,1,0.136,,,,,,,
sb_a1f6403b2e0e,Jaylnn,Recasner,25,5,15,6,2,0,0,0,0,2,2,5,7,10,0.133,,,,,,,
sb_6ce708184ecc,Isabella,Milicia,8,8,13,2,0,0,0,0,1,0,3,3,0,0,0.0,,,,,,,
sb_71b0d4e77012,Hannah,Hicks,8,1,6,1,0,0,0,0,0,0,0,2,0,1,0.0,,,,,,,
sb_dc25d8930cd5,Traelen,Humphrey,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,28.1,5.19,1,1,2,17,
sb_672e3b2fe4bd,Heidi,Price,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0.0,55.0,7.76,3,9,0,36,
sb_e563839e4297,Breanna,Stepter,,,,,,,,,,,,,,,,3.2,0.0,0,0,0,1,
sb_ac9111ae4d2a,Karis,Stewart,,,,,,,,,,,,,,,,30.1,6.23,2,4,0,10,
sb_a4790f331874,Brooklyn,Morris,40,35,75,11,32,4,1,1,24,41,18,3,5,5,0.427,99.0,5.37,8,8,0,38,
sb_4f47c192dead,Jace,Jackson,47,47,138,40,58,10,5,3,36,87,26,3,14,16,0.42,,,,,,,
sb_9fdbb20f4dec,Ka'Liyah,Gipson,41,39,123,36,51,1,1,0,13,54,17,7,36,40,0.415,,,,,,,
sb_cc51774e8f3c,Meah,Almaraz,38,36,107,21,36,11,0,1,25,50,15,14,6,7,0.336,,,,,,,
sb_c4557b56a792,Gabrielle,Willis,40,37,106,18,32,3,0,0,21,35,9,6,7,8,0.302,,,,,,,
sb_86011875efc3,Ariana,Murillo,45,44,124,27,37,3,2,0,13,44,16,20,5,6,0.298,,,,,,,
sb_10281e4cfa7b,Beija,Allen,40,38,86,15,20,2,1,2,19,30,13,17,4,4,0.233,,,,,,,
sb_bf2e7a412691,Zaria,Keyes,34,22,58,19,24,1,0,2,8,31,16,7,25,26,0.414,,,,,,,
sb_9e3bebea0f3c,Jhordan,Dyer,22,8,36,10,14,2,0,0,12,16,3,6,4,4,0.389,,,,,,,
sb_fe0e43ad8f93,Ariah,Hill,24,2,14,8,5,1,0,1,9,9,3,5,5,5,0.357,,,,,,,
sb_7e846c076cb1,Nakayla,Williams,29,18,57,15,20,5,0,0,10,25,8,10,0,1,0.351,,,,,,,
sb_746bac7f9d69,Jorgina,Gant,22,17,3,1,1,0,0,0,0,1,0,0,0,0,0.333,114.1,3.37,10,7,0,73,
sb_6dcc1bd37729,Thenya,Kennedy,32,7,36,9,11,0,0,0,3,11,8,5,12,14,0.306,,,,,,,
sb_502b77000c30,Mackenzie,Barney,35,26,57,13,17,2,0,0,12,19,5,5,8,11,0.298,,,,,,,
sb_d557ee15027d,Courtney,Little,27,18,44,14,13,3,2,0,7,20,16,15,5,6,0.295,,,,,,,
sb_bdcfcdbd2183,Sommer,Tyes,33,12,49,13,14,1,2,2,9,25,10,10,13,14,0.286,1.1,15.75,0,0,0,1,
sb_4a56bd244909,Kristina,Carlson,26,18,29,4,8,0,0,0,7,8,2,4,1,1,0.276,,,,,,,
sb_bfa8edae0cc6,Avelina,Mclean,31,20,52,6,13,7,0,0,13,20,3,7,0,0,0.25,,,,,,,
sb_6b4f3693ada4,Isabella,Rivera,22,10,29,3,6,3,1,1,8,14,1,8,0,0,0.207,1.0,0.0,0,0,0,0,
sb_06db4872a411,Aaliysah,Gomez,26,9,38,13,6,0,0,0,3,6,6,6,4,5,0.158,,,,,,,
sb_edefc84e910a,Ayanna,Jennings,14,0,7,1,1,1,0,0,4,2,6,0,0,0,0.143,,,,,,,
sb_d0777efd5860,Karli,Cunnigan,30,0,2,13,0,0,0,0,0,0,1,1,6,6,0.0,,,,,,,
sb_841d88f56f10,Jayden,Rutledge,11,7,0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,5.83,2,3,0,5,
sb_e21487e7de79,Addison,Jennings,,,,,,,,,,,,,,,,32.1,7.58,1,1,0,14,
sb_7ed73372a9ce,Madison,McDowell,,,,,,,,,,,,,,,,24.0,10.21,4,3,0,9,
sb_210c99bfacc4,Amari,Brown,54,54,168,49,68,12,8,10,66,126,18,13,1,1,0.405,48.1,4.78,3,3,1,21,
sb_9d1a116dfd01,Neriah,Lee,54,50,142,48,53,2,5,0,9,65,28,12,15,19,0.373,,,,,,,
sb_694845e4e3f6,Keeleigh,Spooner,53,53,141,20,50,10,0,9,52,87,31,13,0,0,0.355,,,,,,,
sb_29da6f5c22ff,Samantha,Smith,52,51,132,17,35,10,0,7,28,66,23,14,1,2,0.265,113.1,3.46,11,8,1,42,
sb_996b04471a82,Makayla,Register,48,47,125,12,32,10,1,4,20,56,6,31,0,1,0.256,2.0,0.0,0,0,1,2,
sb_f82664781393,Jordan,Douglas,49,44,114,23,29,3,1,9,32,61,24,31,2,3,0.254,,,,,,,
sb_44d951f9eec7,Aniya,Canty,52,52,98,13,21,5,0,2,14,32,10,34,1,1,0.214,,,,,,,
sb_f63192b6761b,Sakiya,Merriex,41,0,1,17,1,0,0,0,0,1,4,0,10,13,1.0,,,,,,,
sb_93172e85fb84,Ciara,Maple,12,11,33,11,15,2,1,1,6,22,6,3,5,6,0.455,,,,,,,
sb_e5ad27319822,Madison,Jenkins,13,1,7,4,3,1,0,0,2,4,1,1,1,1,0.429,,,,,,,
sb_3da8600c0255,Amaya,Pitt,6,0,5,1,2,1,0,0,2,3,0,2,1,1,0.4,,,,,,,
sb_755ffb3ba10a,Jamison,Townsend,38,35,113,32,45,13,5,0,19,68,9,12,3,3,0.398,,,,,,,
sb_95c86b8fedff,Braxtyn,Battle,32,24,70,22,23,1,1,2,9,32,11,9,3,6,0.329,,,,,,,
sb_4c9439faa534,Amya,Ramos,38,15,56,11,17,3,1,0,8,22,4,1,3,3,0.304,,,,,,,
sb_2d7d266ffc03,Delacia,DeLeslin,28,9,43,11,13,4,1,0,8,19,4,5,0,0,0.302,,,,,,,
sb_d2cd09736487,Kiara,Beltre,47,32,69,11,20,3,2,0,5,27,7,11,6,6,0.29,,,,,,,
sb_c7fc6c9d956d,Eryn,Polite,19,0,16,2,4,1,0,0,1,5,1,3,0,0,0.25,,,,,,,
sb_a9568c450f5a,Nathalie,Williams,3,0,4,0,1,0,0,0,0,1,0,2,0,0,0.25,,,,,,,
sb_788bc71c1aa3,Michaela,Fernandez,38,12,34,13,8,0,0,0,1,8,6,6,10,12,0.235,,,,,,,
sb_86acd3380fa3,Monroe,Oglesby,24,15,27,4,5,0,0,0,6,5,4,4,0,0,0.185,,,,,,,
sb_9a08eb2a90bc,Tiana,Davis,11,0,6,1,1,0,0,0,0,1,2,1,0,0,0.167,,,,,,,
sb_a0eb15fe1f8f,Zoryana,Hughes,33,22,4,0,0,0,0,0,0,0,0,1,0,0,0.0,134.1,3.54,14,6,2,76,
sb_5455c802de3d,Sariah,Espada,21,5,4,0,0,0,0,0,0,0,0,3,0,0,0.0,45.1,5.56,3,3,0,17,
sb_dd2e8fbc6fab,Avery,Ashford,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_c86ef1c7fe61,Michelle,Diaz,38,37,106,15,44,1,1,0,15,47,15,5,7,12,0.415,,,,,,,
sb_f745c2290a7b,Taniya,Partee,39,39,116,18,40,4,1,0,9,46,6,8,2,4,0.345,,,,,,,
sb_ad9e54da6e10,Sheridan,Kynard,39,39,112,22,38,1,5,0,12,49,9,6,16,17,0.339,,,,,,,
sb_e3a77eb88bbf,Ashtyn,Clark,36,33,72,8,17,3,1,0,5,22,7,18,1,1,0.236,101.0,11.3,1,18,0,32,
sb_d608a93b9f58,Devyn,Dotson,32,29,65,5,15,2,0,0,5,17,10,18,1,1,0.231,13.1,15.23,0,2,0,3,
sb_31efc4f8fb9e,Hailey,Akers,35,35,93,7,18,4,0,0,13,22,4,11,2,2,0.194,,,,,,,
sb_28f106487aa4,Madison,Wesley,38,38,88,8,16,0,2,0,4,20,4,11,2,2,0.182,,,,,,,
sb_0f21d83a0524,Jamiyah,Gary,36,36,78,3,14,3,1,0,8,19,6,27,0,0,0.179,,,,,,,
sb_c36d3b99b2f1,Kelsey,Kaluna-Thomas,37,36,88,7,15,1,0,0,9,16,13,23,1,2,0.17,,,,,,,
sb_e3b8430f7ed0,Madison,Bruce,23,18,20,4,6,0,0,0,3,6,0,2,0,0,0.3,95.1,12.04,0,18,0,53,
sb_a5373147245e,Taylor,Fuller,21,11,27,4,4,0,0,0,0,4,6,12,0,0,0.148,,,,,,,
sb_0fd6007492a1,Marika,Bonner,17,13,25,0,1,0,0,0,2,1,0,4,0,1,0.04,,,,,,,
sb_c8608bff8045,Brooke,Edyvane,9,3,8,0,0,0,0,0,0,0,0,6,1,1,0.0,,,,,,,
sb_3b4814133f37,J'Lailah,Dotson,1,1,3,0,0,0,0,0,0,0,1,2,0,0,0.0,,,,,,,
sb_6f7d327483db,Jadyn,Braxton,3,1,2,0,0,0,0,0,0,0,2,2,0,0,0.0,,,,,,,
sb_b24519086ca5,Ryleigh,Ashford,,,,,,,,,,,,,,,,1.0,42.0,0,0,0,0,
sb_1a1980581ff4,Jade,McQueen,42,42,113,34,49,9,3,8,31,88,13,4,12,13,0.434,,,,,,,
sb_78f8da4d05cc,Kylie,Wilson,39,37,121,19,47,1,1,0,18,50,7,4,15,24,0.388,64.1,2.5,8,3,0,25,
sb_f7fdd67c088b,Lanay,Carr,39,39,104,26,34,9,2,1,18,50,14,10,10,10,0.327,,,,,,,
sb_e3dbe4fc567f,KateLynn,Cooper,39,37,96,23,29,3,0,3,17,41,12,8,2,2,0.302,,,,,,,
sb_a6abdac5bf93,DaNia,Durr,39,38,103,20,29,4,0,1,22,36,11,7,0,1,0.282,,,,,,,
sb_616731c78a91,Marisa,Perla,36,30,73,14,19,4,0,0,13,23,10,15,7,8,0.26,,,,,,,
sb_3b5b63acba64,Penelope,Saenz,38,34,86,10,22,3,1,4,18,39,13,10,0,0,0.256,,,,,,,
sb_2646aa646874,Karisma,Garcia,42,42,103,21,23,5,1,5,28,45,23,17,0,0,0.223,,,,,,,
sb_b03afc130ea2,Kiersten,Salinas,7,0,7,0,4,0,0,0,3,4,0,1,0,0,0.571,,,,,,,
sb_dc6f99ede414,Paris,Johnson,6,3,11,1,4,0,0,0,2,4,1,1,0,0,0.364,,,,,,,
sb_5db810a5130c,Destiny,Menchaca,31,26,73,13,24,3,1,0,8,29,15,9,0,0,0.329,,,,,,,
sb_d1a25e5404f7,Jordyn,Talbert,30,27,75,21,22,5,2,1,9,34,2,8,5,5,0.293,,,,,,,
sb_e378938b0e56,Mia,Montemayor,19,5,26,2,7,1,0,0,1,8,0,2,0,0,0.269,,,,,,,
sb_89e407ea369d,Aleena,Carrizales,9,2,10,0,2,0,0,0,1,2,4,4,0,0,0.2,,,,,,,
sb_4657da7bfedc,Chiara,Pryor,15,2,7,6,1,1,0,0,0,2,0,3,0,1,0.143,,,,,,,
sb_b2538b5c9357,Zariah,London,20,3,8,8,1,0,0,0,0,1,1,2,2,3,0.125,,,,,,,
sb_e4c64a537827,Amelia,Gutierrez,13,3,9,3,1,0,0,0,0,1,1,1,1,3,0.111,,,,,,,
sb_8ae4d182babd,Amerie,Martin,16,3,10,5,0,0,0,0,1,0,0,7,0,0,0.0,,,,,,,
sb_d976b38162cf,Angelina,Harris,8,2,7,3,0,0,0,0,0,0,3,2,1,1,0.0,,,,,,,
sb_340d90620dc7,Asia,Peart,12,6,6,1,0,0,0,0,0,0,1,1,0,0,0.0,9.1,8.25,1,1,0,6,
sb_034bbbe17f92,Kadriana,Mincey,6,1,4,1,0,0,0,0,1,0,2,2,0,0,0.0,,,,,,,
sb_7c90b5e7d36a,Zaria,Turner,,,,,,,,,,,,,,,,119.0,1.53,10,6,0,82,
sb_e2aad38df305,Kaelani,Randle,,,,,,,,,,,,,,,,1.2,0.0,0,0,0,2,
sb_0ac2aefa953b,Kristen,Driver,,,,,,,,,,,,,,,,2.0,0.0,0,0,1,2,
sb_f1e56f46d58a,Melonie,Guardiola,,,,,,,,,,,,,,,,37.2,4.09,5,1,0,13,
sb_13a8cad91ff5,Miranda,Pena,,,,,,,,,,,,,,,,38.2,4.53,6,1,1,42,
sb_eb4d213ddc10,Morgan,Smith,35,30,77,25,32,4,5,0,20,46,24,13,16,18,0.416,,,,,,,
sb_1c3fc5a516b8,Kayla,Zaid,42,35,123,38,50,3,2,0,19,57,12,11,25,28,0.407,,,,,,,
sb_f484f4c1ea08,Dyani,McKinley,44,43,115,25,41,3,2,2,22,54,11,12,24,25,0.357,,,,,,,
sb_d64e423b3d57,Mia,Nunez,46,45,125,39,43,13,6,8,53,92,29,17,19,22,0.344,,,,,,,
sb_462b4b0830e9,Isabela,Rodriguez,45,44,97,24,33,0,1,0,17,35,14,12,17,21,0.34,,,,,,,
sb_6875f97ea2c7,Aryana,Cruz,36,19,50,16,17,0,0,0,2,17,16,11,12,16,0.34,,,,,,,
sb_1e437c2a6f97,Jade,Uresti,39,26,77,24,26,1,1,0,5,29,12,9,11,13,0.338,,,,,,,
sb_305a282e339e,Kearstin,Tinsley,42,38,84,25,28,3,0,0,16,31,24,21,19,22,0.333,,,,,,,
sb_ef3594f0afe2,Za'Riya,Bell-Morris,16,3,20,2,12,0,0,0,7,12,4,2,3,3,0.6,,,,,,,
sb_e413dc0f4453,Caidence,Martin,31,16,54,11,21,6,1,0,18,29,6,11,4,6,0.389,,,,,,,
sb_915029802329,Reagan,Green,29,14,47,7,16,3,0,0,16,19,8,7,0,0,0.34,,,,,,,
sb_92bbedfa91aa,Ashlee,Elizarraras,23,21,53,4,16,4,1,0,9,22,8,4,0,0,0.302,,,,,,,
sb_608ea114ae36,Michelle,Meeks,23,17,40,8,11,1,1,0,6,14,11,5,1,1,0.275,,,,,,,
sb_fb0f0a4be064,Kendall,McCants,24,5,27,6,7,0,2,0,3,11,2,8,1,1,0.259,,,,,,,
sb_2949f4683692,Maritza,Martinez,33,15,50,6,12,3,0,0,13,15,10,8,2,5,0.24,,,,,,,
sb_f042b0d2833a,Breayna,Jackson,26,11,27,6,6,1,0,0,2,7,6,11,2,3,0.222,,,,,,,
sb_f74235e95b88,Kirstyn,Jones,20,5,17,6,3,2,0,0,5,5,3,8,4,4,0.176,,,,,,,
sb_c59c99528552,Jordan,Franklin,22,8,24,9,4,0,0,1,3,7,7,10,2,3,0.167,,,,,,,
sb_086bd4b1fd6a,Julie,Lopez,20,6,26,5,4,1,0,0,2,5,4,4,2,2,0.154,,,,,,,
sb_fbf7b38cae75,Hannah,Comeaux,15,8,21,2,3,1,0,0,1,4,3,5,1,1,0.143,,,,,,,
sb_8a285d8914a8,Lainey,Niederhofer,24,5,21,4,2,0,1,0,4,4,3,6,4,5,0.095,,,,,,,
sb_5d01b006a43d,Kayla,Adams,,,,,,,,,,,,,,,,134.1,2.87,14,8,1,74,
sb_a5017314e4cc,Yasmyn,Stewart,,,,,,,,,,,,,,,,102.0,4.12,10,5,1,41,
sb_969f9e9c59f7,Gabrielle,Larson,,,,,,,,,,,,,,,,10.0,2.8,0,1,0,7,
sb_ea2fcbfba088,Caden,Young,,,,,,,,,,,,,,,,12.2,4.97,1,0,0,6,
sb_40f9c2340824,Madalyne,Martinez,,,,,,,,,,,,,,,,28.2,7.57,1,2,0,16,
sb_12cbb4f2e66d,Mia’Lani,Mayo,43,35,82,20,31,0,1,0,9,33,10,10,13,16,0.378,,,,,,,
sb_df183ba17f04,Emma,Bradley-Tse,49,49,154,47,56,4,1,0,12,62,22,23,29,33,0.364,,,,,,,
sb_7d8d8181195e,Kweenkennahlae,Tauala,44,42,121,22,41,5,2,0,20,50,18,8,11,14,0.339,4.0,0.0,0,0,0,0,
sb_32e20a81bc16,Janel,Morrisey,49,49,138,41,45,5,2,0,27,54,25,7,26,29,0.326,,,,,,,
sb_ba1c91ac8fc2,Alana,Cypress,49,49,137,20,40,3,1,0,24,45,9,13,5,5,0.292,,,,,,,
sb_0c38f9b121de,Jasmine,Mañebo,48,47,101,10,27,5,1,2,16,40,13,20,1,1,0.267,,,,,,,
sb_3fde8b6620dd,Arianna,Reynolds,40,30,79,8,21,5,0,2,14,32,10,16,1,1,0.266,,,,,,,
sb_49e78d245273,Jessica,Alaan,44,44,121,12,28,2,1,0,17,32,7,7,4,6,0.231,,,,,,,
sb_d7ff29a71e13,Zariah,Billinger,48,48,123,20,28,5,2,0,20,37,19,11,6,7,0.228,,,,,,,
sb_d5800c0f2f6a,Brianna,Casey,17,1,14,2,7,0,0,0,2,7,6,2,2,3,0.5,,,,,,,
sb_69569c12f256,Aysiah,Gonzalez,34,32,88,3,22,4,1,0,15,28,8,17,0,0,0.25,,,,,,,
sb_3a99c6d376a4,Mika,Wesley,30,10,31,7,7,0,0,0,1,7,0,7,10,12,0.226,,,,,,,
sb_d2451ea1942c,Makiyah,Ross,6,1,6,3,1,0,0,0,1,1,1,2,1,1,0.167,,,,,,,
sb_2e4abc7a0549,Molly,Blackwood,18,1,20,0,2,0,0,0,2,2,1,4,0,0,0.1,,,,,,,
