athlete_id,first_name,last_name,gp,gs,goals,assists,points,shots,sog,gwg,gb,to,ct,dc,fow,fo_att,minutes,gk_ga,gk_gaa,gk_saves,gk_sv_pct
lax_fa9debbbac7c,Jayden,Griggs,14,1,0,0,0,1,1,0,3,0,2,,0,0,,,,,
lax_563b06ff0015,Shane,Hall,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_394690a47a55,Carter,Harris,4,0,0,0,0,4,1,0,0,1,0,,0,0,,,,,
lax_56ef853ba063,Jace,Johnson,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_bf12073eca6a,Pearce,Kirchner,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_3a648e5dcf82,John,Kundrat,9,0,0,0,0,0,0,0,2,0,2,,0,0,,,,,
lax_af59285f9d05,Luke,Mowrer,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_d227f5744d5a,Colin,Olson,13,0,0,0,0,0,0,0,1,0,2,,0,0,,,,,
lax_5e39618468bf,Chandler,Potter,13,0,0,0,0,1,0,0,5,0,1,,0,0,,,,,
lax_0dca2209bcd4,Drew,Roberts,2,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_7b15155359f7,Nick,Roesch,2,0,0,0,0,0,0,0,0,0,0,,0,0,,1,28.8,0,0.0
lax_f84ce85c439d,Conor,Shanley,7,0,0,0,0,0,0,0,1,0,1,,1,1,,,,,
lax_6f472807f623,JP,Thomas,13,0,0,0,0,0,0,0,11,1,5,,0,0,,,,,
lax_10b3060fbe8e,Brody,Williams,3,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_f3ec82b957cb,Jacob,Williams,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_c63c7cda908a,Kevin,Wolfe,17,17,0,0,0,0,0,0,23,12,20,,0,0,,,,,
lax_274170bf7554,Alex,Zarsky,3,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_7d4b41870c01,Jackson,Philion,11,0,16,6,22,74,40,0,8,13,1,,0,0,,,,,
lax_5d30ba036760,Aidan,Gibbons,11,10,11,8,19,61,26,0,18,17,2,,0,0,,,,,
lax_0e9fb196073f,Michael,Lawler,9,0,8,11,19,34,21,1,4,16,0,,1,8,,,,,
lax_e92f4004ec46,Colin,Casey,11,11,12,5,17,37,27,1,12,12,2,,0,0,,,,,
lax_0cc2d0c018ab,Chris,Hunt,11,10,9,6,15,23,14,0,10,16,4,,0,0,,,,,
lax_3ffdcdc422b5,Ethan,Cote,11,0,7,2,9,35,13,0,8,6,2,,0,1,,1,23.08,1,0.5
lax_e5d64d8238d9,Connor,Henchey,11,0,5,4,9,39,19,0,5,8,2,,0,0,,,,,
lax_a95d81a1ef60,Nathan,Bushy,11,0,6,1,7,11,6,0,9,4,3,,0,0,,,,,
lax_f38c152906bc,Alex,Costa,11,0,4,2,6,11,9,0,4,3,2,,0,0,,,,,
lax_81beee895d9f,Everett,Hillman,7,0,3,2,5,13,9,0,1,4,0,,0,0,,,,,
lax_3f9de2abe3c1,Owen,Galligan,11,1,2,3,5,8,5,0,31,8,7,,0,0,,,,,
lax_72eadf29a6c5,Nick,Sawyer,10,10,1,1,2,6,3,0,30,20,21,,1,2,,,,,
lax_c89734356be3,Jake,Cusson,11,0,0,2,2,3,1,0,3,6,0,,0,0,,,,,
lax_eb3512829639,Kyle,Breitwieser,11,11,0,1,1,1,1,0,11,3,15,,0,0,,,,,
lax_584d09dec518,Owen,Kirk,11,11,0,1,1,1,1,0,21,8,14,,0,0,,,,,
lax_7598fe3be8f4,Chuck,Burmaster,11,11,0,0,0,5,2,0,18,2,6,,0,1,,,,,
lax_c024f5d66d8e,Thomas,Bushy,3,0,0,0,0,0,0,0,0,0,0,,0,0,,2,17.69,2,0.5
lax_030f66363603,Colin,Carfagna,6,2,0,0,0,5,1,0,1,2,0,,0,0,,,,,
lax_5b98c321c559,Tayler,Castergini,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_67bf910dcf3b,Caden,Caswell,5,0,0,0,0,0,0,0,9,2,2,,4,14,,,,,
lax_57ef7c84f657,Judah,Corriveau,6,1,0,0,0,1,1,0,5,0,4,,0,0,,,,,
lax_18af1a416334,Dominick,Cosenza,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_7b70378d3432,Sean,Cote,11,11,0,0,0,0,0,0,24,13,0,,0,0,,145,14.56,124,0.461
lax_1dc395fbead1,Ashten,Golebiewski,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_98aee3c49e04,Shaun,LaCivita,4,0,0,0,0,0,0,0,0,2,0,,0,0,,6,8.38,6,0.5
lax_61053365cdd6,Cole,Murphy,9,2,0,0,0,1,0,0,5,2,0,,32,89,,,,,
lax_0ac8417879c1,Drake,Nelson,11,11,0,0,0,1,1,0,20,7,12,,0,17,,,,,
lax_a4e57d2a45f4,William,Seppe,3,0,0,0,0,0,0,0,1,1,1,,0,0,,,,,
lax_ca50d57f9e10,Andrew,Small,10,0,0,0,0,1,1,0,3,3,0,,0,0,,,,,
lax_7004e9f2832f,Nick,Smith,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_91ba7b4edb04,Caleb,Tripp,2,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_fcc69937ed45,Alex,Tsetseranos,7,7,0,0,0,0,0,0,14,4,0,,43,97,,,,,
lax_536a3a66fc42,Jake,Worcester,6,1,0,0,0,0,0,0,2,2,0,,7,42,,,,,
lax_6ac037be83d7,Maddux,Walton,16,16,40,14,54,107,70,0,24,31,10,,0,0,,,,,
lax_858628f80adb,Angus,Walko,16,16,24,9,33,77,53,0,16,31,2,,0,0,,,,,
lax_63f20aea0f9e,Elijah,Terry,16,2,24,8,32,75,47,2,10,32,2,,0,0,,,,,
lax_664e85c83b69,Caiden,Wiech,16,8,14,12,26,59,31,1,14,23,2,,0,0,,,,,
lax_b4eb37e20519,Brady,Schnurr,15,0,7,16,23,32,20,0,11,24,1,,0,0,,,,,
lax_39b063967d92,Nolan,Tighe,15,2,10,2,12,54,22,0,2,8,0,,0,0,,,,,
lax_ed27ef771be4,Jack,Epley,16,14,6,5,11,25,13,0,20,4,6,,0,0,,,,,
lax_3ffc358d7fa0,Jacob,Czyz,16,16,6,2,8,16,14,0,172,20,2,,247,365,,,,,
lax_bd5ab8578961,Kristian,Kent,10,6,5,3,8,19,10,0,3,9,1,,0,0,,,,,
lax_73eb58dfdd0e,Noah,Courter,12,0,4,4,8,22,12,1,4,11,1,,0,0,,,,,
lax_54dcd0b19285,Ryan,Filippi,12,0,4,2,6,11,7,0,2,2,0,,0,0,,,,,
lax_81b769b6629e,Vinnie,Muscella,10,0,4,1,5,11,8,2,0,5,1,,0,0,,,,,
lax_f3e83093ce2e,Luke,Hawrish-Blight,15,0,3,2,5,5,4,0,14,5,7,,0,0,,,,,
lax_2bc9cb68a4c9,Charlie,Fisher,14,14,1,4,5,3,2,0,36,8,21,,0,0,,,,,
lax_36e8f111b8e1,Chris,Panetta,6,0,2,1,3,6,4,0,3,2,0,,0,0,,,,,
lax_16c586d2bbae,Jack,Kennedy,10,0,1,2,3,6,4,0,2,2,0,,0,0,,,,,
lax_6ad57a9a578f,Brody,Ritter,16,0,1,2,3,13,6,0,21,5,0,,1,2,,,,,
lax_abba9a3415c4,John,Dowling,15,0,1,0,1,3,2,0,12,1,5,,0,0,,,,,
lax_fff74d578c58,Connor,Farrell,1,0,1,0,1,1,1,0,1,0,0,,0,0,,,,,
lax_d54cba364e88,Anthony,Guglielmo,4,0,1,0,1,6,3,0,1,3,0,,0,0,,,,,
lax_7e724dfa5f24,Max,Graeber,13,0,0,1,1,1,0,0,5,0,1,,0,0,,,,,
lax_0558e7b4fb0a,Ryan,Naslonski,5,0,0,1,1,4,2,0,1,2,1,,0,0,,,,,
lax_63b94e4c1a07,Will,Rockwell,16,16,0,1,1,0,0,0,37,6,13,,0,0,,,,,
lax_9c1cbb22643e,Nick,Bucello,7,0,0,0,0,0,0,0,4,1,0,,0,0,,,,,
lax_b85cfea11f51,Aidan,Collins,4,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_c8f7a6e49e7d,Brian,Devlin,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_488765baf253,Jackson,Germann,2,0,0,0,0,2,0,0,2,0,0,,0,0,,,,,
lax_1d24da441b65,Harrison,Hanley,9,0,0,0,0,14,7,0,1,2,0,,0,0,,,,,
lax_a7df253dcb03,Alex,Haughn,16,16,0,0,0,0,0,0,43,10,19,,0,0,,,,,
lax_0a9dc83f41f9,Luke,Henricksen,13,0,0,0,0,0,0,0,5,2,0,,16,37,,,,,
lax_5679c7814516,Wayde,Jamieson,6,5,0,0,0,0,0,0,5,2,0,,0,0,,57,13.81,49,0.462
lax_a7362b796f9c,Reese,Lewis,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_56407aa985df,Matt,Logue,2,0,0,0,0,0,0,0,0,0,0,,0,0,,2,17.56,1,0.333
lax_8923e9c1571f,Jack,Losey,4,0,0,0,0,0,0,0,0,1,1,,0,0,,,,,
lax_e112e660c21e,Nick,Ludwig,4,1,0,0,0,0,0,0,3,2,4,,0,0,,,,,
lax_c4aa910a26e3,JP,McEvoy,8,0,0,0,0,0,0,0,1,1,1,,0,0,,,,,
lax_66d95b0e0c84,Luke,Secreti,13,11,0,0,0,0,0,0,25,9,0,,0,0,,129,10.94,127,0.496
lax_43562b780a41,Riley,Small,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_8edcdb5853b6,Tommy,Smith,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_eb53ff897962,Boston,Stofa,2,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_c68979f8c04d,Seth,VonHiltmayer,7,0,0,0,0,2,1,0,3,0,0,,0,0,,,,,
lax_437332d7799f,Mitchell,Wallace,16,16,0,0,0,0,0,0,16,2,14,,0,0,,,,,
lax_1c6a69bdf0ea,Hayden,Celio,18,17,32,19,51,101,66,2,21,33,4,,1,1,,,,,
lax_4ff182cb8ca6,Luke,Roach,18,17,27,12,39,85,48,2,11,22,4,,0,0,,,,,
lax_f6e4e62732c1,Sean,Mullineaux,18,18,21,18,39,61,42,2,26,30,2,,0,0,,,,,
lax_c0b0284ae2ec,Henry,Sykes,18,17,20,11,31,76,44,0,19,28,1,,0,0,,,,,
lax_9b053803761b,Keegan,Green,17,3,16,7,23,42,23,0,16,20,3,,0,0,,,,,
lax_029d7b54f431,Graham,Allison,18,17,9,6,15,34,21,0,6,17,0,,0,0,,,,,
lax_be56c372a1bd,Logan,Yost,18,0,9,5,14,37,26,0,12,10,0,,0,0,,,,,
lax_93154945a150,Tyrin,Long,18,1,10,1,11,43,28,1,21,18,0,,0,0,,,,,
lax_3adb6fe1f31b,Jack,Hooks,18,8,9,2,11,29,16,0,28,10,4,,2,3,,,,,
lax_b868a2f814fc,Alex,Tyler,8,0,5,5,10,17,10,0,2,6,1,,0,0,,,,,
lax_33f43bdd3f9e,Baylor,Davis,6,5,8,1,9,18,12,0,3,10,0,,0,0,,,,,
lax_98ca5a2192bd,Jack,Laye,12,0,6,3,9,27,13,1,6,8,1,,0,0,,,,,
lax_23f84302c7d8,RJ,Wilhelm,9,0,5,1,6,14,8,0,3,2,1,,0,0,,,,,
lax_eb108d0bf978,Jackson,Kanzler,18,0,4,1,5,14,10,1,32,4,13,,0,0,,,,,
lax_de4e56760d93,Kobe,Link,10,0,3,2,5,15,9,0,6,1,0,,0,0,,,,,
lax_2dbb2663ce24,Ryder,Walter,18,17,3,2,5,6,5,0,78,12,66,,4,14,,,,,
lax_33e504673a93,Wyatt,Dooley,7,0,3,0,3,7,4,0,3,1,0,,0,0,,,,,
lax_16898b33062b,Daimon,Spriggs,13,0,3,0,3,8,3,1,8,3,5,,0,0,,,,,
lax_cb135c2dd240,Ayden,Viscount,18,0,2,1,3,7,5,0,66,10,8,,137,307,,,,,
lax_9fcdaaa11479,Gavin,Weaver,1,0,2,1,3,5,4,0,0,1,0,,0,0,,,,,
lax_88d3406f5874,Hayden,McCullough,17,1,1,2,3,8,4,0,24,11,7,,0,0,,,,,
lax_c49e431e7635,Mike,Gloekler,9,0,2,0,2,5,3,0,6,4,3,,0,0,,,,,
lax_f1bb8a683567,Josh,High,16,0,2,0,2,2,2,0,9,8,4,,0,0,,,,,
lax_9a81474707c8,Brody,Monroe,17,1,1,1,2,6,3,0,17,4,18,,0,1,,,,,
lax_237e461dba27,Cam,Webb,6,0,1,0,1,4,2,0,2,3,0,,0,0,,,,,
lax_a83d380b6fda,Matt,Williams,17,17,1,0,1,3,2,0,39,10,28,,0,0,,,,,
lax_6f00fb80c381,Kieran,Hofgesang,15,12,0,1,1,0,0,0,21,3,13,,0,0,,,,,
lax_a539582e8425,Chase,Kelley,17,0,0,1,1,4,2,0,20,3,13,,0,0,,1,240.0,0,0.0
lax_2491ceb272aa,Will,Stephanos,17,6,0,1,1,4,2,0,25,8,13,,0,2,,,,,
lax_36ce465be8e5,Graydon,Young,5,0,0,1,1,0,0,0,3,0,0,,0,0,,,,,
lax_959d7ee5437b,Lukasz,Barmosz,9,4,0,0,0,0,0,0,10,3,1,,0,0,,45,9.21,52,0.536
lax_006bc134930f,Braeden,Bushyager,14,1,0,0,0,3,1,0,13,3,7,,0,0,,,,,
lax_42cb81f1c412,JT,Calhoun,2,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_5cc201e4eb9b,Lakin,Curl,5,0,0,0,0,0,0,0,0,0,1,,0,0,,,,,
lax_b2d0dabf1e5b,Payton,Dean,14,0,0,0,0,1,0,0,14,3,1,,34,79,,,,,
lax_76e0724fe117,Connor,Lamoreaux,4,0,0,0,0,1,0,0,0,0,0,,0,0,,,,,
lax_678b809b809c,Breccan,Liddy,7,0,0,0,0,0,0,0,9,0,1,,10,23,,,,,
lax_d69e55bbc52e,Frank,Manalansan,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_d748444edb9a,Robbie,Peters,4,1,0,0,0,0,0,0,1,2,1,,0,0,,,,,
lax_8e25ad20bf35,Dan,Rafferty,11,1,0,0,0,0,0,0,5,1,3,,0,0,,,,,
lax_61959739086a,Logan,Sellers,3,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_596658eca559,Riley,Semmes,5,1,0,0,0,0,0,0,3,1,1,,0,0,,6,4.11,14,0.7
lax_7b309e5c8796,Ben,Smith,10,1,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_7f6f585adcec,David,Smith,6,0,0,0,0,1,0,0,0,1,1,,0,0,,,,,
lax_e6dbf34bd478,Jack,Smith,16,13,0,0,0,0,0,0,27,8,6,,0,1,,113,9.7,95,0.457
lax_99ebdc7c3154,Hayden,Tyler,13,1,0,0,0,1,0,0,4,2,3,,0,0,,,,,
lax_e08233b301ee,Xavier,Wilson,2,0,0,0,0,0,0,0,0,0,0,,0,0,,3,41.86,0,0.0
lax_b93198c2cc32,Noah,Simpson,15,14,58,19,77,137,95,4,54,28,14,,0,0,,,,,
lax_d8f5e47205c0,Jake,Feeney,15,15,47,24,71,124,80,1,44,29,10,,0,0,,,,,
lax_5c6cc2bbad00,James,Bienia,15,15,28,25,53,86,49,2,39,18,7,,0,0,,,,,
lax_14cee688d632,Xander,Kelly,15,13,23,19,42,83,47,0,17,22,7,,0,0,,,,,
lax_40873f9880f0,Parker,Smith,15,8,19,5,24,71,42,1,8,20,1,,0,0,,,,,
lax_e8a651da3f1a,Matt,Goff,11,8,10,8,18,40,20,0,3,10,1,,0,0,,,,,
lax_46f04cc3dcdc,Jayden,Williams,9,2,6,10,16,25,15,0,6,14,1,,0,0,,,,,
lax_dcec6439f6d2,Andrew,Kayes,15,1,6,8,14,28,14,0,11,17,2,,0,0,,,,,
lax_9de0590028f8,Nick,Gargan,13,3,5,5,10,20,8,0,5,4,1,,0,0,,,,,
lax_40ffccca7da3,Maxx,Covely,13,5,2,5,7,13,9,0,14,1,2,,0,0,,,,,
lax_2c7fb09a5a83,Gavin,Reid,7,1,3,3,6,9,7,0,3,1,0,,0,0,,,,,
lax_c1d7a5e54742,Julian,Definis,11,1,1,5,6,14,6,0,3,8,3,,0,0,,,,,
lax_1c58d821c233,Jude,Walsh,4,0,4,0,4,4,4,0,4,3,2,,0,0,,,,,
lax_103173eecf5d,Nicholas,Maccariella,14,0,2,2,4,7,6,0,12,8,9,,0,4,,,,,
lax_2d144a2eaf84,Jaelin,Benson,15,0,1,3,4,1,1,0,14,2,3,,0,0,,,,,
lax_a9e3c0d38ebf,Cole,Galvao,13,0,1,3,4,3,1,0,9,10,11,,0,0,,,,,
lax_2a50dd0264a9,Aedan,Donnelly,10,0,2,1,3,3,2,0,9,3,6,,0,0,,,,,
lax_037316990be4,Jackson,Brown,15,14,1,2,3,8,5,0,43,8,22,,0,0,,,,,
lax_a84199e0d2de,Bradley,Smith,15,3,1,2,3,8,5,0,41,13,12,,24,80,,,,,
lax_1549a12c2f7c,Logan,O'Keefe,15,15,1,1,2,3,3,0,36,17,35,,0,0,,,,,
lax_c3671abcb607,Frank,Britsch,14,2,1,0,1,13,8,0,100,11,4,,162,388,,,,,
lax_0b62ca038041,Seamus,Hart,1,0,1,0,1,1,1,0,1,0,0,,0,0,,,,,
lax_3d6acb477f70,JD,Marino,3,0,0,1,1,0,0,0,1,1,0,,0,0,,,,,
lax_c43ee6dbbff4,Brent,McColligan,4,0,0,1,1,0,0,0,4,1,0,,0,0,,,,,
lax_a48e6847725a,Ryan,Merryfield,5,0,0,1,1,5,1,0,3,3,0,,0,0,,,,,
lax_752ef9f49244,Owen,Silvey,7,0,0,1,1,0,0,0,11,4,3,,0,0,,,,,
lax_3bc6c0eca2bc,Jonah,Corkhill,5,0,0,0,0,0,0,0,2,0,2,,0,0,,12,11.11,8,0.4
lax_b23daba26325,Daniel,Fierimonte,13,0,0,0,0,3,0,0,5,3,3,,0,0,,,,,
lax_d8e62cb0fab0,John,Henson,14,0,0,0,0,0,0,0,16,7,13,,1,4,,,,,
lax_60d31e444a0c,David,Moncayo,4,0,0,0,0,1,1,0,1,0,1,,0,0,,,,,
lax_f483341c5eb4,Hunter,Reed,12,6,0,0,0,1,1,0,14,4,7,,0,0,,,,,
lax_6e32ee68a129,Jacob,Smith,7,3,0,0,0,0,0,0,3,0,1,,0,0,,44,14.7,29,0.397
lax_548dd72ddff7,Jacob,Turk,14,9,0,0,0,1,0,0,18,6,8,,0,0,,,,,
lax_6cb204380f90,Adam,Wickel,12,11,0,0,0,0,0,0,39,11,2,,0,0,,149,13.53,147,0.497
lax_46f2ef6c06a9,Billy,Coughlin,14,0,25,15,40,109,61,1,15,26,1,,0,0,,,,,
lax_32d7ac6b244e,Andrew,Cramer,14,14,27,10,37,87,52,2,29,23,3,,0,0,,,,,
lax_c9fc2bc1c2b3,Joey,Ellison,13,12,24,3,27,76,42,0,18,16,5,,0,0,,,,,
lax_5b95ea94d329,Naythan,Zurowski,14,0,18,5,23,89,48,0,30,30,6,,0,0,,,,,
lax_cc3485b5f151,John,Collins,14,11,9,8,17,26,13,0,23,16,1,,0,0,,,,,
lax_3132182ca275,Robert,Weil,6,0,6,3,9,27,10,0,9,7,3,,0,0,,,,,
lax_1428feeeb301,Jack,Hurley,13,5,3,3,6,22,15,0,10,10,1,,0,0,,,,,
lax_7ecb3c8c00bf,Elijah,Bush,12,0,3,1,4,11,6,0,7,15,2,,0,0,,,,,
lax_2e88376de439,Nicolas,Shankland,14,14,0,2,2,2,1,0,39,16,21,,10,71,,,,,
lax_37ada3be8d9a,Noah,Beckett,13,13,1,0,1,1,1,0,28,6,4,,0,0,,135,12.8,135,0.5
lax_e023354455e7,Joshua,Hegbe,14,14,1,0,1,1,1,0,41,11,11,,48,198,,,,,
lax_7ffc013e77f3,Bryan,Jastrzab,13,4,1,0,1,1,1,0,12,7,1,,0,0,,,,,
lax_503f1c273906,Jack,Allen,14,14,0,0,0,5,3,0,24,6,4,,0,0,,,,,
lax_1d1a00f1601b,Charlie,Bell,14,11,0,0,0,0,0,0,5,3,3,,0,6,,,,,
lax_eab59d2ace0a,Ashlen,Rabold,14,10,0,0,0,0,0,0,31,4,6,,19,70,,,,,
lax_0b405f8b5c70,Landon,Ramsier,9,1,0,0,0,1,1,0,12,5,0,,0,0,,48,13.57,50,0.51
lax_c707da45da45,Joey,Sendelbach,12,3,0,0,0,1,0,0,7,4,1,,0,1,,,,,
lax_d2c9048330cd,Mark,Sosnowski-Cooke,14,14,0,0,0,1,0,0,33,11,14,,0,0,,,,,
lax_aa26560414e1,Matt,Duarte,15,15,31,14,45,103,57,0,24,33,3,,0,0,,,,,
lax_ef01755f5dac,Carson,Skinner,15,15,26,12,38,79,54,0,22,19,4,,0,0,,,,,
lax_1e10cb4cd45b,Luke,Aspnes,15,6,20,5,25,41,31,1,9,13,2,,0,0,,,,,
lax_f449db99b6c0,Chase,Hanson,15,0,14,9,23,56,36,1,12,11,2,,0,0,,,,,
lax_18e24d1bfa9b,Sean,Reilly,15,0,18,3,21,60,29,0,6,13,1,,0,0,,,,,
lax_4853431f711b,Josh,Rosa,15,7,18,3,21,54,31,1,22,14,5,,0,1,,,,,
lax_85f3f56326e9,Michael,Mattaliano,15,0,15,6,21,43,24,1,5,10,1,,0,0,,,,,
lax_61d5c1263fd1,Jeremy,Wudrick,11,0,8,8,16,29,15,0,1,8,0,,0,0,,,,,
lax_a3dccce5ac44,Cameron,Festi,15,0,13,2,15,32,20,0,4,7,0,,0,0,,,,,
lax_4ab690aa32bd,Brandon,Perkins,15,0,11,3,14,37,19,0,7,11,2,,0,0,,,,,
lax_49cdbce54397,Vince,Rappold,15,0,6,8,14,21,15,1,5,10,1,,1,1,,,,,
lax_46c2c0fde4f2,Levi,Roest,15,11,9,4,13,24,15,0,26,8,8,,0,0,,,,,
lax_f365ef23c41d,Ryder,Goodwin,10,0,3,4,7,14,7,0,2,2,1,,0,1,,,,,
lax_370ecfa1a400,Will,Maeder,7,0,2,3,5,16,10,0,8,4,2,,0,0,,,,,
lax_bd7be68092d2,Dane,Schimmel,12,3,4,0,4,7,5,1,14,3,4,,0,1,,,,,
lax_f9c8f39da945,Drew,DeGeorge,7,0,3,1,4,12,6,0,1,2,0,,0,0,,,,,
lax_636a3d87d4a3,Colton,Davis,14,5,3,0,3,4,3,0,40,5,3,,73,139,,,,,
lax_ed107cd2b9c4,Mitchell,Festi,15,15,1,2,3,3,1,0,51,12,26,,0,0,,,,,
lax_0f721c3dd02e,Grant,DuPree,3,0,2,0,2,4,3,0,0,5,0,,0,0,,,,,
lax_f7c379bf677e,Jackson,Holloway,4,0,2,0,2,4,3,0,6,3,0,,0,0,,,,,
lax_c8777cb16939,Emory,Watson,9,2,1,1,2,2,2,0,14,6,6,,0,0,,,,,
lax_56560c1a2737,Anthony,Buonarosa,10,5,0,2,2,0,0,0,10,3,5,,0,1,,,,,
lax_ef432ba75cd9,Donovan,Elmore,7,0,0,2,2,6,3,0,0,4,0,,0,0,,,,,
lax_bcda1f9ab6f8,Nathan,DeThomasis,15,0,1,0,1,7,4,0,22,3,5,,0,0,,,,,
lax_169b7d5b906e,Austin,Hurd,10,0,1,0,1,4,1,0,16,4,1,,38,79,,,,,
lax_f7312c455452,Will,Polhill,13,0,1,0,1,3,2,0,22,5,10,,0,0,,,,,
lax_1863f4b08748,Nathaniel,Ricciuti,4,0,1,0,1,5,3,0,1,3,0,,0,0,,,,,
lax_00f53e697e1b,Anthony,Shura,9,0,1,0,1,1,1,0,4,0,5,,0,0,,,,,
lax_e168c9f7f674,Blake,Skoglin,2,0,1,0,1,2,1,0,3,1,1,,0,0,,,,,
lax_6fd27fc7a863,Breton,Crewe,10,10,0,1,1,2,0,0,50,8,2,,124,213,,,,,
lax_d95fb878fe78,Tyler,Foti,13,1,0,1,1,1,0,0,10,3,1,,0,0,,,,,
lax_b81af09f66a1,Jaylen,Harrison,14,4,0,1,1,1,1,0,15,0,5,,0,0,,,,,
lax_f780fa7719d2,Parker,Booton,3,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_9f19a0331827,Tim,Criddle,3,0,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_2a1a71d5f286,Caleb,Crowder,11,6,0,0,0,1,1,0,4,0,3,,1,3,,,,,
lax_b70e163e92f9,Jacob,Doig,11,8,0,0,0,0,0,0,11,1,4,,0,0,,,,,
lax_4580ecd57fcc,Jack,Feys,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_7a0a8515d298,Aiden,Greer,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_bc0cf246ff76,Addison,Kamm,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_c9d22735e69c,Andrew,Knight,3,0,0,0,0,0,0,0,1,0,1,,2,3,,,,,
lax_b5ccf78e57f0,Zach,Kobzar,15,15,0,0,0,1,1,0,22,9,6,,1,1,,,,,
lax_69c98e0c60fa,Jimmy,Moxley,10,3,0,0,0,0,0,0,4,2,0,,0,0,,40,11.27,34,0.459
lax_2585f24acc2e,Zach,Mulligan,5,0,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_b69699ddfcc9,Brady,Myers,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_b05912756f14,Ryan,Payton,5,0,0,0,0,0,0,0,1,0,0,,1,1,,0,0.0,1,1.0
lax_d9da066070bf,Max,Porterfield,14,12,0,0,0,1,0,0,22,9,4,,0,0,,146,13.25,121,0.453
lax_45a8526cd0f5,Gavin,Schnese,1,0,0,0,0,0,0,0,3,0,0,,0,0,,,,,
lax_6d70c6c374da,Lucas,Shaver,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_416ad2ea1b69,Brody,Tweit,9,7,0,0,0,0,0,0,15,6,10,,0,0,,,,,
lax_34c6d9f28b4c,Will,Van Vollenhoven,3,0,0,0,0,0,0,0,2,1,0,,5,10,,,,,
lax_51c7e499a718,Tommy,Werny,2,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0.0,0,0.0
lax_88fdfa7ec9f8,Cayden,Onagi,15,15,58,41,99,142,97,3,39,44,3,,0,0,,,,,
lax_a60fe0f43a1e,Cole,Morris,17,15,58,21,79,137,88,2,41,33,4,,1,1,,,,,
lax_b526c00a9cfa,Adam,Ross,16,8,25,15,40,68,41,1,15,17,2,,0,1,,,,,
lax_1c97ea1a389c,Carter,Whissell,15,1,22,10,32,51,33,1,11,20,1,,0,0,,,,,
lax_f2741fdbcaa0,Zach,Basisty,17,7,15,11,26,49,35,1,19,14,2,,0,0,,,,,
lax_018bb65af53b,Mark,Henderson,12,10,12,8,20,31,20,0,16,14,7,,0,0,,,,,
lax_4c97f7a39697,Matthias,Oslund,16,3,14,4,18,39,21,1,21,18,3,,0,0,,,,,
lax_193a3bdfe952,Zack,Gignac,6,1,11,3,14,26,16,0,13,9,2,,0,0,,,,,
lax_e01fb4ef53be,Andrew,Lilly,12,0,4,9,13,10,6,0,4,12,3,,0,0,,,,,
lax_3b3b3e1d6a8d,Ryan,Voll,8,1,5,4,9,22,14,0,14,8,1,,0,0,,,,,
lax_f4847b8416b1,Kyler,Donahue,16,5,3,6,9,7,4,0,66,4,1,,135,218,,,,,
lax_10f5bf6fcfe6,Connor,Costigan,16,15,1,7,8,11,6,0,67,17,47,,1,3,,,,,
lax_9a2eede6bcff,Cole,Cameron,12,2,6,1,7,17,13,0,9,10,1,,0,0,,,,,
lax_d5a49b4f9aea,Colton,Dodson,9,0,4,2,6,8,6,0,4,7,1,,0,1,,,,,
