athlete_id,first_name,last_name,gp,gs,minutes,goals,assists,points,shots,sog,gwg,pk_goals,pk_att,yc,rc,gk_ga,gk_gaa,gk_saves,gk_sv_pct,gk_shutouts
soc_143e299693f0,Sophia,Broz,18,18,1457,0,0,0,4,0,0,0,0,1,0,,,,,
soc_ca0d14119521,Anna,Cornejo,18,0,728,0,0,0,17,4,0,0,0,0,0,,,,,
soc_464a42a355b6,Grace,Crowe,1,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
soc_1c7bc9bfe20c,Sofia,Finnerty,1,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
soc_504caaf7d294,Aoi,Kataoka,4,0,99,0,0,0,0,0,0,0,0,0,0,,,,,
soc_793063090489,Charlotte,Li,1,0,9,0,0,0,0,0,0,0,0,0,0,,,,,
soc_406379886da0,Isabelle,Ohlmann,17,6,437,0,0,0,8,3,0,0,0,1,0,,,,,
soc_a1cae29da448,Kate,Silverstein,14,14,1123,0,0,0,0,0,0,0,0,0,0,,,,,
soc_6a499e1d6021,Lucy,Stenning,13,7,701,0,0,0,2,0,0,0,0,0,0,,,,,
soc_78859e00babb,Alexis,Villa,4,0,36,0,0,0,2,2,0,0,0,0,0,,,,,
soc_3fe20400f714,Kaitlyn,White,17,14,1270,0,0,0,2,1,0,0,0,1,0,,,,,
soc_79deed05b7c2,Julia,Simon,15,13,721,8,1,17,21,11,2,3,3,0,0,,,,,
soc_1a6350d0ec66,Izzy,Luebbert,20,20,1373,4,7,15,17,13,2,0,0,2,0,,,,,
soc_1ee74eb4c069,Adee,Broesder,20,0,680,5,3,13,26,14,2,0,0,1,0,,,,,
soc_76287eac2bdb,Hope,Kim,18,18,1099,4,4,12,41,16,2,0,1,2,0,,,,,
soc_80e867de7ccc,Audrey,Smith,19,11,965,5,1,11,29,15,1,0,0,1,0,,,,,
soc_92bf031f22b3,Hannah,Larson,20,20,1271,2,6,10,37,12,0,0,0,1,0,,,,,
soc_a6c8125a1f9d,Caroline,Chier,19,9,970,1,6,8,24,8,0,0,0,1,0,,,,,
soc_8d485a4cf988,Lucie,Schwartz,20,15,1161,3,1,7,25,10,1,1,1,0,0,,,,,
soc_cef290c4414d,Rylee,Howard,18,15,812,3,0,6,30,18,1,0,0,1,0,,,,,
soc_736efc5691f1,Eva,Schreiber,20,20,1555,0,5,5,7,3,0,0,0,0,0,,,,,
soc_17215016f6f7,Emily,Fox,13,0,249,2,0,4,10,6,0,0,0,0,0,,,,,
soc_3c6f8b623db2,Blakely,Hockett,18,15,1416,2,0,4,17,8,1,0,0,1,0,,,,,
soc_9c745c31689a,Addison,Stanciak,17,0,256,1,2,4,15,10,0,0,0,1,0,,,,,
soc_3e33a34a1f95,Nina,Preusser,20,0,547,1,1,3,13,5,1,0,0,1,0,,,,,
soc_ee170873601e,Ashley,Miller,19,19,1362,1,0,2,8,3,1,0,0,2,0,,,,,
soc_f63497f0a046,Summer,Fishel,1,0,25,0,0,0,1,1,0,0,0,0,0,,,,,
soc_998602dbf6b7,Jordan,Gary,20,5,873,0,0,0,2,1,0,0,0,0,0,,,,,
soc_da6afb98c2f8,Nimu,Karani,4,0,128,0,0,0,0,0,0,0,0,0,0,1,0.7,6,0.857,
soc_a809dea91391,Caigan,Leonard,13,0,179,0,0,0,7,2,0,0,0,0,0,,,,,
soc_aaf49680a8f8,Ellie,Paloucek,14,0,215,0,0,0,8,4,0,0,0,0,0,,,,,
soc_c5d4dc93eec1,Emma,Parker,20,20,1672,0,0,0,0,0,0,0,0,0,0,17,0.92,44,0.721,
soc_005d914e3223,Ava,Rademeyer,17,0,336,0,0,0,0,0,0,0,0,0,0,,,,,
soc_00118192f5f0,Sarah,Sarnowski,10,0,212,0,0,0,2,2,0,0,0,0,0,,,,,
soc_085f20f40178,Camille,Welker,20,20,1723,0,0,0,2,1,0,0,0,0,0,,,,,
soc_58d34385b062,Maya,Matesa,19,19,1540,17,5,39,94,45,6,2,2,1,0,,,,,
soc_f10512fa0f12,Brianna,Moore,19,19,1429,8,3,19,82,40,1,0,0,1,0,,,,,
soc_dc9a57ba66f3,Mackenzie,Muir,19,19,1282,6,1,13,44,17,2,3,3,2,0,,,,,
soc_4d411eb53885,Kaitlyn,Killinger,19,19,1060,4,3,11,43,26,2,0,0,1,0,,,,,
soc_5df89bca178a,Kayla,Leseck,19,19,1516,1,7,9,61,27,0,0,0,1,0,,,,,
soc_462d4a61ce8f,Paige,Kuisis,19,0,744,2,0,4,26,13,0,0,0,0,0,,,,,
soc_9e9db0c38021,Anna,Bundy,19,19,1141,1,1,3,15,6,0,0,0,0,0,,,,,
soc_65114bbf60d2,Emma,Hospodka,15,0,275,1,1,3,8,3,0,0,0,0,0,,,,,
soc_f6cb57b42afb,Reese,Kershner,17,0,495,1,1,3,4,2,1,0,0,0,0,,,,,
soc_f074b3aa29ff,Libby,Majka,18,0,594,1,1,3,9,3,0,0,0,0,0,,,,,
soc_4e871a9b07fe,Lindsay,Krafchick,19,19,1712,0,1,1,3,2,0,0,0,0,0,,,,,
soc_5d5d78676f2f,Brynn,Ramsey,9,0,199,0,1,1,1,0,0,0,0,0,0,,,,,
soc_1b83d18d2dbe,Reagan,Basehore,18,17,1429,0,0,0,0,0,0,0,0,0,0,,,,,
soc_f260fd6f60d1,Abby,Colangelo,3,0,38,0,0,0,0,0,0,0,0,0,0,,,,,
soc_e471a82587c3,Emerson,Connelly,7,2,242,0,0,0,0,0,0,0,0,3,0,,,,,
soc_418d1f9cfd65,Taylor,Coulter,1,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8961692b48e4,Ayden,Gagner,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
soc_7e04c20c28b6,Claire,Highland,5,3,341,0,0,0,0,0,0,0,0,0,0,,,,,
soc_b4a433406123,Ali,Hughes,19,19,1730,0,0,0,0,0,0,0,0,0,0,20,1.04,70,0.778,7
soc_8bc8f36856e2,Eva,LaVecchia,16,16,1333,0,0,0,7,2,0,0,0,2,0,,,,,
soc_0a59f4907b8d,Skylar,Leseck,4,0,57,0,0,0,0,0,0,0,0,0,0,,,,,
soc_bf2a2a0d157f,Cait,Mackey,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
soc_98d74bcb3918,Jenna,Santiago,5,0,132,0,0,0,0,0,0,0,0,0,0,,,,,
soc_da80f33a68f9,Jayden,Sharpless,19,19,1730,0,0,0,16,7,0,0,0,1,0,,,,,
soc_2d8e521dfef4,Isabelle,Franklin,19,8,930,3,6,12,12,6,0,0,0,0,0,,,,,
soc_63aa8a32935a,Jensyn,Lins,20,16,1442,3,5,11,30,11,3,0,0,0,0,,,,,
soc_98cf81e66366,Y-Van,Nguyen,20,19,1644,3,2,8,22,11,1,1,1,1,0,,,,,
soc_44076f84a2cb,Kendyl,Sarver,20,17,1197,2,4,8,23,14,0,0,0,0,0,,,,,
soc_71223d3daf36,Keira,McCloskey,17,7,554,3,1,7,8,5,0,0,0,0,0,,,,,
soc_35b6485a1513,Keira,Connolly,20,15,1284,1,3,5,17,8,1,0,0,0,0,,,,,
soc_2bcb211e2c55,Jazmin,Jackson,20,13,936,2,1,5,21,13,1,0,0,1,0,,,,,
soc_4b2410ff8bd6,Ishpreen,Marwah,20,17,1444,2,1,5,17,10,1,0,0,1,0,,,,,
soc_9a82bc69b823,Vivian,Vendt,19,7,775,2,0,4,12,6,0,0,0,0,0,,,,,
soc_4d69044ed2cc,Stella,Castro,20,20,1762,1,0,2,5,1,0,0,0,0,0,,,,,
soc_8a619f7d9ec3,Tatum,Scialdone,19,7,867,1,0,2,9,2,0,0,0,0,0,,,,,
soc_7246b925eb79,Jordyn,Hall,18,16,1314,0,1,1,12,4,0,0,0,0,0,,,,,
soc_944a4c29c68e,Emma,Bennett,1,0,32,0,0,0,0,0,0,0,0,0,0,,,,,
soc_af08644216da,Sarah,Drooger,2,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
soc_bc19fc09ea36,Ryn,Feemster,2,0,47,0,0,0,0,0,0,0,0,0,0,,,,,
soc_5abd4cecc28e,Jess,Gotshall,16,2,376,0,0,0,9,4,0,0,0,0,0,,,,,
soc_020e1b91974f,Lilly,Heit,2,0,52,0,0,0,0,0,0,0,0,0,0,1,1.72,2,0.667,0
soc_b174b6febfdd,Brianna,Lawrence,15,7,664,0,0,0,11,5,0,0,0,1,0,,,,,
soc_c6f05dfc24cf,Ameerah,Maamry,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,
soc_0fb6be2f5e7f,Brooke,Owens,3,1,80,0,0,0,0,0,0,0,0,1,0,,,,,
soc_dbd0e406eb53,Mia,Pongratz,20,20,1748,0,0,0,0,0,0,0,0,0,0,36,1.85,82,0.695,4
soc_dacdd0517085,Ava,Pustover,17,12,1199,0,0,0,4,3,0,0,0,0,0,,,,,
soc_a3355c7a6c3f,Mina,Stevens,14,4,456,0,0,0,11,5,0,0,0,0,0,,,,,
soc_bb5b2c069964,Kate,Weyer,14,12,977,0,0,0,8,3,0,0,0,2,0,,,,,
soc_3e5d3795f5a5,Liina,Tervo,20,18,1619,10,7,27,76,36,4,2,2,1,0,,,,,
soc_3348fa16087d,Lena,Johnsen,20,20,1677,4,4,12,21,11,2,0,0,0,0,,,,,
soc_98808a2ba712,Julia,Acosta,20,12,1147,4,3,11,57,28,1,0,0,0,0,,,,,
soc_b60aa29bc587,Riley,Carroll,19,7,736,5,1,11,21,11,1,0,0,1,0,,,,,
soc_3c03baa1b24b,Ava,Giudice,20,20,1655,4,3,11,33,17,0,0,0,0,0,,,,,
soc_0f736dfd63dc,Renata,Mercedes,20,19,1600,3,4,10,54,20,1,0,0,2,0,,,,,
soc_52420a4b8ec7,Salma,Simonin,19,17,1272,3,3,9,23,9,1,0,0,1,0,,,,,
soc_9fe0d4bd2922,Caroline,Kelleher,15,4,467,2,0,4,10,6,0,0,0,0,0,,,,,
soc_eaef3a9c3430,Julia,Holton,20,20,1729,0,2,2,14,6,0,0,0,2,0,,,,,
soc_8433426acc15,Baylee,Canet,4,0,46,0,0,0,0,0,0,0,0,0,0,,,,,
soc_11dccc9ffb41,Scarlett,Cofie,4,2,82,0,0,0,0,0,0,0,0,0,0,,,,,
soc_a69d2bd44ed4,Allison,Gardner,5,0,35,0,0,0,2,0,0,0,0,0,0,,,,,
soc_7ce33276bad0,Addison,Green,3,3,270,0,0,0,0,0,0,0,0,0,0,8,2.67,11,0.579,
soc_9fd7afb43761,Ella,Guth,19,19,1704,0,0,0,7,5,0,0,0,1,1,,,,,
soc_2da6ce07b58d,Piper,Hasbrook,4,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
soc_98dc8066e477,Kyla,King,17,17,1543,0,0,0,0,0,0,0,0,0,0,20,1.17,83,0.806,
soc_1a22bda94493,Annie,Maguire,19,6,577,0,0,0,5,3,0,0,0,0,0,,,,,
soc_573dbe889e12,Sophia,Mays,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1.0,
soc_c815c6eb958d,Cecilie,Mossing,5,0,75,0,0,0,1,1,0,0,0,0,0,,,,,
soc_d634cb851fa8,Kaitlyn,Murphy,3,0,47,0,0,0,0,0,0,0,0,0,0,,,,,
soc_21de4f7687b2,Sidney,Nicholas,14,1,192,0,0,0,7,4,0,0,0,0,0,,,,,
soc_f002bb897ea6,Kit,Ovsievsky,2,0,15,0,0,0,0,0,0,0,0,0,0,,,,,
soc_dc88f7e1d631,Maddi,Peck,5,0,105,0,0,0,2,1,0,0,0,0,0,,,,,
soc_36d8663635d4,Lindsay,Probst,3,0,20,0,0,0,0,0,0,0,0,0,0,,,,,
soc_c2b3e4b037ca,Sarah,Quinn,18,6,504,0,0,0,4,0,0,0,0,1,0,,,,,
soc_d87f5dee0cdd,Mackenzie,Reid,9,1,250,0,0,0,1,1,0,0,0,0,0,,,,,
soc_be423bc8008a,Lucy,Rios,20,18,1669,0,0,0,1,1,0,0,0,1,0,,,,,
soc_ee0a428555d5,Olivia,Vricella,15,10,958,0,0,0,8,3,0,0,0,1,0,,,,,
soc_e56c6b610568,Taylor,White,21,21,1306,10,10,30,43,23,4,0,0,1,0,,,,,
soc_987ddef954f9,Maddie,Levy,21,18,1047,6,7,19,41,17,3,0,0,0,0,,,,,
soc_0e21fd38ed77,Anna,Hauer,21,21,1491,4,5,13,34,7,3,1,1,0,0,,,,,
soc_3acb70278fef,Abbey,Olexa,18,18,893,6,1,13,23,15,2,0,0,0,0,,,,,
soc_787829818199,Ajanae,Respass,20,19,1207,3,4,10,21,13,0,0,0,1,0,,,,,
soc_498fc0ace86c,Ava,Arnold,21,21,1695,2,2,6,21,7,1,0,0,1,0,,,,,
soc_57c1379e89ca,Kailyn,Effah,18,0,340,2,1,5,4,3,0,0,0,1,0,,,,,
soc_02ac98a26f73,Maya,Leoni,21,3,823,2,1,5,32,11,1,0,0,1,0,,,,,
soc_e50516db829f,Alexis,Ré,21,2,600,1,2,4,18,8,0,0,0,0,0,,,,,
soc_43197c5529ca,Alicia,Riggins,20,3,669,2,0,4,13,6,0,0,0,0,0,,,,,
soc_0e1b3e905a7a,Layla,Thompson,21,0,492,1,1,3,13,6,0,0,0,0,0,,,,,
soc_9ffec2c52935,Sophia,Nickel,20,0,496,1,0,2,8,5,0,0,0,0,0,,,,,
soc_884c9adfd6b9,Olivia,Shertzer,21,21,1695,0,2,2,21,6,0,0,0,0,0,,,,,
soc_fbfea74dad9b,Jacey,Rase,19,19,1612,0,1,1,11,2,0,0,0,0,0,,,,,
soc_5ff14ef445f7,Roxanne,Vilain,21,21,1778,0,1,1,7,3,0,0,0,2,0,,,,,
soc_b8e3ae8772f4,Emily,Akpebu,11,0,137,0,0,0,0,0,0,0,0,0,0,,,,,
soc_25a16a016b93,Isabel,Ceaser,5,0,35,0,0,0,0,0,0,0,0,0,0,,,,,
soc_fa84564d8b27,Bailey,Herfurth,20,18,1693,0,0,0,0,0,0,0,0,0,0,,,,,
soc_c1e09691a5da,Nyema,Ingleton,21,21,1797,0,0,0,0,0,0,0,0,0,0,,,,,
soc_cf7675689c00,Josie,Johnson,2,0,23,0,0,0,0,0,0,0,0,0,0,,,,,
soc_4b816f0ffd00,Gianna,Koss,20,2,620,0,0,0,2,1,0,0,0,0,0,,,,,
soc_581303a7fac6,Robin,Reilly,3,0,26,0,0,0,1,0,0,0,0,0,0,,,,,
soc_23aad8da8098,Sydney,Ritter,13,0,240,0,0,0,4,1,0,0,0,0,0,,,,,
soc_aec4b02b2ddf,Christina,Salama,7,0,78,0,0,0,3,1,0,0,0,0,0,,,,,
soc_b0b3a8236a47,Mackenzie,Smith,4,3,206,0,0,0,0,0,0,0,0,0,0,,,,,
soc_35d404aac195,Campbell,Wolff,1,0,11,0,0,0,0,0,0,0,0,0,0,,,,,
soc_91ec720ca4d7,Xcaret,Pineda,14,14,1070,5,2,12,37,13,1,1,1,1,0,,,,,
soc_d691eeab196c,Sonora,DeFini,19,12,939,4,2,10,20,10,1,0,0,1,0,,,,,
soc_9459acd44244,Emma,Alvord,19,17,1271,3,0,6,22,7,0,1,1,1,0,,,,,
soc_63ae914765d5,Jazmin,Brown,14,14,1074,2,1,5,10,3,0,0,0,1,0,,,,,
soc_64e2f7d107b3,Ellie,Geoffroy,19,19,1650,2,1,5,9,4,1,0,0,0,0,,,,,
soc_2877d4ee0190,Reganne,Morris,19,7,876,2,0,4,13,7,1,0,0,0,0,,,,,
soc_96adb78e1bf6,Taryn,Thibeau,19,12,1066,0,4,4,6,2,0,0,0,0,0,,,,,
soc_a111d0d546e5,Emmy,Hedden,12,10,840,1,1,3,9,3,0,0,0,0,0,,,,,
soc_de5ad22728da,Madi,Asel,10,0,234,1,0,2,2,2,0,0,0,1,0,,,,,
soc_5db035236ad3,Sophie,Wilson,17,11,1015,0,2,2,4,1,0,0,0,1,0,,,,,
soc_0876c8e76edb,Sandrine,Brault,15,2,353,0,1,1,2,1,0,0,0,0,0,,,,,
soc_c1843d5bc538,Landry,Fieker,12,1,384,0,1,1,4,2,0,0,0,0,0,,,,,
soc_ab8da6f047b2,Chloe,Wright,17,17,1296,0,1,1,2,1,0,0,0,1,0,,,,,
soc_cb0dd289ded4,Gracie,Bindbeutel,5,5,319,0,0,0,16,7,0,0,0,0,0,,,,,
soc_1a2fd0549f2b,Katelyn,Hoppers,19,14,1278,0,0,0,8,2,0,0,0,2,0,,,,,
soc_bb8304c2acec,Katie,Jones,3,0,32,0,0,0,0,0,0,0,0,0,0,,,,,
soc_b176a5f16431,Chloé,Joseph,18,16,1418,0,0,0,2,1,0,0,0,1,0,,,,,
soc_e6a8a45ad37d,Lexi,Lee,3,2,130,0,0,0,3,0,0,0,0,0,0,,,,,
soc_c40ce46bc00f,Logan,Marks,19,19,1604,0,0,0,0,0,0,0,0,2,0,,,,,
soc_9c105644e584,Juliette,Perreault,10,0,184,0,0,0,0,0,0,0,0,0,0,,,,,
soc_bece1ffb1f3d,Bella,Pierotti,10,4,409,0,0,0,12,2,0,0,0,0,0,,,,,
soc_a4eb3fde0dc0,Murphy,Sheaff,4,0,106,0,0,0,0,0,0,0,0,0,0,,,,,
soc_61f9a1e2fabb,Aubrey,Wagner,16,5,566,0,0,0,9,5,0,0,0,0,0,,,,,
soc_cc9cb7869e8a,Laudan,Wilson,11,8,696,0,0,0,6,3,0,0,0,0,0,,,,,
soc_c056022dde75,Hope,Leyba,24,24,1795,22,1,45,97,48,6,0,0,4,0,,,,,
soc_80b305bc6e3b,Jace,Holley,24,24,1662,12,6,30,48,25,2,0,0,0,0,,,,,
soc_5122e7196348,Reagan,Kotschau,24,24,1863,7,6,20,44,18,6,1,1,3,0,,,,,
soc_60b76e702bc0,Emerson,Layne,23,23,1486,5,10,20,40,16,1,0,0,0,0,,,,,
soc_0ec48c54fca0,Faith,Leyba,24,24,2097,4,4,12,29,13,0,0,0,0,0,,,,,
soc_e2c438dc32b9,Ava,Priest,23,22,1609,2,7,11,20,9,1,1,1,1,0,,,,,
soc_59f8b717be6a,Caley,Swierenga,24,24,1868,0,9,9,10,4,0,0,0,2,0,,,,,
soc_66e014a8f61f,Jordan,Whiteaker,24,24,1832,0,7,7,4,4,0,0,0,0,0,,,,,
soc_c4b67cace01b,Vivi,Zacarias,24,24,1886,2,3,7,14,3,0,0,0,0,0,,,,,
soc_0e13d7fb076f,Ruby,Hayward,24,0,548,0,4,4,5,1,0,0,0,0,0,,,,,
soc_0cdaff70c67c,Maddie,Sharrer,20,0,348,1,2,4,5,2,0,0,0,0,0,,,,,
soc_94c1456f0b5b,Sami,Fisher,22,0,457,1,1,3,5,3,0,0,0,1,0,,,,,
soc_5b759e3f5fc6,Josie,Master,6,0,55,1,1,3,1,1,0,0,0,0,0,,,,,
soc_d6f5e8e7710b,Lexi,Meyer,24,3,790,1,1,3,12,2,1,0,0,0,0,,,,,
soc_bcf5fa63778d,Riley,MacDonald,15,0,220,1,0,2,9,3,0,0,0,0,0,,,,,
soc_3588fe1bb30b,Lilian,Zamorano,16,5,791,0,2,2,3,3,0,0,0,1,0,,,,,
soc_651f16b2c276,Mallory,Allen,24,0,514,0,1,1,8,5,0,0,0,0,0,,,,,
soc_abcd8ad40889,Greer,Maguire,23,19,1722,0,1,1,0,0,0,0,0,3,0,,,,,
soc_77c71ca5faa3,Jamie,Campbell,1,0,45,0,0,0,0,0,0,0,0,0,0,,,,,
soc_2246f96e004b,Kenzi,Gillispie,2,0,66,0,0,0,0,0,0,0,0,0,0,,,,,
soc_e0246aee0bf8,Jordan,Nytes,24,24,2131,0,0,0,6,5,0,0,0,1,0,,,,,
soc_85dd779a981a,Hannah,Puff,3,0,44,0,0,0,0,0,0,0,0,0,0,,,,,
soc_74e4f3195075,Sophia,Zboyan,8,0,77,0,0,0,1,1,0,0,0,1,0,,,,,
soc_b734a380a98b,Morgan,Goodman,17,14,1084,4,1,9,16,11,0,0,0,0,0,,,,,
soc_f287552a1ffa,Taylor,Spitzer,17,16,1015,4,1,9,22,10,1,1,1,0,0,,,,,
soc_8d9a62546748,Megan,Walters,17,16,1036,3,1,7,32,12,1,0,0,0,0,,,,,
soc_155f100da72b,Ella,Zimmerman,17,16,1452,3,0,6,15,8,0,1,2,3,0,,,,,
soc_b43806854110,Sophie,Forrester,17,8,807,2,1,5,13,7,0,0,0,0,0,,,,,
soc_eddd0c5bfe69,Isabella,Agrusso,15,14,1190,1,2,4,8,2,1,0,0,0,0,,,,,
soc_c52cc3bad84d,Ella,Ciardullo,16,10,893,0,3,3,14,6,0,0,0,0,0,,,,,
soc_15dbfc34ed6a,Lauren,Hernandez,16,14,1103,1,1,3,6,4,0,0,0,3,0,,,,,
soc_3897bf00180a,Regan,John,17,13,1038,1,1,3,9,7,1,0,0,1,0,,,,,
soc_70e07f3e659f,Lucy,Froitzheim,17,12,1148,1,0,2,11,5,0,0,0,4,0,,,,,
soc_5de8a627c933,Chloe,Broughton,16,16,1297,0,1,1,5,1,0,0,0,0,0,,,,,
soc_ae9eb3a4a9cf,Kasey,Cannistraro,17,17,1448,0,1,1,0,0,0,0,0,0,0,,,,,
soc_361905cb41c7,Gili,Johnson,16,1,491,0,1,1,6,3,0,0,0,1,0,,,,,
soc_f501a643c1c3,Allison,Charleston,4,0,87,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8c4a150ab2ee,Iisa,Elovaara,11,0,126,0,0,0,1,0,0,0,0,0,0,,,,,
soc_4d09686508bf,Erin,Hopewell,17,15,1169,0,0,0,7,3,0,0,0,1,0,,,,,
soc_c7efdd81eea5,Musuai,Isaia,2,0,82,0,0,0,0,0,0,0,0,0,0,,,,,
soc_52c240b5497b,Grace,Luedde,14,0,321,0,0,0,2,0,0,0,0,1,0,,,,,
soc_6baeb27e7072,Makenna,Marshall,17,5,800,0,0,0,5,0,0,0,0,1,0,,,,,
soc_dc7c4b79807d,Sophia,Thomas,3,0,64,0,0,0,0,0,0,0,0,0,0,,,,,
soc_9b32cafd0730,Alaina,Villa,2,0,94,0,0,0,1,0,0,0,0,1,0,,,,,
soc_745b84660c30,Sydney,Walters,7,0,84,0,0,0,1,0,0,0,0,1,0,,,,,
soc_703fe4e8796d,Lexi,Watts,24,23,1379,11,5,27,78,36,1,1,1,1,0,,,,,
soc_0e1d050fa3e2,Jillian,Gregorski,25,25,1472,10,3,23,59,23,5,1,2,2,0,,,,,
soc_ad060725b1ca,Caroline,Castans,25,25,2107,2,15,19,32,13,1,0,0,1,0,,,,,
soc_874f3d6ed8e5,Saige,Wimes,25,25,1289,5,4,14,49,25,0,0,0,0,0,,,,,
soc_291e4abd5007,Livvy,Moore,25,25,1441,4,5,13,29,12,3,1,1,0,0,,,,,
soc_7bc999d0c0e1,Kate,Langfelder,25,25,2133,2,5,9,32,11,0,0,0,0,0,,,,,
soc_c0df42cb7e93,Jordan,Rowan,19,1,533,4,1,9,14,9,2,0,0,2,1,,,,,
soc_88c146bcd2e5,Faith,Johnston,24,0,396,3,2,8,15,7,1,0,0,1,0,,,,,
soc_c717b21d27ec,Becca,Smith,18,0,352,3,0,6,7,4,1,0,0,0,0,,,,,
soc_9ef1020a76f9,Lydia,Viets,25,1,1009,1,4,6,11,5,1,0,0,0,0,,,,,
soc_ce5f316a8269,Jocelyn,Herrema,25,0,765,1,3,5,22,11,1,0,0,0,0,,,,,
soc_6ed27bc08770,Olivia,Page,25,25,2084,1,2,4,17,8,0,0,0,0,0,,,,,
soc_25ecd648b1c3,Mary,Sola,8,0,246,2,0,4,3,2,0,0,0,0,0,,,,,
soc_637eb008c0de,Mackenzie,Hammontree,15,0,193,1,0,2,4,3,0,0,0,1,0,,,,,
soc_81a0b9d59bb9,Emika,Kawagishi,25,12,1284,1,0,2,17,5,0,0,0,0,0,,,,,
soc_5898b454eca0,Jordan,Fjelstad,25,25,2184,0,1,1,2,2,0,0,0,2,0,,,,,
soc_3938347a3b7e,Molly,Shepherd,9,0,151,0,1,1,1,1,0,0,0,0,0,,,,,
soc_f56abccc8cca,Emily,Tobin,25,25,1711,0,1,1,8,1,0,0,0,1,0,,,,,
soc_855f264741f3,Sophie,Dawe,25,25,2201,0,0,0,0,0,0,0,0,0,0,,,,,
soc_6c44bdb1c99a,Maya,Mathis,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,
soc_8585f84e0d4d,Marit,McLaughlin,21,0,370,0,0,0,5,1,0,0,0,2,0,,,,,
soc_43a068db7b72,Emily,Minard,4,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
soc_fd2e2fe3c1c8,Sophia,Mir,4,0,18,0,0,0,0,0,0,0,0,0,0,,,,,
soc_0b5a56c507b8,Brooke,Otto,3,0,49,0,0,0,1,0,0,0,0,0,0,,,,,
soc_0cf4f096ac87,Avery,Rasmussen,13,0,122,0,0,0,0,0,0,0,0,0,0,,,,,
soc_99a3ae51940c,Fiona,Skwierawski,17,13,1122,0,0,0,2,0,0,0,0,3,0,,,,,
soc_b448a7ce2090,Addison,Tauscher,3,0,49,0,0,0,0,0,0,0,0,0,0,,,,,
soc_68786acdee63,Hannah,Palmer,18,7,1037,5,4,14,40,20,3,1,1,0,0,,,,,
soc_47e29173eb21,Andra,Mohler,18,17,1095,5,1,11,43,18,2,1,1,1,0,,,,,
soc_60b515e78408,Allison,Marshall,18,11,1153,4,2,10,31,17,0,1,1,0,0,,,,,
soc_eab5eb72498f,Rilyn,Rintoul,18,18,1061,4,1,9,23,11,1,0,0,0,0,,,,,
soc_f09707105362,McKinnan,Braswell,18,18,1080,1,4,6,27,7,0,0,0,2,0,,,,,
soc_9fbcfde6caac,Jayce,Woodward,13,8,749,1,3,5,24,9,1,0,0,0,0,,,,,
soc_baeb86367949,Mabry,Williams,3,0,90,1,2,4,4,2,0,0,0,0,0,,,,,
soc_1e7e2a52fe70,Emerson,DeLuca,18,18,1409,0,2,2,3,2,0,0,0,1,0,,,,,
soc_662cd0fbdd62,Gabby,DeMers,14,0,414,1,0,2,10,5,0,0,0,0,0,,,,,
soc_6d78f78a94c4,Chloe,Dillbeck,14,12,1001,0,2,2,4,1,0,0,0,2,0,,,,,
soc_6375a76d824a,Alix,Regier,16,0,494,1,0,2,8,4,0,0,0,0,0,,,,,
soc_993e3f97d6c2,Anna,Pagano,18,10,888,0,1,1,7,2,0,0,0,0,0,,,,,
soc_c6ed1b36152c,Lailah,Benz,11,0,289,0,0,0,1,0,0,0,0,1,0,,,,,
soc_1290e735c3db,Paige,Dickson,18,18,1136,0,0,0,18,8,0,0,0,0,0,,,,,
soc_f6558b7b178d,Ava,Garrett,6,1,224,0,0,0,0,0,0,0,0,0,0,,,,,
soc_0ff9304175f4,Khaliana,Garrett,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,,
soc_c00b1a5d2194,Lily,Hendrickson,18,18,1603,0,0,0,6,2,0,0,0,0,0,,,,,
soc_6f39eb638476,Jordan,Losey,1,1,17,0,0,0,0,0,0,0,0,0,0,,,,,
soc_6fad771348e6,Ava,Patterson,14,0,392,0,0,0,4,2,0,0,0,2,0,,,,,
soc_7c9e6e86ff43,Maddie,Sibbing,18,18,1620,0,0,0,0,0,0,0,0,0,0,,,,,
soc_a36863700f75,Sophie,Simmons,8,4,340,0,0,0,2,2,0,0,0,0,0,,,,,
soc_60184a0443a2,Jenna,Verplancke,5,0,106,0,0,0,2,0,0,0,0,0,0,,,,,
soc_5e7f4023b9d2,Reece,Walrod,18,18,1620,0,0,0,2,1,0,0,0,0,0,,,,,
soc_06a26a3f5e83,Aurora,Gaines,14,11,760,4,3,11,16,9,2,1,1,0,0,,,,,
soc_bb0d3205b709,Lily,Boydstun,19,19,1413,3,3,9,22,7,0,0,0,0,0,,,,,
soc_82878d9dec4b,Sami,Baytosh,18,17,1242,2,4,8,11,9,1,1,1,0,0,,,,,
