athlete_id,first_name,last_name,gp,goals,assists,points,plus_minus,minutes,goalie_ga,goalie_gaa,goalie_saves,goalie_sv_pct
ih_b9e5f0bd0651,Lilien,Benakova,33,5,6,11,-10,7,,,,
ih_8a20709a6b84,Taeyeon,Kim,35,1,4,5,,3,,,,
ih_e4753be145f3,Kennedy,Emerson,35,3,5,8,-3,7,,,,
ih_f3987a10364c,Hayden,Summers,33,1,6,7,-2,4,,,,
ih_ed1ac03f3970,Alexia,Côté,35,5,7,12,-2,2,,,,
ih_a890aa71d0ea,Halle,Mules,34,0,0,0,-2,1,,,,
ih_82a81e403c18,Alexa,Davis,35,4,9,13,-4,10,,,,
ih_c986c16c3f04,Hanna,Olson,35,0,4,4,-2,1,,,,
ih_6ce2c1c55f70,Meghan,Crowley,34,3,4,7,-8,1,,,,
ih_7cd512314a2c,Sami,Phelan,4,0,0,0,0,0,0,0.0,0,0.0
ih_6b6577890bdb,Emma-Sofie,Nordström,18,0,0,0,0,0,37,2.25,497,0.931
ih_c118bd644830,Kassidy,Lawrence,20,0,0,0,0,0,45,2.41,535,0.922
ih_67510645bb49,Brooke,Mulvihill,35,9,11,20,,4,,,,
ih_f9d36428779c,Abby,Hehl,35,3,6,9,0,5,,,,
ih_a29cfb57f12c,MacKenzie,Clarke,35,0,3,3,-1,2,,,,
ih_630ff54eb0fb,Sydney,Baxter,12,0,0,0,0,0,23,2.72,194,0.894
ih_5cc77fb70636,Kiersten,Rasmussen,25,9,11,20,,12,,,,
ih_57ef31c0e6e2,Taylor,Stirling,25,0,3,3,-3,13,,,,
ih_d8455a955551,Morgan,Peritz,25,4,2,6,-8,0,,,,
ih_e4107b1a7f6e,Ellie,Macielag,4,0,0,0,-1,0,,,,
ih_5054a5cab3a5,Jennifer,Drevitch,25,2,6,8,-10,2,,,,
ih_baf1982498f0,Caroline,Batchelder,23,9,13,22,,8,,,,
ih_4c7bbfc0bb9c,Shannon,Aube,19,1,0,1,-4,4,,,,
ih_7037d35fe299,Paige,Nottingham,15,2,1,3,,2,,,,
ih_850edf2176d4,Ashtyn,Bringardner,25,5,5,10,-6,3,,,,
ih_e6830b8c753e,Arielle,Sushinski,18,3,4,7,,15,,,,
ih_1e50b11e8691,Aryana,Wilson,10,0,1,1,,1,,,,
ih_b22f1f0645a5,Riley,Esposito,25,7,16,23,,6,,,,
ih_0e54101ab96a,Lucille,DelGallo,24,2,1,3,-4,4,,,,
ih_eee5d0b37356,Kyra,Mittendorf,11,0,0,0,-4,1,,,,
ih_c2a09921f6d9,Samantha,McKenzie,25,9,3,12,-4,3,,,,
ih_a402f4e1779c,Grace,Dumond,21,1,4,5,-5,8,,,,
ih_836bd1329570,Sarah,Bush,25,1,5,6,,8,,,,
ih_7abcca86d85a,Sunshine,Clark,25,1,6,7,-5,3,,,,
ih_fba5dcf4df78,Riley,Loveland,8,0,0,0,,0,,,,
ih_7b184b6742c1,Jill,Peabody,10,2,0,2,0,1,,,,
ih_eba6cc2dc153,Reese,Pereira,25,7,6,13,-1,5,,,,
ih_61d4318fa913,Shannon,Kincaid,21,0,1,1,0,0,,,,
ih_5d6c620afb0e,Fiona,Simcox,22,0,0,0,-4,4,,,,
ih_cb8ca2aa9837,Kimmie,Solmayor,5,0,0,0,,0,,,,
ih_3d4e620bc33a,Kristen,Albertini,2,0,0,0,0,0,3,2.25,18,0.857
ih_179b2fe79fbd,Livia,Krzywulak,6,0,0,0,0,0,5,1.67,43,0.896
ih_62b7ff87e63c,Taylor,Hannafan,13,0,0,0,0,0,29,2.4,307,0.914
ih_5386ec10eb7f,Maggie,Donahue,14,2,2,4,0,0,,,,
ih_f97bd284861f,Megan,Gawley,10,0,0,0,0,0,28,3.21,236,0.894
ih_66046b20f6a5,Sydnee,Chaisson,27,4,1,5,-6,7,,,,
ih_03015dfa399b,Makenzie,Woodford,19,1,2,3,-1,1,,,,
ih_efcb45ffd3e1,Greta,Grant,27,0,4,4,-7,1,,,,
ih_620351aec548,Caroline,Thompson,23,3,5,8,-2,6,,,,
ih_dc3670816b4c,Charlotte,Hughes,27,7,6,13,,3,,,,
ih_b0fd2b9776cf,Jillian,Jackson,27,12,3,15,,12,,,,
ih_0b8d43cf2e08,Sophia,Capone,27,1,8,9,,15,,,,
ih_96e183206387,Morgan,Rochefort,11,0,1,1,,6,,,,
ih_fa2f59bf4805,Madison,Chagnon,27,13,10,23,,4,,,,
ih_104c536e8004,Olivia,Stewart,25,1,7,8,-4,10,,,,
ih_cbd454649abf,Joely,Power,27,0,4,4,,7,,,,
ih_c1d0615b2097,Shannon,Murphy,27,2,4,6,,0,,,,
ih_1ab69e8c503e,Josie,Arrants,25,1,2,3,-1,3,,,,
ih_25fe1b20601d,Ellie,Eigner,27,1,4,5,-1,0,,,,
ih_dd0fb77a64af,Gracelyn,Koch,27,4,11,15,,0,,,,
ih_d3d22c9b8e41,Audrey,Donahue,26,5,9,14,,7,,,,
ih_723d558951c8,Saige,MacLeod,26,3,4,7,-3,8,,,,
ih_55a6a1dec9b4,Anna,Elizarkov,27,3,1,4,-3,1,,,,
ih_4fa7faee959a,Maggie,Jones,18,0,0,0,0,1,27,1.54,456,0.944
ih_6eef0ee5c6b9,Brooklyn,Goodman,1,0,0,0,0,0,3,4.5,12,0.8
ih_53588db8a9bf,Kylie,Chandler,25,2,8,10,,5,,,,
ih_08fb6fd926e3,Lillian,Binns,24,0,0,0,-6,3,,,,
ih_152e85047537,Kayedi,Spone,25,1,3,4,-5,8,,,,
ih_2f2430a1e7cc,Ashlee,Morris,23,1,1,2,-8,11,,,,
ih_6dd097d5a51a,Kayla,Latham,15,0,0,0,-1,0,,,,
ih_76af66e3afb1,Rachel,Inverso,19,0,0,0,-2,0,,,,
ih_a04f88356e0b,Kayla,Suders,20,1,1,2,0,0,,,,
ih_8719b1bab80b,Abby,Smith,25,5,7,12,-6,20,,,,
ih_6e6580f63ac1,Delaney,Hewlings,15,0,0,0,-2,0,,,,
ih_2548f9d83727,Meghan,Croyle,25,6,10,16,-17,12,,,,
ih_addfbc77d8bd,Kendall,Girnt,25,0,1,1,-9,0,,,,
ih_ecaa0ab282fb,Kira,Otto,24,4,4,8,,8,,,,
ih_168714403a9b,Maggie,Dean,25,1,5,6,-5,0,,,,
ih_77deb96d8f04,Jalyn,Jones,25,7,5,12,-13,7,,,,
ih_80bbc4b0eaf0,Carleigh,Barwick,25,7,8,15,-14,6,,,,
ih_06e6a7415417,Kiana,Baker,24,3,10,13,-11,6,,,,
ih_988e7cbaa0ed,Natasha,Neelon,25,0,0,0,-22,5,,,,
ih_beb70acd05a4,Lola,Russell,25,0,0,0,-10,14,,,,
ih_07bd7c7b06a1,Emma,DeMan,25,8,8,16,-21,13,,,,
ih_b429f6c23810,Jayne,Debejian,24,0,0,0,0,0,,,,
ih_9b1018408c3f,Olivia,Penwell,8,0,0,0,-3,1,,,,
ih_be7ce8842395,Maggie,Sehnert,17,0,0,0,0,1,53,3.67,482,0.901
ih_386c737ecd9e,Erin,Samuelson,2,0,0,0,0,0,3,5.77,11,0.786
ih_ae1b87cb375b,Emily,Carson,12,0,0,0,0,1,23,2.33,267,0.921
ih_bebdb982e6b9,Annie,Kindseth,5,0,0,0,0,0,8,1.58,189,0.959
ih_67f6b3a64c5d,Lauren,Lacroix,25,1,4,5,-22,3,,,,
ih_9a5b4a8a042a,Sofia,Vidmo,25,0,1,1,-5,1,,,,
ih_70d692e0a60e,Aleah,Bienek,27,4,2,6,-14,4,,,,
ih_a97fe24e0200,Abigale,Bruner,26,1,1,2,-6,0,,,,
ih_a426be91b7b1,Olivia,Porthan,27,4,1,5,-19,1,,,,
ih_86596b6a6feb,Chloe,Downey,27,9,5,14,-12,4,,,,
ih_ad339892906d,Sydney,Streb,27,2,6,8,-4,1,,,,
ih_0ca3cc72ff7a,Dorka,Gengeliczky,27,2,7,9,-12,6,,,,
ih_341343f8b548,Sofia,Koppa,26,1,2,3,-4,2,,,,
ih_5b0a78ad4110,Abby,Hargrave-Thomas,6,0,0,0,0,0,19,3.88,130,0.872
ih_4b5939955164,Mackenzye,Santora,21,0,2,2,-2,1,,,,
ih_744fe069c5d1,Kalli,Graham,27,2,3,5,-12,5,,,,
ih_d8d04826ba30,Cassandra,Biblow,27,6,4,10,-5,5,,,,
ih_43a6ce768583,Ella,Porter,27,2,0,2,-9,2,,,,
ih_95b2a80c574a,Faith,Jordan,26,2,4,6,-11,3,,,,
ih_5b435a50bf79,Hannah,Lambers,27,5,9,14,-14,9,,,,
ih_2efc6ee0d377,Nevada,Weisbrod,27,0,3,3,-20,4,,,,
ih_4e16cd0ed667,Ryleigh,White,27,0,9,9,-7,12,,,,
ih_0f048f09ec24,Emma-Lyn,Stephenson,27,2,5,7,-14,1,,,,
ih_b9bcfb3c8998,Zsuzsa,Révész,12,0,0,0,0,0,30,2.65,358,0.923
ih_8556a2288331,Maya,Shtrom,26,2,1,3,-4,0,,,,
ih_497d7084298e,Claire,Schmaltz,7,0,0,0,0,0,29,4.98,198,0.872
ih_2eb07ec44482,Kaci,Ryder,25,4,9,13,-2,2,,,,
ih_96e68ce13e23,Maya,Jerome,27,4,7,11,-6,6,,,,
ih_3fedaa436282,Kendall,Best,26,3,5,8,-6,13,,,,
ih_e200e8ebe1f7,Maddi,Vitali,27,3,2,5,-9,6,,,,
ih_78cc29fce8bc,Nora,Pollestad,27,2,8,10,,7,,,,
ih_670aaba599a1,Olivia,Marcinkowski,13,0,0,0,,3,,,,
ih_7715963bc9e9,Madison,Wagner,21,0,2,2,,4,,,,
ih_a7194faf1caa,Samantha,Dobrzynski,27,5,10,15,-4,8,,,,
ih_5091b9430a15,Veronica,Houk,24,3,10,13,-4,7,,,,
ih_cb6febd99829,Chloe,Needham-Potts,22,1,1,2,,0,,,,
ih_d914eeb7b886,Kelsey,Elliott,26,5,9,14,,9,,,,
ih_42c43633e740,Grace,Joscelyn,11,1,2,3,-5,0,,,,
ih_940f8102c35f,Cate,Hart,23,2,2,4,,0,,,,
ih_e3d4f7f54d53,Brooklyn,Higgins,25,3,1,4,0,0,,,,
ih_9d86ef49aa72,Angelina,Garganese,27,3,5,8,-4,7,,,,
ih_b2af29802613,Isabella,Boehm,6,0,0,0,0,0,3,1.51,31,0.912
ih_e8970246adf5,Alex,Venning,15,0,0,0,0,0,22,1.85,299,0.931
ih_f67aa619ef74,Katie,Sheahan,17,0,0,0,0,0,28,2.13,349,0.926
ih_d0c23f1241fc,Madison,Richman,23,1,0,1,,2,,,,
ih_45042e535f8f,Elliana,Lasher,27,2,1,3,-6,5,,,,
ih_c4efb25daa46,Tess,Barrett,27,2,6,8,-11,2,,,,
ih_bb6b83f3be4b,Sophia,Jimenez,20,1,0,1,,0,,,,
ih_b7ce0d781295,Camryn,Behonick,24,2,2,4,-1,2,,,,
ih_c2d22e2f51b9,Dylan,DiGrazia,27,2,3,5,-2,2,,,,
ih_48cb82c2d276,Mischa,Palmitesso,27,1,6,7,-2,2,,,,
ih_4b3fb10a2902,Leah,Dube,27,4,5,9,,4,,,,
ih_42f48758be4a,Zoe,Galanoudis,27,4,2,6,-1,2,,,,
ih_26ac2988dbcc,Kaylin,O'Connor,27,3,9,12,,2,,,,
ih_8c6b643c6db5,Michaela,Birmingham,27,7,18,25,,5,,,,
ih_b5f33211a8fd,Alana,Bouthillette,25,0,1,1,-1,3,,,,
ih_fe16795a00d8,Raquel,Walecka,17,0,0,0,-1,1,,,,
ih_071addd5a3ac,Ziya,Damas,18,2,0,2,-6,1,,,,
ih_2b62d1ad49b1,Jenna,Lynch,25,12,19,31,,6,,,,
ih_9060fb6becc6,Maddie,Pope,27,11,17,28,,2,,,,
ih_252d7343eb0b,Valerie,DuVal,27,1,5,6,-1,2,,,,
ih_613f9f6a9ef0,Gabbi,Oakes,21,1,0,1,-3,1,,,,
ih_b8a58cfd9705,Kelsey,Joiner,27,1,1,2,,1,,,,
ih_ac0682f80b60,Elyssa,Sharma,14,0,0,0,0,0,,,,
ih_f64803cc86b9,Lilly,Ainley,27,3,16,19,,3,,,,
ih_8d344f24eb19,Hannah,Baxter,15,0,0,0,-1,1,,,,
ih_54f2c28909b0,Ava,Camelio,25,2,1,3,,16,,,,
ih_8e2b6620ce53,Mikayla,Mrzywka,25,8,4,12,-1,1,,,,
ih_84b005813aba,Caroline,Bliss,23,0,4,4,,2,,,,
ih_a87e1ed07221,Katie,Collins,27,6,2,8,-1,2,,,,
ih_1d59281e337c,Mabel,Gerard,27,17,13,30,,3,,,,
ih_341b2f3581b5,Brooklyn,Godisak,1,0,0,0,0,0,0,0.0,33,1.0
ih_0e3ab8e32cd7,Avery,Sharma,1,0,0,0,0,0,4,4.12,35,0.897
ih_30ba8a3f8613,Rachael,Irving,25,0,2,2,0,0,44,1.75,755,0.945
ih_4f5a3d0f61df,Skyler,Toffolo,21,0,2,2,,2,,,,
ih_7c9a58f9e02d,Natalie,May,22,1,0,1,-2,4,,,,
ih_f820d9585927,Colleen,Quirk,27,0,4,4,-9,6,,,,
ih_7051ba9d8f7a,Abby,Brodney,25,0,0,0,-7,1,,,,
ih_64f3a0c3213a,Sara,Comiskey,7,0,0,0,-1,2,,,,
ih_deeb885c2016,Anna,Tardiff,27,2,2,4,-1,1,,,,
ih_6db34bf5390a,Rowan,Kennedy,27,5,5,10,-7,3,,,,
ih_928ee2c2b103,Ainsley,Lonczak,27,5,2,7,-7,5,,,,
ih_ce964d17891a,Lilly,Relyea,24,4,0,4,-3,0,,,,
ih_5c52a12b71b1,Tara,Valas,27,1,9,10,-3,12,,,,
ih_6baf1ee6f75c,Abigail,Schum,27,0,3,3,-3,7,,,,
ih_6342c5aad11a,Laine,Heiser,27,4,6,10,,4,,,,
ih_38b252b7dced,Finley,Crosby,27,7,7,14,-5,6,,,,
ih_58a6f4a39804,Rachel,Fernandez,25,0,1,1,-4,0,,,,
ih_9c70a1b0635e,Seneca,Urban,15,2,0,2,-3,1,,,,
ih_f2c8f1200305,Bella,Hacker,27,8,6,14,-1,5,,,,
ih_e6bff5f86d7c,Kelly,Howe,27,6,6,12,-4,0,,,,
ih_b011d8f41941,Caeley,McCormick,22,0,2,2,-6,0,,,,
ih_2f379bc0dbe5,Madeline,Diglio,27,3,3,6,-4,8,,,,
ih_a594fcfc282a,Maddie,Twombly,27,0,2,2,-9,0,,,,
ih_3c70f115b200,Julia,Chase,4,0,0,0,0,0,5,1.67,61,0.924
ih_1ea7eaa6382b,Mia,Iwicki,22,0,0,0,0,1,53,2.62,674,0.927
ih_5fc224717629,Julia,Echavarria,5,0,0,0,0,0,8,2.14,109,0.932
ih_5bcc5d4baa7f,Fiona,Gallagher,25,0,2,2,-6,4,,,,
ih_68488bcad0fc,Emily,Connell,7,0,0,0,0,0,1,0.32,42,0.977
ih_cd48314b56ed,Anneke,Bouma,28,1,8,9,,2,,,,
ih_0812acee320e,Drew,Hayhurst,28,4,8,12,,3,,,,
ih_99b141fc4de4,Laney,Harrold,15,0,5,5,,3,,,,
ih_8582347130ed,Breanna,Herdine,1,0,0,0,0,0,,,,
ih_a1a76de22e58,Shayna,Deutsch,13,0,1,1,0,0,,,,
ih_f8da533e28a0,Renee,Ng,28,19,8,27,,4,,,,
ih_83591048c291,Abby,Bush,24,8,6,14,,2,,,,
ih_5797687d859d,Tilly,Wierdsma,28,4,13,17,,10,,,,
ih_df13dca04cff,Lily,Zingaro,28,4,13,17,,11,,,,
ih_79b1b5c8559a,Carissa,Hann,21,2,3,5,,6,,,,
ih_3538d5145c33,Milica,Velcek,6,0,0,0,-1,0,,,,
ih_c82344b05503,Angelina,Bustos,7,0,2,2,-1,3,,,,
ih_392cb32a84f1,Jordan,Ferry,28,11,16,27,,15,,,,
ih_daa589129564,Danielle,Longuemare,22,2,2,4,,8,,,,
ih_c38a009d284b,Olivia,Lindberg,22,1,4,5,,1,,,,
ih_9f87824e79af,Hannah,Garrett-Howard,3,0,0,0,0,0,1,1.0,10,0.909
ih_0fb349c254bc,Mina,Killingstad,2,0,0,0,0,0,,,,
ih_dab43374dc3d,Chayce,Hyndman,23,4,0,4,,3,,,,
ih_cd926e4ed5f1,Audrey,Milne,24,0,0,0,0,0,29,1.2,521,0.947
ih_cc39d267da26,Haylee,Bouchard,28,17,36,53,,10,,,,
ih_7bb63707e63f,Delaney,Howard,23,8,5,13,,5,,,,
ih_3750679b7f26,Megan,Bell,26,8,13,21,,4,,,,
ih_49c7f4ecdc4d,Polina,Telehina,18,3,3,6,,5,,,,
ih_d842e2ba7d87,Gianna,Pacilio,28,8,14,22,,1,,,,
ih_1b615e0b7e1a,Amanda,Spreadbury,21,1,1,2,,1,,,,
ih_c9e5faa252c6,Hannah,Franz,28,4,14,18,,3,,,,
ih_d6aee358ce34,Nina,Hudakova,28,22,25,47,,1,,,,
ih_2efab82ec42f,Erin,Pye,24,0,0,0,0,0,29,1.2,802,0.965
ih_6f1018ef2b7e,Savana,Littlewood,26,6,13,19,-1,5,,,,
ih_07baeed37cdb,Annie,Gallagher,28,8,6,14,,6,,,,
ih_387a8f063c0d,Lucie,Bond,28,8,11,19,,3,,,,
ih_5b8df7412624,Reese,Luber,26,3,6,9,0,8,,,,
ih_93e571ba905f,Claire,Murphy,22,4,9,13,,3,,,,
ih_c87d54820ad7,Becca,White,28,3,3,6,,1,,,,
ih_def24ba2e1be,Chloe,Noxon,28,4,7,11,-1,3,,,,
ih_19d5d62974d4,Maddie,Samaan,28,3,3,6,,0,,,,
ih_605ea0f13e6f,Noa,Diop,28,1,4,5,,3,,,,
ih_f03a3ae7ef65,Jaelyn,Keiver,26,7,8,15,,0,,,,
ih_0eda3ae6bbc8,Grace,Johnson,28,0,2,2,0,10,,,,
ih_5bbbf9e29d77,Keira,Harder,26,1,1,2,,2,,,,
ih_02f3d9472250,Celine,Mayer,28,0,10,10,,8,,,,
ih_cf9346b3df29,Isa,Healey,28,2,1,3,,6,,,,
ih_86d0cd183382,Charlotte,Fetherston,28,9,10,19,,10,,,,
ih_54f638ebea2f,Skyler,Moore,28,1,3,4,,2,,,,
ih_f35074546983,Laney,Mead,28,2,6,8,,3,,,,
ih_6ec1ca758c95,Zoe,Rosenberg,28,7,9,16,,10,,,,
ih_c76fcf6b0b4f,Leah,Rubinshteyn,28,4,8,12,,1,,,,
ih_151baee14e67,Eva,Bentley,4,0,0,0,0,0,5,1.23,72,0.935
ih_b0f9e2c0a6d9,Alexa,Backmann,4,0,0,0,0,0,1,0.33,35,0.972
ih_64e3bd1e98c6,Ella,Thoreson,4,0,2,2,,0,,,,
ih_49e18fde8d08,Madisyn,Krumholz,28,14,11,25,,4,,,,
ih_31256e1cc34e,Gretta,Pioske,21,2,3,5,,1,,,,
ih_e47eb42e19b1,Maddie,Hulter,28,10,20,30,,2,,,,
ih_66c25777838f,Jess,Eykyn,8,0,1,1,,1,,,,
ih_88d57253c1af,Ava,Bullert,28,4,3,7,,4,,,,
ih_77e0a3edfa5a,Keira,Bolt,28,2,5,7,,4,,,,
ih_b2bdb46350d5,Kylie,Wiltse,28,5,13,18,,5,,,,
ih_3eb729073fd1,Sam,Moehle,28,1,7,8,,3,,,,
ih_1754b106e664,Nora,Carstensen,27,6,10,16,,4,,,,
ih_71407aa97a52,Gabi,Bullert,1,0,1,1,,0,,,,
ih_bd2fe83a8bcb,Lauren,Ballinger,28,5,5,10,,1,,,,
ih_7aa881aa13c1,Adrienne,Hansen,28,11,12,23,,15,,,,
ih_a1c1ffbe45ae,McKenna,Sandberg,22,2,4,6,,2,,,,
ih_f1be72a9183c,Ava,Johansson,26,5,4,9,,6,,,,
ih_bc75342f5dfb,Jordan,Hancock,27,5,9,14,,7,,,,
ih_c8923f7fd847,Ashley,Wagenbach,27,3,11,14,,6,,,,
ih_e6830f2c54f2,Allie,LeClaire,1,1,0,1,,0,,,,
ih_c53adebf98be,Josie,Grossman,25,3,7,10,,3,,,,
ih_7b2ab8786a07,Kenzie,Keller,28,13,10,23,,9,,,,
ih_818e5e156c1d,Rachel,Mirwald,28,1,8,9,,2,,,,
ih_c93383212ae8,Jana,Lesch,24,7,8,15,,3,,,,
ih_a2d346d98965,Harper,Poehling,19,1,4,5,,2,,,,
ih_3b56a6923bf2,Mathilde,Vetter,5,0,0,0,,0,,,,
ih_031e1cedbe21,Gracyn,Schipper,3,1,0,1,,1,,,,
ih_887783ac87bc,Julianne,Bradford,4,1,1,2,,0,,,,
ih_2c68ff57e0bf,Kambelle,Freije,22,0,0,0,0,0,33,1.5,473,0.935
ih_2d55e62a97bd,Tegan,Swanson,4,0,0,0,0,0,2,1.01,17,0.895
ih_087d80d34ba4,Addison,Moudry,2,0,0,0,0,0,0,0.0,9,1.0
ih_8cb02d44bf3e,Tori,Schmidt,6,0,1,1,,0,,,,
ih_4369bcf40ab2,Jordan,O'Kane,28,0,0,0,0,0,26,0.97,506,0.951
ih_bc311a209661,Sami,Pool,18,2,7,9,,3,,,,
ih_d8f4109cab85,Madison,Kadrlik,31,15,10,25,,2,,,,
ih_d8421e7457ba,Brooklyn,Riley,31,6,19,25,,3,,,,
ih_7f2a42fc15ac,Addie,Seleski,31,0,10,10,,5,,,,
ih_fafd1123481d,Izzy,Stephes,22,1,2,3,,1,,,,
ih_2251daa20c75,Kylie,Jones,31,10,12,22,,5,,,,
ih_47018cd18c02,Lily,McKenzie,20,2,2,4,,0,,,,
ih_5a73d4d631ce,Amanda,Smythe,23,1,1,2,-1,0,,,,
ih_6b965207da6f,Megan,Goodreau,31,37,40,77,,7,,,,
ih_ed879d09c024,Kaitlyn,Ronn,30,2,11,13,,6,,,,
ih_6e8ac00e9b6f,Kennedi,Bielenberg-Howarth,31,1,3,4,,3,,,,
ih_8f3695e8b079,Alexis,Larsen,25,1,1,2,,1,,,,
ih_5f76f837dd89,Madison,Lavergne,31,3,7,10,,8,,,,
ih_217bd57eed9b,Katherine,Bell,27,10,11,21,,5,,,,
ih_a82ff082170b,MaKenna,Aure,28,14,28,42,,5,,,,
ih_bc889702d8e6,Makenna,Kadrlik,25,1,7,8,,0,,,,
ih_8667495aa8ef,Cahlilah,Lindquist,17,0,9,9,,0,,,,
ih_d9593bea0626,Sophia,Hess,31,28,32,60,,9,,,,
ih_7132e303bf2c,Kailey,Niccum,30,6,12,18,,9,,,,
ih_721628ee20e4,Alexa,Niccum,31,10,23,33,,3,,,,
ih_99900d0b34b7,Gracyn,Knowles,31,8,9,17,,6,,,,
ih_b75090f651c7,Payton,Hixson,14,0,0,0,0,0,,,,
ih_346d3283cebc,Olivia,Hansen,2,0,0,0,0,0,2,1.95,17,0.895
ih_c2cf449b3517,Anna,Rader,2,0,0,0,0,0,1,0.5,21,0.955
ih_4721086b47ed,Catt,Donna,1,0,0,0,0,0,0,0.0,11,1.0
ih_96a8c7ade4e9,Claire,Swanson,6,0,0,0,0,0,14,2.8,199,0.934
ih_078dabe03e8e,Sydney,Wang,19,0,0,0,-1,2,,,,
ih_90880aee3070,Delaney,Giesen,1,0,0,0,0,0,,,,
ih_2e90ca77fde7,Grace,Torma,26,1,1,2,-17,4,,,,
ih_576d91d70db4,Molly,Pohlkamp,27,7,9,16,-7,2,,,,
ih_d414c26cd959,Riley,Novak,27,5,6,11,-10,5,,,,
ih_5e2923ca8d28,Gianna,Neist,27,0,5,5,-7,14,,,,
ih_6411099655c4,Alexis,Ralston,21,0,1,1,-2,0,,,,
ih_2505b4952ee5,Claire,Riestenberg,14,2,0,2,-2,1,,,,
ih_9c1b16ff53c2,Avery,Engbrecht,27,0,1,1,-13,2,,,,
ih_df5e09fa2316,Maddie,Andrle,20,6,1,7,-5,2,,,,
ih_2b265e8c1818,Tara,Rigan,27,2,2,4,-10,5,,,,
ih_980d9db25198,Amanda,Pouchnik,27,3,4,7,-12,2,,,,
ih_5315d92658ed,Skyler,Arneson,27,1,2,3,-2,7,,,,
ih_e91daf72fd37,Kendall,Rykkeli,27,1,2,3,-15,8,,,,
ih_7e097abf23e2,Addison,Novack,22,0,0,0,-5,0,,,,
ih_425e68ccf7f2,Aryah,Hansen,10,0,0,0,-1,0,,,,
ih_76a35de3313e,Kaiya,Johnson,27,1,1,2,-9,2,,,,
ih_8f0052e5c43e,Abby,Skelly,25,3,6,9,-10,8,,,,
ih_0e5011f76ff0,Dani,Weiland,20,4,2,6,-7,5,,,,
ih_52de09e06b68,Natalie,Ahern,27,5,7,12,-6,9,,,,
ih_1d3164bc8a24,Alyssa,Yokom,27,1,8,9,-19,11,,,,
ih_35db381b0eeb,Jenna,Britz,25,5,1,6,-13,1,,,,
ih_81cceb907bc3,Anne,Beck,13,0,0,0,0,0,44,3.87,485,0.917
ih_1f437a8ff6d8,Emily,Griege,11,0,0,0,0,1,29,2.73,410,0.934
ih_e5429fd9693f,DJ,Hart,25,1,5,6,,12,,,,
ih_5bc0067801d6,Cal,Mell,32,0,6,6,,2,,,,
ih_5b83ced76be3,Will,Felicio,33,2,11,13,0,6,,,,
ih_db0d5dca3898,Carter,Rose,37,2,8,10,-2,11,,,,
ih_58c4f66555fb,Troy,Pelton,25,2,7,9,0,3,,,,
ih_bc061009feca,Nick,Young,37,1,3,4,0,14,,,,
ih_b180ef8bc7c0,Connor,Smith,30,7,5,12,-6,0,,,,
ih_98b6581cab3c,Alex,Laurenza,32,4,15,19,-9,8,,,,
ih_e255608c95b7,Ethan,Benz,22,2,2,4,0,1,,,,
ih_35254ce6dc4f,Colby,MacArthur,35,12,20,32,,5,,,,
ih_1ccb2fc7c7c6,Carter,Korpi,17,3,0,3,-2,4,,,,
ih_455d605d87ae,Brandon,Buhr,35,19,17,36,-2,5,,,,
ih_ac85b0b83366,Ollie,Chessler,11,0,1,1,,1,,,,
ih_81edbe7724ae,Lucas,Buzziol,37,14,13,27,-1,8,,,,
ih_c3b2be11ee88,Parker,Lindauer,37,10,24,34,-4,9,,,,
ih_b186fcc91e77,Ben,Muthersbaugh,36,19,17,36,-2,6,,,,
ih_6d6f28438e0d,Drew,Sutton,33,3,7,10,,0,,,,
ih_73ca1e9164d1,Tyler,Dunbar,37,12,21,33,,11,,,,
ih_83cc5739d1f0,Jacob,Jeannette,18,4,3,7,,4,,,,
ih_619cfe857d77,Nate,Hanley,36,6,16,22,-13,3,,,,
ih_c3563b11268c,Brendan,Miles,10,1,0,1,-4,0,,,,
ih_f865e3099963,Riley,Brueck,36,10,7,17,,4,,,,
ih_c79d45c9d67e,Etienne,Lessard,37,5,19,24,-5,9,,,,
ih_17fea53aa6c1,Brayden,Gillespie,14,0,0,0,0,1,26,2.19,281,0.915
ih_fb3e1078f9bc,Brendan,Holahan,3,0,0,0,0,0,2,4.48,12,0.857
ih_f9578f973503,Cameron,Korpi,26,0,1,1,0,0,60,2.43,534,0.899
ih_cf7f943a29a5,Luke,Buss,15,1,1,2,0,3,,,,
ih_aafc7d414677,Brigitte,McGuire,9,0,0,0,-4,1,,,,
ih_df4cb6e930b4,Quinn,Dunkle,36,6,7,13,-12,6,,,,
ih_b04e20453d20,Megan,Ognibene,20,0,2,2,-1,1,,,,
ih_1ecacdcb9dd1,Giavanna,Mancy,29,0,4,4,0,17,,,,
ih_f8bc1dd331ea,Lauren,Johnson,19,0,2,2,-5,1,,,,
ih_22155d74b82b,Mikayla,Blomquist,32,3,2,5,-5,7,,,,
ih_a74dfac809c4,Peyton,O'Neill,34,1,3,4,-5,12,,,,
ih_74f8afedebb8,Hayley,Kelleher,33,1,4,5,-9,5,,,,
ih_8433aa50886c,Emma,Fulawka,34,5,7,12,-13,4,,,,
ih_ae8e9e279b29,Karianne,Engelbert,34,15,16,31,-7,9,,,,
ih_26ca432d4512,Maddie,Leaney,36,16,11,27,-8,11,,,,
ih_a1832fcd519d,Amanda,Quan,23,1,1,2,-4,2,,,,
